AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Li Shi-wen; Zhang Qiu-hui; Niu Rui-hua	SPECTROSCOPY AND SPECTRAL ANALYSIS	Laser drilling; Laser plasma; Thermodynamics process; Shock wave	[Li Shi-wen] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China; [Li Shi-wen] Sichuan Univ, Coll Elect & Informat Engn, Chengdu 610064, Peoples R China; [Zhang Qiu-hui] Henan Inst Engn, Dept Elect Informat Engn, Zhengzhou 451191, Peoples R China; [Niu Rui-hua] Southwest Inst Tech Phys, Chengdu 610041, Peoples R China	Li, SW (reprint author), Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China.		0	1000-0593	2013	WOS:000317634400008
Jiang, Zhiqiang	ASIAN JOURNAL OF CHEMISTRY	Solvothermal synthesis; Crystal Structure; Nickel; Benzotriazole	Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Jiang, ZQ (reprint author), Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China.		0	0970-7077	2013	WOS:000312621500140
Jiang, Zhiqiang	ASIAN JOURNAL OF CHEMISTRY	Trinuclear; Manganese; Metal-Organic Frameworks; 2,6-Naphthalenedicarboxylic acid	Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Jiang, ZQ (reprint author), Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China.		2	0970-7077	2013	WOS:000312621500141
Jiang, Zhiqiang	ASIAN JOURNAL OF CHEMISTRY	Synthesis; Three-dimensional; Formic acid; Mn(COO)(3)	Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Jiang, ZQ (reprint author), Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China.		0	0970-7077	2013	WOS:000312621500142
Jiang, Zhiqiang	ASIAN JOURNAL OF CHEMISTRY	Urothermal synthesis; Structure; Neodymium(III) coordination polymer	Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Jiang, ZQ (reprint author), Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China.		0	0970-7077	2013	WOS:000312621500143
Jiang, Zhiqiang	ASIAN JOURNAL OF CHEMISTRY	Metal-organic frameworks; Zinc; 5-Aminotetrazole	Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Jiang, ZQ (reprint author), Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China.		4	0970-7077	2013	WOS:000312621500144
Liu, Cuiyin; Cheng, Peng; Chen, Shu-qing; Wang, Cuiwei; Xiang, Fenghong	KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS	Image fusion; Multiresolution decomposition; multiscale; Nonsubsampled	[Liu, Cuiyin; Cheng, Peng; Chen, Shu-qing] Sichuan Univ, Coll Comp Sci, Chengdu 610064, Sichuan, Peoples R China; [Liu, Cuiyin; Cheng, Peng] State Key Lab Fundamental Sci Synthet Vis, Chengdu 610065, Peoples R China; [Liu, Cuiyin] PanZhihua Univ, Coll Comp Sci, Panzhihua 617000, Sichuan, Peoples R China; [Wang, Cuiwei; Xiang, Fenghong] Kunming Univ Sci & Tech, Ctr Comp, Kunming, Yunnan, Peoples R China	Liu, CY (reprint author), Sichuan Univ, Coll Comp Sci, Chengdu 610064, Sichuan, Peoples R China.	National Natural Science Foundation of China [60736046]; National Key Basic Research Program 973 of China [2009CB320803]; National Natural Science Foundation [60736046]	1	1976-7277	2013	WOS:000316934200008
Tian, Congxue; Huang, Shuanghua; Yang, Ying	DYES AND PIGMENTS	Unenriched titanyl sulfate; Hydrolysis; Pre-adding water; F value; Aging time; Titanium dioxide	[Tian, Congxue; Huang, Shuanghua; Yang, Ying] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Tian, CX (reprint author), Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China.	National Natural Science Foundation of China [50804025]; Key Technology R&D Program of Sichuan Province, China [2011GZ0303]; Scientific Research Industrialization Projects of Panzhihua, China [2011CY-G-23]	12	0143-7208	2013	WOS:000313762300040
Tan, Qianrong; Li, Mao	LINEAR ALGEBRA AND ITS APPLICATIONS	Divisibility; Coprime divisor chains; Greatest-type divisor; Power GCD matrix; Power LCM matrix	[Tan, Qianrong] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China; [Li, Mao] Southwest Univ, Sch Math & Stat, Chongqing 400715, Peoples R China	Tan, QR (reprint author), Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China.	Fundamental Research Funds for the Central Universities [XDJK2010C058]; Ph.D. Programs Foundation of Ministry of Education of China [20100181110073]; Program of Science and Technology of Panzhihua Municipality [2012-CY-G-26]	7	0024-3795	2013	WOS:000312610800036
Zhang, Yong; Ni, Huan-Juan; Cheng, De-Yun	ASIAN PACIFIC JOURNAL OF CANCER PREVENTION	Non-small-cell lung cancer; biomarker; mTOR/RPS6KB1; prognosis	[Zhang, Yong; Cheng, De-Yun] Sichuan Univ, West China Hosp, Dept Resp Med, Chengdu 610064, Peoples R China; [Ni, Huan-Juan] Panzhihua Univ, Affiliated Hosp, Dept Emergency, Panzhihua, Peoples R China	Cheng, DY (reprint author), Sichuan Univ, West China Hosp, Dept Resp Med, Chengdu 610064, Peoples R China.		7	1513-7368	2013	WOS:000331517700057
Zhang, Yong; Ni, Huanjuan; Cheng, Deyun	JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI	lung cancer; XRCC1 gene; genetic polymorphisms; molecular marker; susceptibility; risk factor	[Zhang, Yong; Cheng, Deyun] Sichuan Univ, West China Hosp, Dept Resp Med, Chengdu 610041, Sichuan Provinc, Peoples R China; [Ni, Huanjuan] Panzhihua Univ, Affiliated Hosp, Dept Emergency, Panzhihua 617000, Sichuan Provinc, Peoples R China	Cheng, DY (reprint author), Sichuan Univ, West China Hosp, Dept Resp Med, Chengdu 610041, Sichuan Provinc, Peoples R China.		0	1790-045X	2013	WOS:000331437600010
Liao, Yongzhi; Wu, Wenquan; Zhang, Tianwei	MATHEMATICAL PROBLEMS IN ENGINEERING		[Liao, Yongzhi] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China; [Wu, Wenquan] ABa Teachers Coll, Dept Math, Wenchuan 623002, Sichuan, Peoples R China; [Zhang, Tianwei] Kunming Univ Sci & Technol, City Coll, Kunming 650051, Peoples R China	Zhang, TW (reprint author), Kunming Univ Sci & Technol, City Coll, Kunming 650051, Peoples R China.		0	1024-123X	2013	WOS:000325576000001
Yang, Li; Liao, Yongzhi; Li, Yongkun	ADVANCES IN DIFFERENCE EQUATIONS	periodic solution; Hamiltonian system; exponential stability; time scale	[Yang, Li; Li, Yongkun] Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China; [Liao, Yongzhi] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China	Li, YK (reprint author), Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China.	National Natural Sciences Foundation of People's Republic of China [10971183]	1	1687-1847	2013	WOS:000322791100001
Liao, Yongzhi; Zhang, Tianwei; Li, Yongkun	ABSTRACT AND APPLIED ANALYSIS		[Liao, Yongzhi] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China; [Zhang, Tianwei] Kunming Univ Sci & Technol, City Coll, Kunming 650051, Yunnan, Peoples R China; [Li, Yongkun] Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China	Li, YK (reprint author), Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China.	National Natural Sciences Foundation of People's Republic of China [10971183]	0	1085-3375	2013	WOS:000319583900001
Gong Jianchun; Shi Wankai; Song Xiaofei	METALURGIA INTERNATIONAL	Parallel mechanism; Error analysis; Dynamic error; Error compensation	[Gong Jianchun; Shi Wankai; Song Xiaofei] Chongqing Univ, State Key Lab Mech Transmiss, Chongqing 400044, Peoples R China; [Gong Jianchun] Panzhihua Univ, Panzhihua 617000, Sichuan, Peoples R China	Gong, JC (reprint author), Chongqing Univ, State Key Lab Mech Transmiss, Chongqing 400044, Peoples R China.		0	1582-2214	2013	WOS:000315177500038
He, Chunyan; Liao, Yongzhi; Li, Yongkun	JOURNAL OF APPLIED MATHEMATICS		[He, Chunyan; Li, Yongkun] Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China; [Liao, Yongzhi] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China	Li, YK (reprint author), Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China.	National Natural Sciences Foundation of China [10971183]	1	1110-757X	2013	WOS:000315232700001
Jiang, Zhi-Qiang; Jiang, Gui-Yuan; Hou, Duan-Chuan; Wang, Fei; Zhao, Zhen; Zhang, Jian	CRYSTENGCOMM		[Jiang, Zhi-Qiang; Jiang, Gui-Yuan; Hou, Duan-Chuan; Zhao, Zhen; Zhang, Jian] China Univ Petr, State Key Lab Heavy Oil Proc, Beijing 102249, Peoples R China; [Jiang, Zhi-Qiang; Wang, Fei; Zhang, Jian] Chinese Acad Sci, Fujian Inst Res Struct Matter, State Key Lab Struct Chem, Fuzhou 350002, Fujian, Peoples R China; [Jiang, Zhi-Qiang] PanZhiHua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Zhao, Z (reprint author), China Univ Petr, State Key Lab Heavy Oil Proc, Beijing 102249, Peoples R China.	973 program [2011CB932504, 2012CB821705]; NSFC [20806092, 21073191, U1162117]; Beijing Nova Program [Z11111005450000]; NSF of Fujian Province [2011J06005]; Program for New Century Excellent Talents in University [NCET-11-0732]; Science Foundation of China University of Petroleum, Beijing [KYJJ2012-03-09]	29	1466-8033	2013	WOS:000311970400014
Li Yu-feng; Zhu Shi-fu; Wang Lei	NEW CARBON MATERIALS	Microwave; Graphite; Purify; Non-thermal effect	[Li Yu-feng; Zhu Shi-fu] Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China; [Li Yu-feng; Wang Lei] Panzhihua Univ, Deep Proc Lab Graphite, Panzhihua 617000, Peoples R China	Li, YF (reprint author), Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China.	Science and Technology Brainstorm Item of Si Chuan Province [2010GZ0117]	4	1007-8827	2012	WOS:000314009500012
Qian, Guoyou; Tan, Qianrong; Hong, Shaofang	BULLETIN OF THE AUSTRALIAN MATHEMATICAL SOCIETY	quadratic progression; least common multiple; p-adic valuation; arithmetic function; smallest period	[Hong, Shaofang] Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China; [Qian, Guoyou] Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China; [Tan, Qianrong] Panzhihua Univ, Sch Comp Sci & Technol, Panzhihua 617000, Peoples R China	Hong, SF (reprint author), Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China.	National Science Foundation of China [10971145]; PhD Programs Foundation of Ministry of Education of China [20100181110073]	5	0004-9727	2012	WOS:000312411700005
Liu, Yucheng; Liu, Yubin	ENERGY EDUCATION SCIENCE AND TECHNOLOGY PART A-ENERGY SCIENCE AND RESEARCH	Wastewater biochemical treatment; Fusion control strategy; Human simulated intelligent control; Dissolved oxygen; Control algorithm	[Liu, Yucheng] Chongqing Univ Sci & Technol, Sch Elect & Informat Engn, Chongqing 401331, Peoples R China; [Liu, Yubin] Panzhihua Univ, Sch Continuing Educ, Panzhihua 617000, Peoples R China	Liu, YC (reprint author), Chongqing Univ Sci & Technol, Sch Elect & Informat Engn, Chongqing 401331, Peoples R China.	science & technology project of Chongqing municipal education committee [KJ111417]; Chongqing Natural Science Foundation [CSTC, 2010BB2285]	0	1308-772X	2012	WOS:000312577400018
Lai, Qi; Zhu, Shifu; Luo, Xueping; Zou, Min; Huang, Shuanghua	AIP ADVANCES		[Lai, Qi; Zhu, Shifu] Sichuan Univ, Coll Mat Sci & Engn, Chengdu 610065, Peoples R China; [Lai, Qi; Luo, Xueping; Zou, Min; Huang, Shuanghua] Panzhihua Univ, Deep Proc Lab Graphite, Panzhihua 617000, Peoples R China	Zhu, SF (reprint author), Sichuan Univ, Coll Mat Sci & Engn, Chengdu 610065, Peoples R China.		32	2158-3226	2012	WOS:000309388800046
Jiang, Zhi-Qiang; Jiang, Gui-Yuan; Zhao, Zhen; Hou, Duan-Chuan; Zou, Min; Kang, Yao	INORGANIC CHEMISTRY COMMUNICATIONS	Lanthanium; Solvothermal synthesis; Coordination polymer; Chirality; Cotton effect	[Jiang, Zhi-Qiang; Jiang, Gui-Yuan; Zhao, Zhen; Hou, Duan-Chuan] China Univ Petr, State Key Lab Heavy Oil Proc, Beijing 102249, Peoples R China; [Jiang, Zhi-Qiang; Hou, Duan-Chuan; Kang, Yao] Chinese Acad Sci, Fujian Inst Res Struct Matter, State Key Lab Struct Chem, Fuzhou 350002, Fujian, Peoples R China; [Jiang, Zhi-Qiang; Zou, Min] PanZhiHua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Zhao, Z (reprint author), China Univ Petr, State Key Lab Heavy Oil Proc, Beijing 102249, Peoples R China.	Natural Science Foundation of China [20806092, U1162117, 21173224]; Program for New Century Excellent Talents in University [NCET-11-0732]; Science Foundation of China University of Petroleum Beijing [KYJJ2012-03-01, LLYJ-2011-59]; Beijing Nova Program [Z11111005450000]	6	1387-7003	2012	WOS:000307133800007
Yang, Ying; Tian, Congxue	PHOTOCHEMISTRY AND PHOTOBIOLOGY		[Yang, Ying; Tian, Congxue] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua, Peoples R China	Yang, Y (reprint author), Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua, Peoples R China.	National Natural Science Foundation of China [50804025]; Applied and Basic Research Program of Sichuan Province, China [2008JY0140]; Youths Foundation of Sichuan Province, China [09ZQ026-067]; Talents Innovation Project of Panzhihua City, China [2009TX-5(1)]; Promoting Industrialization Program of Panzhihua City, China [2011CY-G-23]	7	0031-8655	2012	WOS:000306179900009
Ma, Zairu; Li, Shiwen	JOURNAL OF OPTICS	ultrafast optics; wavelength filtering devices; ASE contrast; short-time Fourier-transformation	[Ma, Zairu] Xihua Univ, Coll Phys & Chem, Chengdu 610064, Sichuan, Peoples R China; [Ma, Zairu; Li, Shiwen] Sichuan Univ, Coll Elect Informat, Chengdu 610064, Sichuan, Peoples R China; [Li, Shiwen] Panzhihua Univ, Sch Engn & Technol, Panzhihua 617000, Sichuan, Peoples R China	Ma, ZR (reprint author), Xihua Univ, Coll Phys & Chem, Chengdu 610064, Sichuan, Peoples R China.	Hi-Tech. Foundation of China; National Science Foundation of China [10976017]; State Key Laboratory of Transient Optics and Photonics, Chinese Academy of Sciences [SKLST201011]; Key Science and Technology Project of SiChuan province [07JY029-139]	5	2040-8978	2012	WOS:000306272400006
Wang, Shuliang; Hong, Liu; Chen, Xueguang	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS	Interdependent infrastructure systems; Network model; Vulnerability analysis	[Wang, Shuliang; Hong, Liu; Chen, Xueguang] Huazhong Univ Sci & Technol, Dept Control Sci & Engn, Wuhan 430074, Peoples R China; [Wang, Shuliang] Panzhihua Univ, Dept Comp Sci, Panzhihua 617000, Peoples R China	Hong, L (reprint author), Huazhong Univ Sci & Technol, Dept Control Sci & Engn, Wuhan 430074, Peoples R China.	National Natural Science Foundation of China [60903174]; HUST [2010QN016, 2010MS017]; Key Lab for Image Processing and Intelligent Control [20093]	35	0378-4371	2012	WOS:000302423700031
He, Miaomiao; Fan, Wenjuan; Ma, Haihong; Zhou, Zhengfa; Xu, Weibing	CATALYSIS COMMUNICATIONS	Fluoropolymer fibers; ZnS-AgIn5S8; Composites; Hydrogen evolution; Photocatalytic activity	[He, Miaomiao; Ma, Haihong; Zhou, Zhengfa; Xu, Weibing] Hefei Univ Technol, Dept Polymer Sci & Engn, Hefei 230009, Peoples R China; [Fan, Wenjuan] Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Peoples R China	Zhou, ZF (reprint author), Hefei Univ Technol, Dept Polymer Sci & Engn, Hefei 230009, Peoples R China.	National Natural Science Foundation of China [20776034]	4	1566-7367	2012	WOS:000303294300017
Wang, B. J.; Jiang, M.	INDIAN JOURNAL OF PHYSICS	Crystal-field and ligand-field theory; Electron spin resonance (ESR); Copper aluminum sulfide; Vanadium(III)	[Wang, B. J.] Panzhihua Univ, Sch Mat Engn, Sichuan 617000, Peoples R China; [Jiang, M.] Neijiang Normal Coll, Dept Phys & Elect Engn, Sichuan 641112, Peoples R China	Wang, BJ (reprint author), Panzhihua Univ, Sch Mat Engn, Sichuan 617000, Peoples R China.	Science and Technology Bureau of Panzhihua [2010CY-G-17]	2	0973-1458	2012	WOS:000305467800010
Hong, S.; Qian, G.; Tan, Q.	ACTA MATHEMATICA HUNGARICA	least common multiple; arithmetic progression; p-adic valuation; prime number theorem for arithmetic progressions	[Hong, S.] Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China; [Qian, G.] Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China; [Tan, Q.] Panzhihua Univ, Sch Comp Sci & Technol, Panzhihua 617000, Peoples R China	Hong, S (reprint author), Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China.	National Science Foundation of China [10971145]; Ph.D. Programs Foundation of Ministry of Education of China [20100181110073]	7	0236-5294	2012	WOS:000301787700013
Yang, Ying; Tian, Congxue	RESEARCH ON CHEMICAL INTERMEDIATES	Fe-doped sulfated titania; Methylene blue; Phenol; Photocatalytic degradation	[Yang, Ying; Tian, Congxue] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Yang, Y (reprint author), Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China.	National Natural Science Foundation of China [50804025]; Applied and Basic Research Program of Sichuan Province, China [2008JY0140]; Youths Foundation of Sichuan Province, China [09ZQ026-067]; Talents Innovation Project of Panzhihua City, China [2009TX-5(1)]; Promoting Industrialization Program of Panzhihua City, China [2011CY-G-23]	0	0922-6168	2012	WOS:000302146500002
Yang, Ying; Tian, Congxue	RESEARCH ON CHEMICAL INTERMEDIATES	Adsorption; Fe-doped sulfated titania; Methylene blue; Thermodynamic	[Yang, Ying; Tian, Congxue] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Yang, Y (reprint author), Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China.	National Natural Science Foundation of China [50804025]; Applied and Basic Research Program of Sichuan Province, China [2008JY0140]; Youths Foundation of Sichuan Province, China [09ZQ026-067]; Talents Innovation Project of Panzhihua City, China [2009TX-5(1)]; Promoting Industrialization Program of Panzhihua City, China [2011CY-G-23]	3	0922-6168	2012	WOS:000299175500025
Li Shi-Wen; Feng Guo-Ying; Li Wei; Han Jing-Hua; Zhou Sheng-Yang; Yin Jia-Jia; Yang Chao; Zhou Shou-Huan	ACTA PHYSICA SINICA	high-voltage electrical explosion method; nanosized copper powder; phase analysis	[Li Shi-Wen] Panzhihua Univ, Sch Engn & Technol, Panzhihua 617000, Peoples R China; [Li Shi-Wen; Feng Guo-Ying; Li Wei; Han Jing-Hua; Zhou Sheng-Yang; Yin Jia-Jia; Yang Chao; Zhou Shou-Huan] Sichuan Univ, Coll Elect & Informat Engn, Chengdu 610065, Peoples R China	Li, SW (reprint author), Panzhihua Univ, Sch Engn & Technol, Panzhihua 617000, Peoples R China.	National Natural Science Foundation of China [60890200, 10976017]; China Academy of Engineering Physics [10976017]	3	1000-3290	2012	WOS:000316732600045
Liao, Yongzhi; Li, Yongkun; Dou, Xiaoyan	ABSTRACT AND APPLIED ANALYSIS		[Li, Yongkun; Dou, Xiaoyan] Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China; [Liao, Yongzhi] Panzhihua Univ, Sch Comp Sci & Technol, Panzhihua 617000, Sichuan, Peoples R China	Li, YK (reprint author), Yunnan Univ, Dept Math, Kunming 650091, Yunnan, Peoples R China.	National Natural Sciences Foundation of People's Republic of China [10971183]	0	1085-3375	2012	WOS:000307593600001
Lin, Zongbing; Tan, Qianrong	LINEAR & MULTILINEAR ALGEBRA	divisibility; determinants; three coprime divisor chains; greatest-type divisor; power GCD matrix; power LCM matrix	[Lin, Zongbing; Tan, Qianrong] Panzhihua Univ, Sch Comp Sci & Technol, Panzhihua 617000, Peoples R China	Tan, QR (reprint author), Panzhihua Univ, Sch Comp Sci & Technol, Panzhihua 617000, Peoples R China.	Panzhihua University	5	0308-1087	2012	WOS:000302135600007
Liu, Yucheng; Liu, Yubin	PRZEGLAD ELEKTROTECHNICZNY	infrared image; image enhancement; algorithm; fuzzy C-means clustering	[Liu, Yucheng] Chongqing Univ Sci & Technol, Chongqing Huxi Univ Town, Coll Elect & Informat Engn, Sch Elect & Informat Engn, Chongqing 401331, Peoples R China; [Liu, Yubin] Panzhihua Univ, Sch Comp Sci, Panzhihua 617000, Peoples R China	Liu, YC (reprint author), Chongqing Univ Sci & Technol, Chongqing Huxi Univ Town, Coll Elect & Informat Engn, Sch Elect & Informat Engn, Chongqing 401331, Peoples R China.	Chongqing Natural Science Foundation [CSTC, 2010BB2285]; Chongqing municipal education committee [KJ111417]	0	0033-2097	2012	WOS:000301003800001
Jing, Xiao-bing; He, Nan; Zhang, Ying; Cao, Yan-ru; Xu, Heng	CANADIAN JOURNAL OF MICROBIOLOGY	heavy-metal-mobilizing bacteria; bioextraction; bioaugmentation; mushroom; metal bioavailability	[Jing, Xiao-bing; He, Nan; Cao, Yan-ru; Xu, Heng] Sichuan Univ, Coll Life Sci, Key Lab Bioresources & Ecoenvironm, Educ Minist, Chengdu 610064, Peoples R China; [Zhang, Ying] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Xu, H (reprint author), Sichuan Univ, Coll Life Sci, Key Lab Bioresources & Ecoenvironm, Educ Minist, Chengdu 610064, Peoples R China.	NSFC [41171253]; National 863 High Technology Research and Development Program of China [2006AA06Z361]; Long-quanyi District Aro-technical Extension Centre, Chengdu	6	0008-4166	2012	WOS:000299791300006
Wang, Shaojiang; Tang, Rui; Hou, Li; Zhang, Qi	PRZEGLAD ELEKTROTECHNICZNY	Electro-hydraulics Velocity Servo System; Sliding mode control (SMC); Reaching Law; Grey Prediction; Numerical simulation	[Wang, Shaojiang; Hou, Li; Zhang, Qi] Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610065, Peoples R China; [Tang, Rui] Panzhihua Univ, Sch Machinery & Engn, Panzhihua 617000, Peoples R China	Wang, SJ (reprint author), Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610065, Peoples R China.		0	0033-2097	2012	WOS:000298813800034
Zhou, Jian-Ping; Chen, Xin; Feng, Shan; Luo, Shi-Dong; Pan, You-Li; Zhong, Lei; Ji, Pan; Wang, Ze-Rong; Ma, Shuang; Li, Lin-Li; Wei, Yu-Quan; Yang, Sheng-Yong	PLOS ONE		[Zhou, Jian-Ping; Chen, Xin; Feng, Shan; Luo, Shi-Dong; Pan, You-Li; Zhong, Lei; Ji, Pan; Wang, Ze-Rong; Ma, Shuang; Li, Lin-Li; Wei, Yu-Quan; Yang, Sheng-Yong] Sichuan Univ, W China Hosp, State Key Lab Biotherapy, Chengdu 610064, Sichuan, Peoples R China; [Zhou, Jian-Ping; Chen, Xin; Feng, Shan; Luo, Shi-Dong; Pan, You-Li; Zhong, Lei; Ji, Pan; Wang, Ze-Rong; Ma, Shuang; Li, Lin-Li; Wei, Yu-Quan; Yang, Sheng-Yong] Sichuan Univ, W China Hosp, Ctr Canc, Chengdu 610064, Sichuan, Peoples R China; [Zhou, Jian-Ping] Panzhihua Univ, Sch Med, Panzhihua, Sichuan, Peoples R China	Zhou, JP (reprint author), Sichuan Univ, W China Hosp, State Key Lab Biotherapy, Chengdu 610064, Sichuan, Peoples R China.	National Natural Science Foundation of China [20872100]; Youth Foundation of Sichuan Province [08ZQ026-030]	7	1932-6203	2011	WOS:000298369100128
Jiang, Zhi-Qiang; Zhao, Zhen; Jiang, Gui-Yuan; Hou, Duan-Chuan; Kang, Yao	INORGANIC CHEMISTRY COMMUNICATIONS	Manganese; Solvothermal synthesis; Coordination polymer; Magnetic property	[Jiang, Zhi-Qiang; Zhao, Zhen; Jiang, Gui-Yuan; Hou, Duan-Chuan] China Univ Petr, State Key Lab Heavy Oil Proc, Beijing 102249, Peoples R China; [Jiang, Zhi-Qiang; Hou, Duan-Chuan; Kang, Yao] Chinese Acad Sci, Fujian Inst Res Struct Matter, State Key Lab Struct Chem, Fuzhou 350002, Fujian, Peoples R China; [Jiang, Zhi-Qiang] PanZhiHua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Jiang, GY (reprint author), China Univ Petr, State Key Lab Heavy Oil Proc, Beijing 102249, Peoples R China.	Natural Science Foundation of China [20806092, 21173224]	10	1387-7003	2011	WOS:000298123300030
Guo, Feng; Zhou, Yu-Rong; Li, Shao-Fu	INTERNATIONAL JOURNAL OF MODERN PHYSICS B		[Guo, Feng; Li, Shao-Fu] SW Univ Sci & Technol, Sch Informat Engn, Mianyang 621010, Peoples R China; [Zhou, Yu-Rong] Panzhihua Univ, Sch Informat & Elect Engn, Panzhihua 617000, Peoples R China	Guo, F (reprint author), SW Univ Sci & Technol, Sch Informat Engn, Mianyang 621010, Peoples R China.	Doctor Foundation of SWUST of China [08zx7108]	1	0217-9792	2011	WOS:000296666800008
Li, Mao; Tan, Qianrong	DISCRETE MATHEMATICS	Gcd-closed set; Greatest-type divisor; Divisibility	[Li, Mao] Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China; [Li, Mao] Southwest Univ, Sch Math & Stat, Chongqing 400715, Peoples R China; [Tan, Qianrong] Panzhihua Univ, Sch Comp Sci & Technol, Panzhihua 617000, Peoples R China	Li, M (reprint author), Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China.	Fundamental Research Funds for the Central Universities [XDJK2010C058]; Ph.D. Programs Foundation of Ministry of Education of China [20100181110073]	8	0012-365X	2011	WOS:000295202100023
Yang, Ying; Tian, Congxue; Zhao, Xiangpo	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	Adsorption; Fe-doped sulfated titania; Methylene blue; Kinetics	[Yang, Ying; Tian, Congxue] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China; [Zhao, Xiangpo] PetroChina SW Oil & Gas Field Co, Chengdu 610051, Peoples R China	Yang, Y (reprint author), Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China.	National Natural Science Foundation of China [50804025]; Applied and Basic Research Program of Sichuan Province, China [2008JY0140]; Youths Foundation of Sichuan Province, China [09ZQ026-067]; Talents Innovation Project of Panzhihua City, China [2009TX-5(1)]; Promoting Industrialization Program of Panzhihua City, China [2011CY-G-23]	4	0927-7757	2011	WOS:000296937900003
