AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Zheng Shang-Bin; Tang Bi-Hua; Jiang Yun-Hai; Gao Zeng-Hui; Luo Ya-Mei	ACTA PHYSICA SINICA	stochastic electromagnetic beam; through an astigmatic lens; magnetic spectral Stokes singularity	[Zheng Shang-Bin; Tang Bi-Hua; Jiang Yun-Hai; Luo Ya-Mei] Southwest Med Univ, Sch Med Informat & Engn, Luzhou 646000, Peoples R China; [Gao Zeng-Hui; Luo Ya-Mei] Yibin Univ, Key Lab Computat Phys, Yibin 644000, Peoples R China	Luo, YM (reprint author), Southwest Med Univ, Sch Med Informat & Engn, Luzhou 646000, Peoples R China.; Luo, YM (reprint author), Yibin Univ, Key Lab Computat Phys, Yibin 644000, Peoples R China.	National Natural Science Foundation of China [61275203, 61505075]; Natural Science Foundation of the Education Department of Sichuan Province, China [15CZ0017]	0	1000-3290	2016	WOS:000392922100012
Yang, Yujie; Wang, Fanhou; Liu, Xiansong; Shao, Juxiang	JOURNAL OF CERAMIC PROCESSING RESEARCH	Hexagonal ferrite powders; Bi substitution; X-ray diffraction; Magnetic properties	[Yang, Yujie; Wang, Fanhou; Shao, Juxiang] Yibin Univ, Sch Phys & Elect Engn, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China; [Liu, Xiansong] Anhui Univ, Engn Technol Res Ctr Magnet Mat, Sch Phys & Mat Sci, Hefei 230601, Anhui, Peoples R China	Yang, YJ (reprint author), Yibin Univ, Sch Phys & Elect Engn, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China.	National Natural Science Foundation of China [51272003, 51472004]; Scientific Research Fund of Sichuan Provincial Education Department [13ZA0918, 14ZA0267, 16ZA0330]; Major Project of Yibin City of China [2012SF034]; Yibin University [2015QD13]; Computational Physics Key Laboratory of Sichuan Province, Yibin University [JSWL2015KFZ04]	0	1229-9162	2016	WOS:000397042400007
Chen, Haitao; Gao, Zenghui	OPTICS COMMUNICATIONS	Singular optics; Lissajous singularity; Non-paraxial beams	[Chen, Haitao] Chengdu Normal Univ, Coll Phys & Engn, Chengdu 611130, Peoples R China; [Chen, Haitao; Gao, Zenghui] Yibin Univ, Key Lab Computat Phys, Yibin 644000, Sichuan, Peoples R China	Chen, HT (reprint author), Yibin Univ, Key Lab Computat Phys, Yibin 644000, Sichuan, Peoples R China.	National Natural Science Foundation of China [61275203]; Natural Science Foundation of Sichuan Province [2013JY0100]; Science Foundation of Chengdu Normal University [YJRC2015-1]	1	0030-4018	2016	WOS:000382793800054
Xu, ZeHong; Cheng, XiaoDan; Tan, JianHong; Gan, Xianxue	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	multiwalled carbon nanotube; polyaniline; platinum nanoparticles; cholesterol oxidase; biosensor	[Xu, ZeHong; Cheng, XiaoDan; Tan, JianHong; Gan, Xianxue] Yibin Univ, Coll Chem & Chem Engn, Yibin 644007, Sichuan, Peoples R China	Gan, XX (reprint author), Yibin Univ, Coll Chem & Chem Engn, Yibin 644007, Sichuan, Peoples R China.	Education Department of Sichuan Province [13ZA0204]; Outstanding Youth Foundation of Yibin University [2012S06]	0	0885-4513	2016	WOS:000392814600001
Han, Qiaohong; Wu, Zili; Huang, Bo; Sun, Liangqi; Ding, Chunbang; Yuan, Shu; Zhang, Zhongwei; Chen, Yanger; Hu, Chao; Zhou, Lijun; Liu, Jing; Huang, Yan; Liao, Jinqiu; Yuan, Ming	INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES	Broussonetia papyrifera fruit polysaccharides; Ultrasound-assisted extraction; Response surface methodology; Antioxidant activity; Antibacterial activity	[Han, Qiaohong; Huang, Bo; Sun, Liangqi; Ding, Chunbang; Chen, Yanger; Hu, Chao; Zhou, Lijun; Liu, Jing; Huang, Yan; Liao, Jinqiu; Yuan, Ming] Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China; [Wu, Zili] Yibin Univ, Coll Life Sci & Food Engn, Yibin 644000, Peoples R China; [Yuan, Shu; Zhang, Zhongwei] Sichuan Agr Univ, Coll Resources, Chengdu 611130, Sichuan, Peoples R China	Yuan, M (reprint author), Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China.	Sichuan Agricultural University	1	0141-8130	2016	WOS:000386402900014
Li, Qiang; Zhang, Rui; Lv, Tianquan; Cao, Qilong	PHYSICS LETTERS A	First principles; ZnS; Phonon; Elastic constant; Phase transition	[Li, Qiang; Zhang, Rui; Lv, Tianquan] Harbin Inst Technol, Condensed Matter Sci & Technol Inst, Harbin 150080, Peoples R China; [Cao, Qilong] Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin 644000, Peoples R China	Lv, TQ (reprint author), Harbin Inst Technol, Condensed Matter Sci & Technol Inst, Harbin 150080, Peoples R China.	National Key Basic Research Program of China (973 Program) [2013CB632900]	0	0375-9601	2016	WOS:000384853600022
Quan, J.; Wu, Z. Y.; Li, G. Q.	BULLETIN OF THE IRANIAN MATHEMATICAL SOCIETY	Sufficient global optimality conditions; mixed integer nonlinear programming; mixed integer quadratic programming	[Quan, J.] Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China; [Wu, Z. Y.; Li, G. Q.] Chongqing Normal Univ, Sch Math Sci, Chongqing 401331, Peoples R China	Quan, J (reprint author), Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China.	Natural Science Foundation of China [11471062]; scientific research fund of the Sichuan Provincial Education Department [14ZA0270]	0	1735-8515	2016	WOS:000388592900016
Luo, Li; Zhang, Shengtao; Qiang, Yujie; Chen, Nanxi; Xu, Shenying; Chen, Shijin	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE	X65 steel; Ionic liquids; Weight loss; Electrochemical tests; Theoretical calculations	[Luo, Li; Zhang, Shengtao; Qiang, Yujie; Chen, Nanxi; Xu, Shenying] Chongqing Univ, Sch Chem & Chem Engn, Chongqing 400044, Peoples R China; [Qiang, Yujie] Sichuan Univ Sci & Engn, Zigong 643000, Sichuan, Peoples R China; [Chen, Shijin] Bomin Elect Ltd, Meizhou 514021, Guangdong, Peoples R China; [Xu, Shenying] Yibin Univ, Sch Chem & Chem Engn, Yibin 644000, Sichuan, Peoples R China	Zhang, ST (reprint author), Chongqing Univ, Sch Chem & Chem Engn, Chongqing 400044, Peoples R China.	Natural Science Foundation of China [21376282]; Sail plan of Guangdong, China [2015YT02D025]; Project of Sichuan Provincial Department of Education [15ZB0297]	1	1452-3981	2016	WOS:000384909300008
Gao, Gang; Deng, Jiabin; Zhang, Yan; Li, Yangyi; Li, Weitian; Zhou, Yonghong; Yang, Ruiwu	BIOCHEMICAL SYSTEMATICS AND ECOLOGY	Elymus; tmH-psbA; Phylogeny; Maternal origin	[Gao, Gang; Li, Weitian] Yibin Univ, Life Sci & Food Engn Coll, Yibin 644000, Sichuan, Peoples R China; [Gao, Gang; Zhang, Yan; Li, Yangyi; Yang, Ruiwu] Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China; [Zhou, Yonghong] Sichuan Agr Univ, Triticeae Res Inst, Wenjiang 611130, Sichuan, Peoples R China; [Deng, Jiabin] Guizhou Normal Coll, Sch Geog & Tourism, Guiyang 550018, Guizhou, Peoples R China	Yang, RW (reprint author), Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China.	project of Key Lab of Aromatic Plant Resources Exploitation and Utilization in Sichuan Higher Education [2015XLY008]	0	0305-1978	2016	WOS:000384781600020
Zhang, Zhengan; Zheng, Huaili; Huang, Fei; Li, Xiang; He, Shengying; Zhao, Chun	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH		[Zhang, Zhengan; Zheng, Huaili; Li, Xiang; Zhao, Chun] Chongqing Univ, Key Lab Three Gorges Reservoir Reg Ecoenvironm, State Minist Educ, Chongqing 400045, Peoples R China; [Zhang, Zhengan; Zheng, Huaili; Li, Xiang; Zhao, Chun] Chongqing Univ, Natl Ctr Int Res Low Carbon & Green Bldg, Chongqing 400045, Peoples R China; [Zhang, Zhengan; Huang, Fei; He, Shengying] Yibin Univ, Coll Resources & Environm Engn, Yibin 644000, Peoples R China; [Huang, Fei; He, Shengying] State Minist Educ, Yibin Res Base, Key Lab Yangtze River Water Environm, Yibin 400045, Peoples R China	Zheng, HL (reprint author), Chongqing Univ, Key Lab Three Gorges Reservoir Reg Ecoenvironm, State Minist Educ, Chongqing 400045, Peoples R China.; Zheng, HL (reprint author), Chongqing Univ, Natl Ctr Int Res Low Carbon & Green Bldg, Chongqing 400045, Peoples R China.	National Natural Science Foundation of China [21477010]; Fermentation Resources and Application of Sichuan College [2009KFJ002]; Education Department of Sichuan Province [09ZA152]	2	0888-5885	2016	WOS:000384038000003
Xu, Huiyuan; Luo, Jingjie; Xu, Shenying; Zhu, Denglei; Chu, Wei	JOURNAL OF ENERGY CHEMISTRY	Gold catalysis; Catalyst design; Au-metal synergy; CO oxidation	[Xu, Huiyuan; Xu, Shenying; Zhu, Denglei] Yibin Univ, Dept Chem Engn, Yibin 644000, Sichuan, Peoples R China; [Xu, Huiyuan; Luo, Jingjie; Chu, Wei] Sichuan Univ, Dept Chem Engn, Chengdu 610065, Sichuan, Peoples R China	Luo, JJ; Chu, W (reprint author), Sichuan Univ, Dept Chem Engn, Chengdu 610065, Sichuan, Peoples R China.	Education Department of Sichuan [15ZA0303]; New Century Excellent Talent Project of China [NCET-05-0783]	0	2095-4956	2016	WOS:000390131200016
Jin, Chengguo; Shao, Juxiang; Luo, Huafeng; Huang, Xingyong; Yang, Junsheng; Wan, Mingjie; Wang, Fanhou	APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING		[Jin, Chengguo; Shao, Juxiang; Yang, Junsheng; Wan, Mingjie; Wang, Fanhou] Yibin Univ, Key Lab Computat Phys Sichuan Prov, Yibin 644000, Peoples R China; [Jin, Chengguo; Shao, Juxiang; Huang, Xingyong; Yang, Junsheng; Wan, Mingjie] Yibin Univ, Sch Phys & Elect Engn, Yibin 644000, Peoples R China; [Luo, Huafeng] Yibin Univ, Coll Chem & Chem Engn, Yibin 644000, Peoples R China	Jin, CG (reprint author), Yibin Univ, Key Lab Computat Phys Sichuan Prov, Yibin 644000, Peoples R China.; Jin, CG (reprint author), Yibin Univ, Sch Phys & Elect Engn, Yibin 644000, Peoples R China.	Yibin University [2015QD11]; Science and Research Foundation of Sichuan Educational Committee of China [15ZA0306, 14ZA0267]; Computational Physics Key Laboratory of Sichuan Province, Yibin University [JSWL2015KFZ03]; Applied Basic Research Program of Sichuan Province in China [2011JY0107]; Major Projects of Yibin City of China	0	0947-8396	2016	WOS:000382642700035
Guan, Xiaoyu; Yan, Sunxian; Zeng, Qi; Xu, Zhou; Chen, Yi; Fan, Haojun	FIBERS AND POLYMERS	Polyacrylic acid; Magnetite; Nanocomposite; Adsorption; Pb(II)	[Guan, Xiaoyu; Yan, Sunxian; Zeng, Qi; Chen, Yi; Fan, Haojun] Sichuan Univ, Key Lab Leather Chem & Engn, Minist Educ, Chengdu 610065, Peoples R China; [Xu, Zhou] Yibin Univ, Solid State Fermentat Resource Utilizat Key Lab S, Yibin 644007, Peoples R China	Chen, Y (reprint author), Sichuan Univ, Key Lab Leather Chem & Engn, Minist Educ, Chengdu 610065, Peoples R China.	Fundamental Research Funds for the Central Universities, China; Solid-state Fermentation Resource Utilization Key Laboratory of Sichuan Province [2015GTY012]; Sichuan University-ZSCHIMMER & SCHWARZ GmbH & Co. KG Scholarship	0	1229-9197	2016	WOS:000381928100002
Zhen, Shujun; Wu, Tong; Huang, Xin; Li, Yuanfang; Huang, Chengzhi	Science China-Chemistry	gold nanoflowers; SERS; iodide ions	[Zhen, Shujun; Wu, Tong; Huang, Xin; Li, Yuanfang; Huang, Chengzhi] Southwest Univ, Coll Chem & Chem Engn, Key Lab Luminescent & Real Time Analyt Chem, Minist Educ, Chongqing 400715, Peoples R China; [Wu, Tong] Yibin Univ, Dept Chem & Chem Engn, Yibin 644000, Peoples R China; [Huang, Chengzhi] Southwest Univ, Coll Pharmaceut Sci, Chongqing 400715, Peoples R China	Huang, CZ (reprint author), Southwest Univ, Coll Chem & Chem Engn, Key Lab Luminescent & Real Time Analyt Chem, Minist Educ, Chongqing 400715, Peoples R China.; Huang, CZ (reprint author), Southwest Univ, Coll Pharmaceut Sci, Chongqing 400715, Peoples R China.	National Natural Science Foundation of China [21305113]; Chongqing Fundamental and Advanced Research Project [cstc2013jcyjA50008]; Fundamental Research Funds for the Central Universities [XDJK2015B029]; State Key Laboratory of Electroanalytical Chemistry (Changchun Institute of Applied Chemistry, Chinese Academy of Sciences) [SKLEAC201312]; Research Fund for the Doctor Program of Southwest University [swu111077]	0	1674-7291	2016	WOS:000380684000016
Wang, Qin; Gan, Xianxue; Zang, Ruhua; Chai, Yaqin; Yuan, Yali; Yuan, Ruo	BIOSENSORS & BIOELECTRONICS	Electrochemical proximity immunoassay; Pebrine disease; Nosema bombycis; Fe(3)O(4)NPs; Electrocatalytic	[Wang, Qin; Zang, Ruhua; Chai, Yaqin; Yuan, Yali; Yuan, Ruo] Southwest Univ, Coll Chem & Chem Engn, Key Lab Luminescent & Real Time Analyt Chem, Minist Educ,Hanhong Coll, Chongqing 400715, Peoples R China; [Gan, Xianxue] Yibin Univ, Coll Chem & Chem Engn, Yibin 644000, Sichuan, Peoples R China	Yuan, YL; Yuan, R (reprint author), Southwest Univ, Coll Chem & Chem Engn, Key Lab Luminescent & Real Time Analyt Chem, Minist Educ,Hanhong Coll, Chongqing 400715, Peoples R China.	Natural Science Foundation (NNSF) of China [51473136, 21275119]; Ministry of Education of China [708073]; Natural Science Foundation of Chongqing City [CSTC-2011BA7003, CSTC-2010BB4121]; Fundamental Research Funds for the Central Universities [XDJK2014C138, SWU115037]	6	0956-5663	2016	WOS:000374811800052
Wan, Mingjie; Yuan, Di; Jin, Chengguo; Wang, Fanhou; Yang, Yujie; Yu, You; Shao, Juxiang	JOURNAL OF CHEMICAL PHYSICS		[Wan, Mingjie; Yuan, Di; Jin, Chengguo; Wang, Fanhou; Yang, Yujie; Shao, Juxiang] Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China; [Yu, You] Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Peoples R China; [Shao, Juxiang] Yibin Univ, Coll Phys & Elect Engn, Yibin 644000, Peoples R China	Shao, JX (reprint author), Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China.; Shao, JX (reprint author), Yibin Univ, Coll Phys & Elect Engn, Yibin 644000, Peoples R China.	National Natural Science Foundation of China [11504035]; Applied Basic Research Program of Sichuan Province in China [2011JY0107]; Scientific Research Fund of Sichuan Provincial Education Department [13ZA0198, 14ZA0267]; Science and Technology Department of Yibin [2012SF034, 2014GY017]	1	0021-9606	2016	WOS:000381153600020
Hu, Chao; Ren, Yupeng; You, Xiaohe; Yang, Wanan; Song, Shuang; Xiang, Sheng; He, Xiaoqi; Zhang, Zhihuan; Meng, Max Q. -H.	IEEE SENSORS JOURNAL	Intra-body capsule tracing; magnetic localization; body motion interference compensation	[Hu, Chao; Xiang, Sheng; He, Xiaoqi; Zhang, Zhihuan] Zhejiang Univ, Ningbo Inst Technol, Ningbo 315100, Zhejiang, Peoples R China; [Ren, Yupeng] Taiyuan Univ Sci & Technol, Informat Coll, Taiyuan 030024, Peoples R China; [You, Xiaohe] Zhejiang Univ, Coll Control Sci & Engn, Hangzhou 310027, Zhejiang, Peoples R China; [Yang, Wanan] Yibin Univ, Sch Comp & Informat, Yibin 644000, Peoples R China; [Song, Shuang] Harbin Inst Technol, Shenzhen Grad Sch, Shenzhen 518055, Peoples R China; [Meng, Max Q. -H.] Chinese Univ Hong Kong, Dept Elect Engn, Hong Kong, Hong Kong, Peoples R China	Song, S (reprint author), Harbin Inst Technol, Shenzhen Grad Sch, Shenzhen 518055, Peoples R China.	Ningbo Science and Technology (Innovation Team) Plan Project [2014B82015]; Natural Scientific Research Innovation Foundation within the Harbin Institute of Technology [HIT.NSRIF.2017053]; National Natural Science Foundation of China [61202196, 61273332]	2	1530-437X	2016	WOS:000378509200010
Yang, Wanan; Li, Zhen; He, Yong; Dai, Houde; Wu, Zhouxing	INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS	Wireless Capsule Endoscope; Magnet Ring; Rotational Magnetic Field; Spiral Line	[Yang, Wanan; He, Yong] Yibin Univ, Sch Comp & Informat Engn, Yibin, Peoples R China; [Li, Zhen] CNPC, Geophys Prospecting Co, Chuanqing Drilling Engn Co Ltd, Beijing, Peoples R China; [Dai, Houde; Wu, Zhouxing] Chinese Acad Sci, Fujian Inst Res Struct Matter, Quanzhou Inst Equipment Mfg, Beijing 100864, Peoples R China	Yang, WN (reprint author), Yibin Univ, Sch Comp & Informat Engn, Yibin, Peoples R China.	National Natural Science Foundation of China [61202196, 61501428]; Scientific Research Fund of Sichuan Provincial Education Department [12ZA200]; Yibin Scientific and Technological Project [2013ZSF010]; Yibin University [2011B06]	0	1729-8806	2016	WOS:000377334500004
Yang, Yujie; Wang, Fanhou; Shao, Juxiang; Cao, Qilong	JOURNAL OF CERAMIC PROCESSING RESEARCH	M-type hexaferrites; La content; La-Cu substitution; Magnetic properties	[Yang, Yujie; Wang, Fanhou; Shao, Juxiang; Cao, Qilong] Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China	Yang, YJ (reprint author), Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China.		0	1229-9162	2016	WOS:000383785900018
Deng, Jiabin; Gao, Gang; Zhang, Yan; He, Fengmei; Luo, Xuqiang; Zhang, Fengtai; Liao, Xinrong; Ahmad, Khawaja Shafique; Yang, Ruiwu	BIOCHEMICAL SYSTEMATICS AND ECOLOGY	Zingiberales; Phylogeny; Ancestral area reconstruction; BMM	[Deng, Jiabin; Luo, Xuqiang; Zhang, Fengtai; Liao, Xinrong] Guizhou Educ Univ, Sch Geog & Tourism, Guiyang 550018, Guizhou, Peoples R China; [Gao, Gang] Yibin Univ, Coll Life Sci & Food Engn, Yibin 644000, Sichuan, Peoples R China; [Zhang, Yan; Yang, Ruiwu] Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China; [He, Fengmei] Yunnan Agr Univ, Coll Hort & Landscape, Kunming 650201, Peoples R China; [Ahmad, Khawaja Shafique] Univ Agr Faisalabad, Dept Bot, Faisalabad 38040, Pakistan	Deng, JB (reprint author), Guizhou Educ Univ, Sch Geog & Tourism, Guiyang 550018, Guizhou, Peoples R China.; Yang, RW (reprint author), Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China.	Special Foundation for Excellent Young Scientist of Guizhou Province [[2015]21]; Governor Fund of Guizhou Province [[2012]80]; project at Guizhou Education University [2015BS013]	0	0305-1978	2016	WOS:000379281300018
Guo, Peng; Liu, Qin; Zhu, Fei; Zhong, Guang H.; Chen, Xin; Myers, Edward A.; Che, Jing; Zhang, Liang; Ziegler, Thomas; Nguyen, Truong Q.; Burbrink, Frank T.	MOLECULAR ECOLOGY	classification; Crotalinae; genetic diversity; island; phylogeography; southeastern Asia; venomous snake	[Guo, Peng; Liu, Qin; Zhu, Fei; Zhong, Guang H.] Yibin Univ, Coll Life Sci & Food Engn, Yibin 644007, Peoples R China; [Chen, Xin] Dartmouth Coll, Dept Biol Sci, Hanover, NH 03755 USA; [Myers, Edward A.] CUNY Grad Sch & Univ Ctr, Dept Biol, 365 5th Ave, New York, NY 10016 USA; [Che, Jing] Chinese Acad Sci, Kunming Inst Zool, State Key Lab Genet Resources & Evolut, Kunming 650223, Peoples R China; [Che, Jing] Chinese Acad Sci, Kunming Inst Zool, Yunnan Lab Mol Biol Domest Anim, Kunming 650223, Peoples R China; [Che, Jing] Chinese Acad Sci, Southeast Asia Biodivers Res Inst, Mengla 666303, Yunnan, Peoples R China; [Zhang, Liang] South China Inst Endangered Anim, Guangzhou 510260, Guangdong, Peoples R China; [Ziegler, Thomas] AG Zoolog Garten Koln, Riehler Str 173, D-50735 Cologne, Germany; [Nguyen, Truong Q.] Vietnam Acad Sci & Technol, Inst Ecol & Biol Resources, 18 Hoang Quoc Viet St, Hanoi, Vietnam; [Burbrink, Frank T.] Amer Museum Nat Hist, Dept Herpetol, Cent Pk West,79th St, New York, NY 10024 USA	Guo, P (reprint author), Yibin Univ, Coll Life Sci & Food Engn, Yibin 644007, Peoples R China.	National Natural Science Foundation of China [NSFC 31071892, NSFC 31372152, NSFC 31501843]; Department of Education of Sichuan Province [13TD0027]; Chinese Academy of Sciences [2015CASEABRI002]; Animal Branch of the Germplasm Bank of Wild Species, Chinese Academy of Sciences	0	0962-1083	2016	WOS:000378941800019
Yang, Hongwei; Xu, Jiang; Peng, Shoujian; Nie, Wen; Geng, Jiabo; Zhang, Chaolin	POWDER TECHNOLOGY	Carbon dioxide injection; Gas flow; Large-scale physical modelling; Gas pressure; Coal matrix	[Yang, Hongwei; Xu, Jiang; Peng, Shoujian; Nie, Wen; Geng, Jiabo; Zhang, Chaolin] Chongqing Univ, State Key Lab Coal Mine Disaster Dynam & Control, Chongqing 400044, Peoples R China; [Yang, Hongwei] Yibin Univ, Inst Min Engn, Yibin 644007, Sichuan, Peoples R China	Nie, W (reprint author), Chongqing Univ, State Key Lab Coal Mine Disaster Dynam & Control, Chongqing 400044, Peoples R China.	Opening Fund of the State Key Laboratory of Coal Mine Disaster Dynamics and Control (Chongqing University) [2011DA105287-FW201406]; Educational Commission of Sichuan Province of China [15ZA0304]; National Natural Science Foundation of China [51474185]	0	0032-5910	2016	WOS:000377726500047
Deng, Wuyuan; Yang, Yang; Gao, Peng; Chen, Hao; Wen, Wenting; Sun, Qun	CURRENT MICROBIOLOGY		[Deng, Wuyuan; Yang, Yang; Wen, Wenting; Sun, Qun] Sichuan Univ, Coll Life Sci, Minist Educ, Key Lab Bioresources & Ecoenvironm, Chengdu 610064, Sichuan, Peoples R China; [Deng, Wuyuan] Yibin Univ, Inst Biol, Yibin 644007, Sichuan, Peoples R China; [Gao, Peng; Chen, Hao] Sichuan Inst Atom Energy, Chengdu 610066, Sichuan, Peoples R China; [Gao, Peng] Irradiat Preservat Key Lab Sichuan Prov, Chengdu 610066, Sichuan, Peoples R China	Sun, Q (reprint author), Sichuan Univ, Coll Life Sci, Minist Educ, Key Lab Bioresources & Ecoenvironm, Chengdu 610064, Sichuan, Peoples R China.	Science and Technology Support Program of Sichuan Province [2015SZ0215]; National Natural Science Foundation of China [J1103518]	0	0343-8651	2016	WOS:000375560600015
Zhu, Wenyou; Ren, Cong; Nie, Yao; Xu, Yan	FOOD CONTROL	Ochratoxin A; Distilled liquor; Reversed-phase/strong anion-exchange mixed-mode column; Matrix effects; HPLC-FLD	[Zhu, Wenyou; Ren, Cong; Nie, Yao; Xu, Yan] Jiangnan Univ, Key Lab Ind Biotechnol, Synerget Innovat Ctr Food Safety & Nutr, State Key Lab Food Sci & Technol,Sch Biotechnol,M, 1800 Lihu Ave, Wuxi 214122, Jiangsu, Peoples R China; [Zhu, Wenyou] Yibin Univ, Inst Biotechnol Ind, Coll Life Sci & Food Engn, Solid State Fermentat Resource Utilizat Key Lab S, Yibin 644000, Sichuan, Peoples R China	Nie, Y; Xu, Y (reprint author), Jiangnan Univ, Key Lab Ind Biotechnol, Synerget Innovat Ctr Food Safety & Nutr, State Key Lab Food Sci & Technol,Sch Biotechnol,M, 1800 Lihu Ave, Wuxi 214122, Jiangsu, Peoples R China.	National High Technology Research and Development Program of China [2013AA102108]; National Natural Science Foundation of China [31371822]; Program of Introducing Talents of Discipline to Universities (111 Project) [111-2-06]; Cooperation Project of Jiangsu Province among Industries, Universities and Institutes [BY2010116]; Fundamental Research Funds for the Central Universities [JUDCF10016]; '3C' plan of Chinese liquor	4	0956-7135	2016	WOS:000371189000006
Xie, Run; Xu, Chunxiang; He, Chanlian; Zhang, Xiaojun	KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS	dynamic group signature; non-frameability; anonymity; traceability; security proof	[Xie, Run; Xu, Chunxiang] Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Chengdu 611731, Peoples R China; [Xie, Run; He, Chanlian] Yibin Univ, Yibin 644000, Peoples R China; [Zhang, Xiaojun] Southwest Petr Univ, Sch Comp Sci, Chengdu 610500, Peoples R China	Xie, R (reprint author), Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Chengdu 611731, Peoples R China.; Xie, R (reprint author), Yibin Univ, Yibin 644000, Peoples R China.	National Natural Science Foundation of China [61370203]; Research Foundation of Education Bureau of Sichuan Province, China [12ZB348]	0	1976-7277	2016	WOS:000377815500024
Liu Fu-Ti; Zhang Shu-Hua; Cheng Yan; Chen Xiang-Rong; Cheng Xiao-Hong	ACTA PHYSICA SINICA	Gallium Arsenide; atomic chains; electron transport; non-equilibrium Green's function	[Liu Fu-Ti; Cheng Xiao-Hong] Yibin Univ, Coll Phys & Elect Engn, Yibin 644000, Peoples R China; [Zhang Shu-Hua] Yibin Univ, Coll Chem & Chem Engn, Yibin 644000, Peoples R China; [Cheng Yan; Chen Xiang-Rong] Sichuan Univ, Coll Phys Sci & Technol, Chengdu 610064, Peoples R China	Liu, FT (reprint author), Yibin Univ, Coll Phys & Elect Engn, Yibin 644000, Peoples R China.; Cheng, Y (reprint author), Sichuan Univ, Coll Phys Sci & Technol, Chengdu 610064, Peoples R China.	National Natural Science Foundation of China [11174214, 11204192]; Open Research Fund of Computational Physics Key Laboratory of Sichuan Province, Yibin University, China [JSWL2015KF02]; Scientific Research Key Project of Yibin University, China [2015QD14]	0	1000-3290	2016	WOS:000380363900030
Yang, Yujie; Shao, Juxiang; Wang, Fanhou; Liu, Xiansong; Feng, Shuangjiu; Huang, Duohui; Yang, Junsheng; Jin, Chengguo	JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS	M-type Hexaferrites; Fe content; La-Cu substitution; Magnetic properties; Micro structure	[Yang, Yujie; Shao, Juxiang; Wang, Fanhou; Huang, Duohui; Yang, Junsheng; Jin, Chengguo] Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China; [Liu, Xiansong; Feng, Shuangjiu] Anhui Univ, Sch Phys & Mat Sci, Engn Technol Res Ctr Magnet Mat, Hefei 230601, Anhui, Peoples R China	Yang, YJ (reprint author), Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin 644007, Peoples R China.	National Natural Science Foundation of China [51272003, 51472004, 11375011, 21271007]; Natural Science Foundation of Anhui Province [1408085MA12]; Key Program of the Education Department of Anhui Province [KJ2013B057, KJ2012B027]; Scientific Research Fund of Sichuan Provincial Education Department [13ZA0918]; Major Project of Yibin City of China [20125F034]; Research Program of Higher Education of China [20123401110008]	2	0304-8853	2016	WOS:000369230100021
