AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Wu, Shu-Lin	THERMAL SCIENCE	Schwarz waveform relaxation; heat equation; distributed delay; parameter optimization; convergence analysis	[Wu, Shu-Lin] Sichuan Univ Sci & Engn, Sch Sci, Zigong, Sichuan, Peoples R China	Wu, SL (reprint author), Sichuan Univ Sci & Engn, Sch Sci, Zigong, Sichuan, Peoples R China.	NSF of China [11301362]; China Postdoctoral Foundation [2015M580777]; NSF of Sichuan Province [20147Q0035, 15ZA0220]; NSF of SUSE [2015LX01]	0	0354-9836	2016	WOS:000383732100005
Zhong, Qiang; Li, Xing-Ling; Hu, Wei-Dong; Zeng, Bo; Liang, Ren-Ming; Liu, Hui; Li, Zai-Xin; Zhang, Zhi	CZECH JOURNAL OF FOOD SCIENCES	phosvitin; phosphopeptide; immobilisation; calcium-binding efficiency; calcium; absorption	[Zhong, Qiang; Li, Xing-Ling; Hu, Wei-Dong; Zeng, Bo; Liang, Ren-Ming; Liu, Hui; Li, Zai-Xin; Zhang, Zhi] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China	Zhang, Z (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China.	Sichuan Provincial Education Department Foundation of China [12ZA266]; Natural Science Foundation of Sichuan University of Science and Engineering [2015RC30]	0	1212-1800	2016	WOS:000383113000006
Huang, Ting-Hong; Liu, Jia-Qin; Yang, Hu; Zhao, Bin; Shang, Jianping	AUSTRALIAN JOURNAL OF CHEMISTRY		[Huang, Ting-Hong; Yang, Hu; Zhao, Bin; Shang, Jianping] Sichuan Univ Sci & Engn, Key Lab Fine Chem & Surfactants Sichuan Prov Univ, Mat Corros & Protect Key Lab Sichuan Prov, Coll Mat & Chem Engn, Zigong 643000, Peoples R China; [Liu, Jia-Qin] Xihua Univ, Sch Sci, Chengdu 610000, Peoples R China	Huang, TH (reprint author), Sichuan Univ Sci & Engn, Key Lab Fine Chem & Surfactants Sichuan Prov Univ, Mat Corros & Protect Key Lab Sichuan Prov, Coll Mat & Chem Engn, Zigong 643000, Peoples R China.	Talent Introduction Funds of Sichuan University of Science and Engineering [2014RC29]; Key Project of Sichuan Education Department [15ZA0223]; Opening Project of Key Laboratories of Fine Chemicals and Surfactants in Sichuan Provincial Universities [2015JXZ01]; Opening Project of Material Corrosion and Protection Key Laboratory of Sichuan province [2015CL03]; Key Scientific Research Fund of Xihua University [Z0913305]	0	0004-9425	2016	WOS:000382373300002
Yu, Xiaopeng; Zhang, Fubao; Chu, Wei	RSC ADVANCES		[Yu, Xiaopeng] Sichuan Univ Sci & Engn, Dept Chem Engn, Zigong 643000, Peoples R China; [Zhang, Fubao] Zhonghao Chenguang Res Inst Chem Ind Co Ltd, Zigong 643002, Peoples R China; [Chu, Wei] Sichuan Univ, Dept Chem Engn, Chengdu 610065, Peoples R China	Yu, XP (reprint author), Sichuan Univ Sci & Engn, Dept Chem Engn, Zigong 643000, Peoples R China.; Chu, W (reprint author), Sichuan Univ, Dept Chem Engn, Chengdu 610065, Peoples R China.	Talent Introduction of Program of Sichuan University of Science and Engineering [2013RC04]	2	2046-2069	2016	WOS:000381512800104
Chen, Jiufu; Zhong, Junbo; Li, Jianzhang; Dou, Lin	SYNTHESIS AND REACTIVITY IN INORGANIC METAL-ORGANIC AND NANO-METAL CHEMISTRY	titanium dioxide; ammonium thiocyanate; photocatalytic activity; charge separation	[Chen, Jiufu; Zhong, Junbo; Li, Jianzhang; Dou, Lin] Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Key Lab Green Catalysis, Higher Educ Inst Sichuan, Zigong 643000, Peoples R China	Li, JZ (reprint author), Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Key Lab Green Catalysis, Higher Educ Inst Sichuan, Zigong 643000, Peoples R China.	program of Science and Technology Department of Sichuan province [2013JY0080]; Sichuan University of Science and Engineering [2013PY03, 2012PY05, y2013025]; Key Laboratory of Green Catalysis of Sichuan Institutes of High Education [LZJ1301, LZJ1302, LYJ14203]	0	1553-3174	2016	WOS:000382308500002
Wu, Yu; Wang, Jun; Wu, Weiping; Xie, Bin; Zhang, Xiulan	SYNTHESIS AND REACTIVITY IN INORGANIC METAL-ORGANIC AND NANO-METAL CHEMISTRY	supramolecular architecture; luminescence; structure	[Wu, Yu; Wang, Jun; Wu, Weiping; Zhang, Xiulan] Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Zigong 643000, Peoples R China; [Wu, Yu; Wang, Jun; Wu, Weiping; Xie, Bin; Zhang, Xiulan] Sichuan Univ Sci & Engn, Inst Funct Mat, Zigong 643000, Peoples R China	Wu, Y (reprint author), Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Zigong 643000, Peoples R China.	Sichuan University of Science and Engineering; Key Laboratory of Green Catalysis of Sichuan Institutes of High Education [LYJ1301]; Education Committee of Sichuan Province [13ZB0131, 14ZB0212, 14ZB0220]; start-up foundation of Sichuan University of Science Engineering [2014RC34]; National Training Program of Innovation and Entrepreneurship for Undergraduates [201510622035]; Project of Zigong City [2015HX16]; High Performance Computing Center of Sichuan University of Science Engineering	0	1553-3174	2016	WOS:000382308500007
Xiang, Zhen; Wang, Tao; Wang, Jun; Wu, Yu; Sun, Yan-Chun; Xie, Bin	SYNTHESIS AND REACTIVITY IN INORGANIC METAL-ORGANIC AND NANO-METAL CHEMISTRY	carboxylic acid; supramolecular interaction; photoluminescence	[Xiang, Zhen; Wang, Tao; Wang, Jun; Wu, Yu; Sun, Yan-Chun; Xie, Bin] Sichuan Univ Sci & Engn, Sch Chem & Environm Engn, Zigong 643000, Peoples R China	Xiang, Z; Wang, T (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Environm Engn, Zigong 643000, Peoples R China.	Sichuan University of Science and Engineering [2014PY01, 2015PY03]; Education Committee of Sichuan Province [12ZA090, 14ZB0220, 15ZB0222, 15ZB0214]	0	1553-3174	2016	WOS:000382308500008
Xiang, Zhen; Wang, Tao; Lu, Lu; Wu, Xi-Ren; Sun, Yan-Chun	SYNTHESIS AND REACTIVITY IN INORGANIC METAL-ORGANIC AND NANO-METAL CHEMISTRY	carboxylic acid; supramolecular interaction; photoluminescence	[Xiang, Zhen; Wang, Tao; Lu, Lu; Sun, Yan-Chun] Sichuan Univ Sci & Engn, Sch Chem & Environm Engn, Zigong, Peoples R China; [Wu, Xi-Ren] Guangdong Med Coll, Sch Pharm, Dongguan 523808, Peoples R China	Wu, XR (reprint author), Guangdong Med Coll, Sch Pharm, Dongguan 523808, Peoples R China.; Lu, L (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China.	Sichuan University of Science and Engineering [2014PY01, 2015PY03]; Education Committee of Sichuan Province [12ZA090, 14ZB0220, 15ZB0222, 15ZB0214]	0	1553-3174	2016	WOS:000382308500011
Lu, Lu; Wang, Jun; Wu, Xi-Ren; Xie, Bin; Wu, Yu	SYNTHESIS AND REACTIVITY IN INORGANIC METAL-ORGANIC AND NANO-METAL CHEMISTRY	supramolecular architecture; flexible ligand; magnetism	[Lu, Lu; Wang, Jun; Xie, Bin; Wu, Yu] Sichuan Univ Sci & Engn, Sch Chem & Environm Engn, Zigong 643000, Peoples R China; [Wu, Xi-Ren] Guangdong Med Univ, Sch Pharm, Dongguan 523808, Peoples R China	Wang, J (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Environm Engn, Zigong 643000, Peoples R China.; Wu, XR (reprint author), Guangdong Med Univ, Sch Pharm, Dongguan 523808, Peoples R China.	Sichuan University of Science and Engineering [2014PY01, 2015PY03]; Education Committee of Sichuan Province [12ZA090, 14ZB0220, 15ZB0222, 15ZB0214]	0	1553-3174	2016	WOS:000382308500015
Yang, Yong; Wang, Yu; Li, Tianzeng	OPTIK	Outer synchronization; Fractional-order complex network; Lyapunov stability theory	[Yang, Yong; Wang, Yu; Li, Tianzeng] Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Peoples R China	Li, TZ (reprint author), Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Peoples R China.	NSFC [11501390, 61573010]; Sichuan Province University Key Laboratory of Bridge Non-destruction Detecting and Engineering Computing [2015QYJ02, 2014QZJ03]; Education Department of Sichuan Province [15ZB0218, 15ZA0230, 15SB0122]; Found of Sichuan University of Science and Engineering grant [2014PY06, 2015RC10]	1	0030-4026	2016	WOS:000380417900001
Liu, Yingle; Yang, Yi; Jiang, Yan	PHOSPHORUS SULFUR AND SILICON AND THE RELATED ELEMENTS	beta-Amino acids; N-tert-butanesulfimine; Mannich addition; asymmetric	[Liu, Yingle; Yang, Yi; Jiang, Yan] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong, Sichuan, Peoples R China	Liu, YL (reprint author), Sichuan Univ Sci & Engn, 180 Xueyuan St, Zigong 643000, Sichuan, Peoples R China.	Sichuan University of Science Engineering [2014RC07]; Science and Technology Department of Sichuan Province [2016JY0246]; Zigong Science and Technology Bureau [2015SF02]; Key Laboratory of Green Chemistry of Sichuan Institutes of Higher Education [LZJ1505]	0	1042-6507	2016	WOS:000380942400003
Liu, Yingle; Yang, Yi; Jiang, Yan	PHOSPHORUS SULFUR AND SILICON AND THE RELATED ELEMENTS	Asymmetric synthesis; N-sulfinylimine; fluorinated amino esters	[Liu, Yingle; Yang, Yi; Jiang, Yan] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, 180 Xueyuan St, Zigong 643000, Sichuan, Peoples R China	Liu, YL (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, 180 Xueyuan St, Zigong 643000, Sichuan, Peoples R China.	Sichuan University of Science Engineering [2014RC07, 2012RC17]; Zigong Science and Technology Bureau [2013x02, 2015SF02]; Education Department of Sichuan Province [14ZB0207]; Key Laboratory of Green Chemistry of Sichuan Institutes of Higher Education [LZJ1505, LZJ1401]	0	1042-6507	2016	WOS:000380942400006
Fang, Yang; Li, Kelin; Yan, Yunqi	MATHEMATICAL PROBLEMS IN ENGINEERING		[Fang, Yang; Li, Kelin] Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Sichuan, Peoples R China; [Li, Kelin] Sichuan Univ Sci & Engn, Inst Nonlinear Phys Sci, Zigong 643000, Sichuan, Peoples R China; [Yan, Yunqi] Sichuan Univ Sci & Engn, Coll Mech Engn, Zigong 643000, Sichuan, Peoples R China	Fang, Y (reprint author), Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Sichuan, Peoples R China.	Opening Project of Sichuan Province University Key Laboratory of Bridge Non-Destruction Detecting and Engineering Computing [2014QZJ01, 2015QYJ01]; National Natural Science Foundation of China [61573010, 11501391]	0	1024-123X	2016	WOS:000379475000001
Hu Zhen; Yu Hailian	PETROLEUM SCIENCE AND TECHNOLOGY	Diesel; naphthenic acid; removal; tetramethylammonium hydroxide; orthogonal experiments	[Hu Zhen; Yu Hailian] Sichuan Univ Sci & Engn, Coll Mat & Chem Engn, Zigong, Sichuan, Peoples R China	Yu, HL (reprint author), Sichuan Univ Sci & Engn, Coll Mat & Chem Engn, Zigong, Sichuan, Peoples R China.	university student innovation fund of Sichuan province [201410622040]	0	1091-6466	2016	WOS:000379745600010
Zhang, Gangtai; Zhao, Yaru; Bai, Tingting; Wei, Qun; Yuan, Yuquan	RSC ADVANCES		[Zhang, Gangtai; Zhao, Yaru] Baoji Univ Arts & Sci, Coll Phys & Optoelect Technol, Baoji 721016, Peoples R China; [Bai, Tingting] Baoji Univ Arts & Sci, Coll Math & Informat Sci, Baoji 721013, Peoples R China; [Wei, Qun] Xidian Univ, Sch Phys & Optoelect Engn, Xian 710071, Peoples R China; [Yuan, Yuquan] Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Peoples R China	Yuan, YQ (reprint author), Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Peoples R China.	Science Foundation of Baoji University of Arts and Sciences of China [ZK16069, ZK11135]; Natural Science Foundation of the Education Committee of Shaanxi Province of China [2013JK0637]; Natural Science Basic Research plan in Shaanxi Province of China [2016JM1012]; Natural Science Foundation of China [11404008]	2	2046-2069	2016	WOS:000379577800091
Guo, Yunxi; Wu, Yonghong; Lai, Shaoyong	APPLICABLE ANALYSIS	global weak solutions; viscous approximation; a shallow water model of moderate amplitude; 35D05; 35G25; 35L05; 35Q35	[Guo, Yunxi] Sichuan Univ Sci & Engn, Dept Appl Math, Zigong 643000, Peoples R China; [Wu, Yonghong] Curtin Univ Technol, Dept Math & Stat, Perth, WA 6845, Australia; [Lai, Shaoyong] Southwestern Univ Finance & Econ, Dept Appl Math, Chengdu 610074, Peoples R China	Guo, YX (reprint author), Sichuan Univ Sci & Engn, Dept Appl Math, Zigong 643000, Peoples R China.	Sichuan Province University Key Laboratory of Bridge Non-destruction Detecting and Engineering Computing [2013QZJ02, 2014QYJ03]; SUSER [2014RC03]; Australian Research Council Funded Project [FT140101112]; Natural Science Foundation of China NSFC [11471263]	0	0003-6811	2016	WOS:000377127100010
Mao, Wei; Lan, Heng-you; Li, Hao-ru	COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE		[Mao, Wei; Lan, Heng-you] Sichuan Univ Sci & Engn, Dept Math, Zigong 643000, Sichuan, Peoples R China; [Lan, Heng-you] Key Lab Higher Educ Sichuan Prov Enterprise Infor, Zigong 643000, Sichuan, Peoples R China; [Li, Hao-ru] Sichuan Univ Sci & Engn, Sch Automat & Elect Informat, Zigong 643000, Sichuan, Peoples R China	Lan, HY (reprint author), Sichuan Univ Sci & Engn, Dept Math, Zigong 643000, Sichuan, Peoples R China.; Lan, HY (reprint author), Key Lab Higher Educ Sichuan Prov Enterprise Infor, Zigong 643000, Sichuan, Peoples R China.	Sichuan Province Cultivation Fund Project of Academic and Technical Leaders; Key Laboratory of Higher Education of Sichuan Province for Enterprise Informationalization and Internet of Things [2013WZJ01]; Sichuan University of Science Engineering [2015RC07]; National Natural Science Foundation of China [61573010, 11501391]	0	1687-5265	2016	WOS:000376925200001
Zhao, Ya-Ru; Zhang, Gang-Tai; Yan, Hai-Yan; Bai, Ting-Ting; Zheng, Bao-Bing; Yuan, Yu-Quan	MOLECULAR PHYSICS	Structure prediction; first-principles calculations; TcN; thermodynamic properties	[Zhao, Ya-Ru; Zhang, Gang-Tai; Zheng, Bao-Bing] Baoji Univ Arts & Sci, Inst Phys & Optoelect Technol, Baoji, Peoples R China; [Yuan, Yu-Quan] Sichuan Univ Sci & Engn, Sch Sci, Zigong, Peoples R China; [Bai, Ting-Ting] Baoji Univ Arts & Sci, Coll Math & Informat Sci, Baoji, Peoples R China; [Yan, Hai-Yan] Baoji Univ Arts & Sci, Coll Chem & Chem Engn, Baoji, Peoples R China	Yuan, YQ (reprint author), Sichuan Univ Sci & Engn, Sch Sci, Zigong, Peoples R China.	Natural Science Foundation of China [11404008]; Natural Science Basic Research Plan in Shaanxi Province of China [2013JQ1007]; Scientific Research Plan Projects of Education Department of Shaanxi province of China [14JK1044]; Baoji University of Arts and Sciences Key Research Grant [ZK11135]; Education Department of Sichuan province [15ZB0207]; research fund of Sichuan University of Science and Engineering [2015RC41, 2015RC44]	1	0026-8976	2016	WOS:000376868500013
Lu, Lu; Wang, Jun; Wu, Wei-Ping; Wu, Xi-Ren; Kumar, Abhinav	BULLETIN OF THE CHEMICAL SOCIETY OF ETHIOPIA	Supramolecular architecture; Hirschfeld surface analysis; Magnetism	[Lu, Lu; Wang, Jun; Wu, Wei-Ping] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China; [Wu, Xi-Ren] Guangdong Med Univ, Sch Pharm, Dongguan 523808, Peoples R China; [Kumar, Abhinav] Univ Lucknow, Dept Chem, Fac Sci, Lucknow 226007, Uttar Pradesh, India	Lu, L (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China.; Wu, XR (reprint author), Guangdong Med Univ, Sch Pharm, Dongguan 523808, Peoples R China.; Kumar, A (reprint author), Univ Lucknow, Dept Chem, Fac Sci, Lucknow 226007, Uttar Pradesh, India.	Sichuan University of Science and Engineering [2014PY01, 2015PY03, 2015RC26]; Education Committee of Sichuan Province [12ZA090, 14ZB0220, 15ZB0222, 15ZB0214]; DST, New Delhi [SB/FT/CS-018/2012]	0	1011-3924	2016	WOS:000376161500010
Liu, Yingle; Zhang, Ke; Huang, Yangen; Pan, Shen; Liu, Xiao-Qiang; Yang, Yi; Jiang, Yan; Xu, Xiu-Hua	CHEMICAL COMMUNICATIONS		[Liu, Yingle; Liu, Xiao-Qiang; Yang, Yi; Jiang, Yan] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, 180 Xueyuan St, Zigong 643000, Sichuan, Peoples R China; [Zhang, Ke; Huang, Yangen; Pan, Shen] Donghua Univ, Coll Chem Chem Engn & Biotechnol, 2999 North Renmin Lu, Shanghai 201620, Peoples R China; [Xu, Xiu-Hua] Chinese Acad Sci, Shanghai Inst Organ Chem, Key Lab Organofluorine Chem, 345 Lingling Lu, Shanghai 200032, Peoples R China	Liu, YL (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, 180 Xueyuan St, Zigong 643000, Sichuan, Peoples R China.; Xu, XH (reprint author), Chinese Acad Sci, Shanghai Inst Organ Chem, Key Lab Organofluorine Chem, 345 Lingling Lu, Shanghai 200032, Peoples R China.	Sichuan University of Science Engineering [2014RC07, 2012RC17]; Science and Technology Department of Sichuan Province [2016JY0246]; Zigong Science and Technology Bureau [2013X02, 2015SF02]; Education Department of Sichuan Province [14ZB0207]; Key Laboratory of Green Chemistry of Sichuan Institutes of Higher Education [LZJ1505, LZJ1401]; Shanghai Pujiang Program [15PJ1410300]	5	1359-7345	2016	WOS:000374785800017
Feng, Jian-Shen; Ren, Min; Cai, Zhong-Sheng; Fan, Kun; Bao, Song-Song; Zheng, Li-Min	CHEMICAL COMMUNICATIONS		[Feng, Jian-Shen; Ren, Min; Cai, Zhong-Sheng; Fan, Kun; Bao, Song-Song; Zheng, Li-Min] Nanjing Univ, Collaborat Innovat Ctr Adv Microstruct, Sch Chem & Chem Engn, State Key Lab Coordinat Chem, Nanjing 210093, Jiangsu, Peoples R China; [Feng, Jian-Shen] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China	Bao, SS; Zheng, LM (reprint author), Nanjing Univ, Collaborat Innovat Ctr Adv Microstruct, Sch Chem & Chem Engn, State Key Lab Coordinat Chem, Nanjing 210093, Jiangsu, Peoples R China.	National Basic Research Program of China [2013CB922102]; National Natural Science Foundation of China [21371094, U1532110]	4	1359-7345	2016	WOS:000376089500003
Wei, Juan; Zou, Like; Li, Jianzhang	NEW JOURNAL OF CHEMISTRY		[Wei, Juan; Zou, Like; Li, Jianzhang] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China; [Wei, Juan; Zou, Like; Li, Jianzhang] Key Lab Green Sichuan Inst High Educ, Zigong 643000, Peoples R China	Wei, J (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China.; Wei, J (reprint author), Key Lab Green Sichuan Inst High Educ, Zigong 643000, Peoples R China.	Foundation of Sichuan University of Science Engineering [2014RC35]	1	1144-0546	2016	WOS:000375586400095
Li, Junjie; Fu, Beibei; Hou, Changjun; Huo, Danqun; Yang, Mei; Shen, Caihong; Luo, Huibo	ANALYTICAL METHODS		[Li, Junjie; Fu, Beibei; Hou, Changjun; Huo, Danqun; Yang, Mei] Chongqing Univ, Key Lab Biorheol Sci & Technol, Minist Educ, Coll Bioengn, Chongqing 400044, Peoples R China; [Shen, Caihong] Natl Engn Res Ctr Solid State Brewing, Luzhou 646000, Sichuan, Peoples R China; [Luo, Huibo] Sichuan Univ Sci & Engn, Zigong 643000, Sichuan, Peoples R China	Hou, CJ; Huo, DQ (reprint author), Chongqing Univ, Key Lab Biorheol Sci & Technol, Minist Educ, Coll Bioengn, Chongqing 400044, Peoples R China.	National Natural Science Foundation of China [31171684]; Chongqing Graduate Student Research Innovation Project, China [CYB14013]; Key Laboratory Program of Sichuan Province, China [NJ2014-03]; Key technology research on solid state fermentation of Sichuan province academician (expert) workstation, China [GY2015-01]; sharing fund of Chongqing university's large equipment	0	1759-9660	2016	WOS:000374788500010
Xie, Ying; Chen, Xun; Liu, Xin; Su, Shi-Jian; Li, Jianzhang; Zeng, Wei	CHEMICAL COMMUNICATIONS		[Xie, Ying; Chen, Xun; Zeng, Wei] S China Univ Technol, Sch Chem & Chem Engn, 381 Wushan Rd, Guangzhou 510641, Guangdong, Peoples R China; [Xie, Ying; Li, Jianzhang] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China; [Liu, Xin; Su, Shi-Jian] S China Univ Technol, Sch Key Lab Luminescent Mat & Devices, Inst Polymer Optoelect Mat & Devices, Guangzhou 510641, Guangdong, Peoples R China	Zeng, W (reprint author), S China Univ Technol, Sch Chem & Chem Engn, 381 Wushan Rd, Guangzhou 510641, Guangdong, Peoples R China.; Su, SJ (reprint author), S China Univ Technol, Sch Key Lab Luminescent Mat & Devices, Inst Polymer Optoelect Mat & Devices, Guangzhou 510641, Guangdong, Peoples R China.	NSFC [21372085]; Science and Technology Program of Guangzhou [156300075]	4	1359-7345	2016	WOS:000374396500019
Liu, Xiao-lan; Ansari, Arslan Hojat; Chandok, Sumit; Park, Choonkil	JOURNAL OF NONLINEAR SCIENCES AND APPLICATIONS	Common fixed point; generalized weakly contraction; generalized metric spaces; upper class; C-class function	[Liu, Xiao-lan] Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Sichuan, Peoples R China; [Liu, Xiao-lan] Sichuan Prov Univ Key Lab Bridge Nondestruct Dete, Chengdu 643000, Sichuan, Peoples R China; [Ansari, Arslan Hojat] Payame Noor Univ, Dept Math, POB 19395-3697, Tehran, Iran; [Ansari, Arslan Hojat] Islamic Azad Univ, Karaj Branch, Dept Math, Karaj, Iran; [Chandok, Sumit] Punjab Tech Univ, Dept Appl Sci, Khalsa Coll Engn & Technol, Armitsar 143001, India; [Park, Choonkil] Hanyang Univ, Res Inst Nat Sci, Seoul 04763, South Korea	Liu, XL (reprint author), Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Sichuan, Peoples R China.; Liu, XL (reprint author), Sichuan Prov Univ Key Lab Bridge Nondestruct Dete, Chengdu 643000, Sichuan, Peoples R China.; Park, C (reprint author), Hanyang Univ, Res Inst Nat Sci, Seoul 04763, South Korea.	National Natural Science Foundation of China [61573010]; Natural Science Foundation of HaiNan Province [114014]; Opening Project of Sichuan Province University Key Laboratory of Bridge Non-destruction Detecting and Engineering Computing [2015QZJ01]; Scientific Research Fund of Sichuan Provincial Education Department [14ZB0208]; Scientific Research Fund of Sichuan University of Science and Engineering [2014RC01, 2014RC03]	2	2008-1898	2016	WOS:000373507700014
Cai, Shu-lan; Feng, Fa-mei; Liu, Fu-an	JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY	Aza-crown ether; catalysis; cerium complex; metallomicelle; phosphate diester	[Cai, Shu-lan; Feng, Fa-mei; Liu, Fu-an] Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Zigong 643000, Sichuan, Peoples R China	Cai, SL (reprint author), Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Zigong 643000, Sichuan, Peoples R China.	Educational Department of Sichuan Government [13ZA0126]; Opening Project of Key Laboratory of Green Catalysis of Sichuan Institutes of High Education [LYJ14201, LYJ1303]	0	0193-2691	2016	WOS:000374011900013
Huang, Ting-Hong; Yan, Jie; Yang, Hu; Tan, Changbin; Yang, Yan	AUSTRALIAN JOURNAL OF CHEMISTRY		[Huang, Ting-Hong; Yan, Jie; Yang, Hu; Yang, Yan] Sichuan Univ Sci & Engn, Coll Mat & Chem Engn, Mat Corros & Protect Key Lab Sichuan Prov, Key Labs Fine Chem & Surfactants Sichuan Prov Uni, Zigong 643000, Peoples R China; [Tan, Changbin] Sichuan Univ Sci & Engn, Analyt & Testing Ctr, Zigong 643000, Peoples R China	Huang, TH (reprint author), Sichuan Univ Sci & Engn, Coll Mat & Chem Engn, Mat Corros & Protect Key Lab Sichuan Prov, Key Labs Fine Chem & Surfactants Sichuan Prov Uni, Zigong 643000, Peoples R China.	Talent Introduction Funds of Sichuan University of Science and Engineering [2014RC29]; Sichuan Education Department [15ZA0223]; Key Laboratories of Fine Chemicals and Surfactants in Sichuan Provincial Universities [2015JXZ01]; Material Corrosion and Protection Key Laboratory of Sichuan province [2015CL03]	0	0004-9425	2016	WOS:000372804800014
Li, Y.; Luo, H. B.; Zhang, H. Y.; Guo, Q.; Yao, H. C.; Li, J. Q.; Chang, Q.; Yang, J. G.; Wang, F.; Wang, C. D.; Yang, X.; Liu, Z. G.; Ye, X.	RSC ADVANCES		[Li, Y.; Liu, Z. G.] Wuhan Polytech Univ, Sch Biol & Pharmaceut Engn, Wuhan 430023, Peoples R China; [Luo, H. B.; Yang, J. G.; Wang, F.; Ye, X.] Sichuan Univ Sci & Engn, Coll Bioengn, Liquor Marking Biol Technol & Applicat Key Lab Si, Zigong 643000, Peoples R China; [Zhang, H. Y.; Guo, Q.; Yao, H. C.; Li, J. Q.; Yang, X.] Cent China Normal Univ, Coll Life Sci, Sect Environm Biomed, Hubei Key Lab Genet Regulat & Integrat Biol, Wuhan 430079, Peoples R China; [Chang, Q.] Hong Kong Univ Sci & Technol, Dept Chem & Biomol Engn, Hong Kong, Hong Kong, Peoples R China; [Wang, C. D.] Sichuan Univ Arts & Sci, Dazhou 635000, Peoples R China	Liu, ZG (reprint author), Wuhan Polytech Univ, Sch Biol & Pharmaceut Engn, Wuhan 430023, Peoples R China.; Ye, X (reprint author), Sichuan Univ Sci & Engn, Coll Bioengn, Liquor Marking Biol Technol & Applicat Key Lab Si, Zigong 643000, Peoples R China.	Open Research Fund of the Key Laboratory of Sichuan Province of China [NJ2011-01]; Talent Foundation of Sichuan University of Science Engineering [2015RC13]; Innovation and Entrepreneurship Students Training Project of Sichuan Province of China [201510622015]	1	2046-2069	2016	WOS:000373118200044
