AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Yu, Jiang; Wang, Ci; Su, Ziyi; Xiong, Ping; Liu, Juanquan	ASIAN JOURNAL OF CHEMISTRY	Microalgae; Temperature; Biofuel; Cell characteristics; Cyanobacteria; Chlorophyta	[Yu, Jiang; Wang, Ci; Su, Ziyi] Sichuan Univ, Coll Architecture & Environm, Chengdu 610065, Peoples R China; [Yu, Jiang; Wang, Ci; Su, Ziyi] Sichuan Univ, Inst New Energy & Low Carbon Technol, Chengdu 610065, Peoples R China; [Xiong, Ping; Liu, Juanquan] Chengdu Technol Univ, Chengdu 610031, Peoples R China	Yu, J (reprint author), Sichuan Univ, Coll Architecture & Environm, Chengdu 610065, Peoples R China.	Nature Science Foundation of China [31100374]; 985 Construction Project; Nature Science Foundation of Sichuan Province [2011JY0026]	0	0970-7077	2014	WOS:000343761100053
Sun Ke; Li Yao; Yang Yan; Lan Zhong-Wen; Yu Zhong; Guo Rong-Di	JOURNAL OF INORGANIC MATERIALS	NiCuZn ferrite; Ta2O5 additive; microstructure; high frequency losses	[Sun Ke; Li Yao; Lan Zhong-Wen; Yu Zhong; Guo Rong-Di] Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China; [Yang Yan] Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China	Sun, K (reprint author), Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China.	Chinese Defense Advance Research Program of Science and Technology [51312050302]	1	1000-324X	2014	WOS:000338273100011
Dong, Li; Wang, Jun-Xi; Shen, Hong-Zhi; Li, Dan; Xiu, Xiao-Ming; Gao, Ya-Jun; Yi, X. X.	QUANTUM INFORMATION PROCESSING	Error-tolerance transmission; Bit-flip error channel; Parity analysis	[Dong, Li; Wang, Jun-Xi; Xiu, Xiao-Ming; Gao, Ya-Jun] Bohai Univ, Coll Math & Phys, Jinzhou 121013, Peoples R China; [Dong, Li; Shen, Hong-Zhi; Xiu, Xiao-Ming; Yi, X. X.] Dalian Univ Technol, Sch Phys & Optoelect Technol, Dalian 116024, Peoples R China; [Li, Dan] Chengdu Technol Univ, Dept Elect & Elect Engn, Chengdu 611730, Peoples R China	Xiu, XM (reprint author), Bohai Univ, Coll Math & Phys, Jinzhou 121013, Peoples R China.	National Natural Science Foundation of China [11305016, 61301133, 11271055]; Research Programs of the Educational Office of Liaoning Province of China [L2013425]	9	1570-0755	2014	WOS:000336404800009
Xie, Yongle; Li, Xifeng; Xie, Sanshan; Xie, Xuan; Zhou, Qizhong	JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS	Analog circuit; Component tolerance; Soft fault; Frequency response function; Fisher information	[Xie, Yongle; Li, Xifeng; Xie, Xuan; Zhou, Qizhong] Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Peoples R China; [Xie, Sanshan] Chengdu Technol Univ, Chengdu 611730, Peoples R China	Xie, YL (reprint author), Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Peoples R China.	National Natural Science Foundation of China [61371049]; National Basic Research Program of China (973 Program) [2014CB744206]; Specialized Research Fund for the Doctoral Program of High Education of China [20120185110013]; Sichuan Province Applied Basic Research Project [2013JY0058]	4	0923-8174	2014	WOS:000335572000009
Wu, Fei; Wang, Qiong-Hua; Luo, Cheng-Gao; Li, Da-Hai; Deng, Huan	APPLIED OPTICS		[Wu, Fei; Wang, Qiong-Hua; Luo, Cheng-Gao; Li, Da-Hai; Deng, Huan] Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China; [Wu, Fei] Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China	Deng, H (reprint author), Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China.	"973" Program [2013CB328802]; NSFC [61320106015, 61225022]; "863" Program [2012AA011901, 2012AA03A301]	4	1559-128X	2014	WOS:000334117600047
Guo, Rongdi; Yu, Zhong; Yang, Yan; Jiang, Xiaona; Sun, Ke; Wu, Chuanjian; Xu, Zhiyong; Lan, Zhongwen	JOURNAL OF ALLOYS AND COMPOUNDS	LiZnMn ferrite; FMR linewidth; Crystalline anisotropy; Microwave dielectric permittivity	[Guo, Rongdi; Yu, Zhong; Jiang, Xiaona; Sun, Ke; Wu, Chuanjian; Xu, Zhiyong; Lan, Zhongwen] Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China; [Yang, Yan] Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China	Guo, RD (reprint author), Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China.		17	0925-8388	2014	WOS:000330181400001
Zhou Yu; Hu Jing; Yang Gang; Yang Yi; Lu Dong; Du Ankang	RARE METAL MATERIALS AND ENGINEERING	TC4 titanium alloy; compression experiment; current; microstructure	[Zhou Yu; Yang Gang; Yang Yi; Lu Dong; Du Ankang] Sichuan Univ, Chengdu 610065, Peoples R China; [Hu Jing] Chengdu Technol Univ, Chengdu 611730, Peoples R China	Yang, G (reprint author), Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610065, Peoples R China.		0	1002-185X	2014	WOS:000333879500041
Lv, Guo-Jiao; Wang, Qiong-Hua; Zhao, Wu-Xiang; Wang, Jun	APPLIED OPTICS		[Lv, Guo-Jiao; Wang, Qiong-Hua; Zhao, Wu-Xiang; Wang, Jun] Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China; [Lv, Guo-Jiao] Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China	Wang, QH (reprint author), Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China.	NSFC [61225022, 61320106015]; "863" Program of China [2012AA011901, 2012AA03A301]; TRDPSPC of China [2011GZ0338]	2	1559-128X	2014	WOS:000332226900014
He, Ming; Zhang, Huaiwu	JOURNAL OF ALLOYS AND COMPOUNDS	Li2ZnTi3O8; Low-fired ceramics; CuO-V2O5-Bi2O3; Microwave properties	[He, Ming; Zhang, Huaiwu] Univ Elect Sci & Technol China, State Key Lab Elect Thin Film & Integrated Device, Chengdu 610054, Peoples R China; [He, Ming] Chengdu Technol Univ, Dept Commun Engn, Chengdu, Peoples R China	He, M (reprint author), Univ Elect Sci & Technol China, State Key Lab Elect Thin Film & Integrated Device, Chengdu 610054, Peoples R China.	China Postdoctoral Science Foundation [2013M531949]; National Natural Science Foundation of China [60721001]	9	0925-8388	2014	WOS:000329856800100
Lou, Hongfei; Wang, Jianjiang; Hou, Yongshen; He, Ming; Zhao, Zhining	JOURNAL OF THERMAL SPRAY TECHNOLOGY	absorption properties; high-frequency; hollow multiphase ceramic microspheres; intrinsic parameters; self-reactive quenching technology	[Lou, Hongfei; Wang, Jianjiang; Hou, Yongshen; Zhao, Zhining] Mech Engn Coll, Adv Mat Inst, Shijiazhuang 050003, Peoples R China; [He, Ming] Chengdu Technol Univ, Dept Commun Engn, Chengdu, Peoples R China	Lou, HF (reprint author), Mech Engn Coll, Adv Mat Inst, West Heping Rd 97, Shijiazhuang 050003, Peoples R China.	National Natural Science Foundation of China [51172282]	4	1059-9630	2014	WOS:000330989600023
