AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Qin, Yan-mei; Feng, Min-fu; Luo, Kun; Wu, Kai-teng	APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION	local projection; Navier-Stokes equations; Reynolds number	[Feng, Min-fu; Luo, Kun] Sichuan Univ, Sch Math, Chengdu 610054, Peoples R China; [Qin, Yan-mei; Wu, Kai-teng] Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan Prov, Peoples R China; [Qin, Yan-mei; Wu, Kai-teng] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan Prov, Peoples R China	Feng, MF (reprint author), Sichuan Univ, Sch Math, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China [10872085]; Sichuan Science and Technology Project [05GG006-006-2]; Youth Science Foundation of Neijiang Normal University [09NJZ-6]	3	0253-4827	2010	WOS:000277625100013
Cho, Yeol Je; He, Guang; Huang, Nan-jing	BULLETIN OF THE KOREAN MATHEMATICAL SOCIETY	cone; partial order; mixed monotone operator; relatively weakly compact set; coupled quasi-solutions	[Cho, Yeol Je] Gyeongsang Natl Univ, Dept Math Educ, Chinju 660701, South Korea; [Cho, Yeol Je] Gyeongsang Natl Univ, RINS, Chinju 660701, South Korea; [He, Guang] Neijiang Normal Univ, Dept Math, Neijiang 641112, Sichuan, Peoples R China; [Huang, Nan-jing] Sichuan Univ, Dept Math, Chengdu 610064, Sichuan, Peoples R China	Cho, YJ (reprint author), Gyeongsang Natl Univ, Dept Math Educ, Chinju 660701, South Korea.	Korean Government (MOEHRD) [KRF-2007-313-000040]; National Natural Science Foundation of China [10671135, 70831005]; Specialized Research Fund for the Doctoral Program of Higher Education [20060610005]	13	1015-8634	2010	WOS:000278407700002
Zeng, D. Q.; Lee, Y. Y.; Wong, C. K.	COMPUTERS & MATHEMATICS WITH APPLICATIONS	He's frequency formulation; Nonlinear oscillator; Ancient Chinese mathematics	[Lee, Y. Y.; Wong, C. K.] City Univ Hong Kong, Dept Bldg & Construct, Kowloon, Hong Kong, Peoples R China; [Zeng, D. Q.] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan, Peoples R China; [Zeng, D. Q.] Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China	Lee, YY (reprint author), City Univ Hong Kong, Dept Bldg & Construct, Tat Chee Ave, Kowloon, Hong Kong, Peoples R China.	Research Grants Council of the Hong Kong Special Administrative Region, China [9041239 (CityU 115607)]	2	0898-1221	2010	WOS:000277746000007
Li, Changjin; Lue, Baida	OPTICS AND LASER TECHNOLOGY	Partially coherent beam beyond the paraxial approximation; Coherent and incoherent beam	[Li, Changjin; Lue, Baida] Sichuan Univ, Inst Laser Phys & Chem, Chengdu 610064, Peoples R China; [Li, Changjin] Neijiang Normal Univ, Sch Phys & Elect Informat Engn, Neijiang 641112, Peoples R China	Lu, BD (reprint author), Sichuan Univ, Inst Laser Phys & Chem, Chengdu 610064, Peoples R China.		0	0030-3992	2010	WOS:000273892500031
Wu KaiTeng; Hao Li; Wang Cheng; Zhang Li	SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY	Euler method; Level Set method; shock-wave action on bubble; implosion; numerical simulation	[Wang Cheng] Beijing Inst Technol, State Key Lab Explos Sci & Technol, Beijing 100081, Peoples R China; [Wu KaiTeng; Zhang Li] Neijiang Normal Univ, Numer Simulat Sichuan Higher Sch Key Lab, Neijiang 641112, Peoples R China; [Wu KaiTeng; Zhang Li] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Peoples R China; [Hao Li] Beijing Univ Civil Engn & Architecture, Coll Sci, Beijing 100044, Peoples R China	Wang, C (reprint author), Beijing Inst Technol, State Key Lab Explos Sci & Technol, Beijing 100081, Peoples R China.	National Natural Science Foundation of China [10872085, 10472042]; Ministry of Education [NCET-08-0043]; National Basic Research Program of China [2010CB832700 6]; Numerical Simulation Key Laboratory of Sichuan Higher School [07NJZZ001]	5	1674-7348	2010	WOS:000276657900006
Liao Li-Min; Li Jian-Feng; Qing Dong-Hong; Lei Guang-Dong	CHINESE JOURNAL OF STRUCTURAL CHEMISTRY	meconopsis integrifolia flowers; reduced molecular electronegativity-distance vector (MEDV(R)); descriptor; quantitative structure-retention relationship	[Liao Li-Min; Li Jian-Feng; Qing Dong-Hong; Lei Guang-Dong] Neijiang Normal Univ, Coll Resource & Environm Sci, Neijiang 641112, Sichuan, Peoples R China; [Liao Li-Min; Li Jian-Feng] Chongqing Univ, Coll Chem & Chem Engn, Chongqing 400044, Peoples R China	Lei, GD (reprint author), Neijiang Normal Univ, Coll Resource & Environm Sci, Neijiang 641112, Sichuan, Peoples R China.	Foundation of Education Bureau, Sichuan Province [09ZB036]; Technology Bureau, Sichuan Province [2006j13-141]	2	0254-5861	2010	WOS:000284981300006
Luo, Wei -Hua; Wu, Kai-Teng	INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION	Sylvester matrix equation; parameter iterative method; convergence	[Luo, Wei -Hua; Wu, Kai-Teng] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China	Wu, KT (reprint author), Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China.	National Natural Science Foundation of China [10872085]	0	1565-1339	2010	WOS:000287558000050
Zeng, De-Qiang	CHAOS SOLITONS & FRACTALS		[Zeng, De-Qiang] Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China; [Zeng, De-Qiang] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan, Peoples R China	Zeng, DQ (reprint author), Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China.		20	0960-0779	2009	WOS:000269425200037
Shi, Yong-Guo	APPLIED MATHEMATICS AND COMPUTATION	Functional equation; Conjugacy equation; Non-monotonic solution; Continuously differentiable solution	[Shi, Yong-Guo] Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Sichuan, Peoples R China; [Shi, Yong-Guo] Sichuan Univ, Dept Math, Chengdu 610064, Sichuan, Peoples R China; [Shi, Yong-Guo] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijang 641112, Sichuan, Peoples R China	Shi, YG (reprint author), Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Sichuan, Peoples R China.	Youth Found of Sichuan Provincial Education Department (China) [07ZB042]	4	0096-3003	2009	WOS:000271640200001
Zhang Shu; Xie Yong-hong; Tan Ying-xiong; Chen Guo-li; Liao Xian Wei	SPECTROSCOPY AND SPECTRAL ANALYSIS	Coumarin dyes; Fluorescence spectra; Quantum chemistry; CIS	[Zhang Shu; Tan Ying-xiong; Chen Guo-li; Liao Xian Wei] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China; Neijiang Normal Univ, Coll Chem & Life Sci, Neijiang 641000, Peoples R China	Zhang, S (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.		0	1000-0593	2009	WOS:000272565300038
Yang Ze-Jin; Guo Yun-Dong; Wang Guang-Chang; Li Jin; Dai Wei; Liu Jin-Chao; Cheng Xin-Lu; Yang Xiang-Dong	CHINESE PHYSICS B	elastic property; thermodynamic property; electronic structure	[Yang Ze-Jin; Li Jin; Dai Wei; Liu Jin-Chao; Cheng Xin-Lu; Yang Xiang-Dong] Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China; [Guo Yun-Dong] Neijiang Normal Univ, Sch Phys & Elect Informat Engn, Neijiang 641112, Peoples R China; [Wang Guang-Chang] Chengdu Med Coll, Teaching & Researching Sect Phys, Chengdu 610083, Peoples R China; [Li Jin] Hainan Univ, Coll Mat & Chem Engn, Haikou 570228, Peoples R China; [Dai Wei] China Acad Engn Phys, Mianyang 621900, Peoples R China	Liu, JC (reprint author), Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China.	China Scholarship Council (CSC); National Natural Science Foundation of China [10676025, 10574096]	4	1674-1056	2009	WOS:000271631200061
Zeng, D. Q.; Lee, Y. Y.	INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION	max-min method; nonlinear oscillators	[Lee, Y. Y.] City Univ Hong Kong, Dept Bldg & Construct, Kowloon, Hong Kong, Peoples R China; [Zeng, D. Q.] Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China; [Zeng, D. Q.] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan, Peoples R China	Lee, YY (reprint author), City Univ Hong Kong, Dept Bldg & Construct, Tat Chee Ave, Kowloon, Hong Kong, Peoples R China.		38	1565-1339	2009	WOS:000273652600014
Li Chang-Jin; Lue Bai-Da	ACTA PHYSICA SINICA	coherent and incoherent addition of partially coherent beams; nonparaxial partially coherent Hermite-Gaussian (H-G) beam; propagation equation in free space	[Li Chang-Jin; Lue Bai-Da] Sichuan Univ, Inst Laser Phys & Chem, Chengdu 610064, Peoples R China; [Li Chang-Jin] Neijiang Normal Univ, Sch Phys & Elect Informat Engn, Neijiang 641112, Peoples R China	Lu, BD (reprint author), Sichuan Univ, Inst Laser Phys & Chem, Chengdu 610064, Peoples R China.	National Natural Science Foundation of China [10874125]	1	1000-3290	2009	WOS:000270156300050
He, Ji-Huan; Zeng, De-Qiang	ASTROPHYSICS AND SPACE SCIENCE	Perihelion; Planets; Exp-function method	[He, Ji-Huan] Donghua Univ, Modern Text Inst, Shanghai 200051, Peoples R China; [Zeng, De-Qiang] Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China; [Zeng, De-Qiang] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan, Peoples R China	He, JH (reprint author), Donghua Univ, Modern Text Inst, 1882 Yanan Xilu Rd, Shanghai 200051, Peoples R China.		1	0004-640X	2009	WOS:000268977400011
Chen, Xingwu; Shi, Yongguo; Zhang, Weinian	RESULTS IN MATHEMATICS	Iteration; polynomial map; algebraic partition; pseudo division; density; periodicity	[Chen, Xingwu] Sichuan Univ, Dept Math, Chengdu 610064, Sichuan, Peoples R China; [Shi, Yongguo] Neijiang Normal Univ, Dept Math, Neijiang 641112, Sichuan, Peoples R China; [Zhang, Weinian] Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Sichuan, Peoples R China; [Zhang, Weinian] Sichuan Univ, Dept Math, Chengdu 610064, Sichuan, Peoples R China	Chen, XW (reprint author), Sichuan Univ, Dept Math, Chengdu 610064, Sichuan, Peoples R China.	NSFC [10825104, SRFDP 200806100002]	3	1422-6383	2009	WOS:000270291200004
Wu, Kai-Teng; Wang, Cheng; Zhang, Li; Hao, Li	INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION	Eulerian method; moving interface; 3D Youngs' algorithm; explosion field	[Wang, Cheng] Beijing Inst Technol, State Key Lab Explos Sci & Technol, Beijing 100081, Peoples R China; [Wu, Kai-Teng; Zhang, Li] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Peoples R China; [Wu, Kai-Teng; Zhang, Li] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Peoples R China; [Hao, Li] Beijing Univ Civil Engn & Architecture, Sch Sci, Beijing 100044, Peoples R China	Wang, C (reprint author), Beijing Inst Technol, State Key Lab Explos Sci & Technol, Beijing 100081, Peoples R China.	National Natural Science Foundation of China [10872085]; Program for New Century Excellent Talents in University [NCET-08-0043]; Foundation of State Key Laboratory of Explosion Science and Technology [ZDKT08-02]	4	1565-1339	2009	WOS:000271838800008
He, B.; Togbe, A.	ACTA MATHEMATICA HUNGARICA	diophantine m-tube; Pell equation; Baker's method	[He, B.] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China; [Togbe, A.] Purdue Univ N Cent, Dept Math, Westville, IN 46391 USA	He, B (reprint author), Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China.	Foundation of Key Laboratory of Numerical Simulation of Sichuan Province; Purdue University North Central	11	0236-5294	2009	WOS:000267679400008
Qin, Yan-mei; Feng, Min-fu; Zhou, Tian-xiao	APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION	Reynolds number; pressure projection; extrapolated trapezoidal rule; transient Navier-Stokes equations	[Feng, Min-fu] Univ Elect Sci & Technol China, Sch Appl Math, Chengdu 610054, Peoples R China; [Qin, Yan-mei] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan Prov, Peoples R China; [Qin, Yan-mei] Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan Prov, Peoples R China; [Feng, Min-fu] Sichuan Univ, Sch Math, Chengdu 610054, Peoples R China; [Zhou, Tian-xiao] Inst Aeronaut Comp Tech, Xian 710078, Peoples R China	Feng, MF (reprint author), Univ Elect Sci & Technol China, Sch Appl Math, Chengdu 610054, Peoples R China.	Sichuan Science and Technology Project [05GG006-006-2]; Research Fund for Introducing Intelligence of Electronic Science and Technology of China	1	0253-4827	2009	WOS:000268187900004
Shi YongGuo; Chen Li	SCIENCE IN CHINA SERIES A-MATHEMATICS	iterative functional equation; linear fractional function; meromorphic solution; matrix equation	[Shi YongGuo; Chen Li] Sichuan Univ, Dept Math, Chengdu 610064, Peoples R China; [Shi YongGuo] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Peoples R China; [Shi YongGuo] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Peoples R China	Chen, L (reprint author), Sichuan Univ, Dept Math, Chengdu 610064, Peoples R China.	Sichuan Provincial Education Department of China [07ZB042]	4	1006-9283	2009	WOS:000265942700007
He, Bo; Togbe, Alan	PERIODICA MATHEMATICA HUNGARICA	Diophantine m-tuple; Pell equation; Diophantine approximation; linear forms in logarithms	[He, Bo] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Province, Dept Math, Neijiang 641112, Sichuan, Peoples R China; [Togbe, Alan] Purdue Univ N Cent, Dept Math, Westville, IN 46391 USA	He, B (reprint author), Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Province, Dept Math, Neijiang 641112, Sichuan, Peoples R China.	Natural Science Foundation of China [10872085]; Purdue University North Central	3	0031-5303	2009	WOS:000264184500005
He, Bo; Togbe, Alain; Walsh, P. Gary	PUBLICATIONES MATHEMATICAE-DEBRECEN	elliptic curve; linear recurrence; diophantine equation	[He, Bo] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China; [Togbe, Alain] Purdue Univ N Cent, Dept Math, Westerville, IN 46391 USA; [Walsh, P. Gary] Univ Ottawa, Dept Math, Ottawa, ON K1N 6N5, Canada	He, B (reprint author), Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China.	Natural Science Foundation of Education Department of Sichuan Province [2006C057]; Purdue University North Central; Natural Sciences and Engineering Research Council of Canada	2	0033-3883	2008	WOS:000261366400013
Shi, Yong-Guo	RESULTS IN MATHEMATICS	full polynomial; binomial coefficients; Sierpinski triangle; p-adic metric	Neijiang Normal Univ, Dept Math, Neijiang 641112, Sichuan, Peoples R China	Shi, YG (reprint author), Neijiang Normal Univ, Dept Math, Neijiang 641112, Sichuan, Peoples R China.		0	1422-6383	2008	WOS:000258456800015
Togbe, Alain; He, Bo	ACTA ARITHMETICA	quadratic and bilinear equations; simultaneous Pellian equations; Lehmer numbers	[Togbe, Alain] Purdue Univ N Cent, Westville, IN 46391 USA; [He, Bo] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China	Togbe, A (reprint author), Purdue Univ N Cent, 1401 S,US 421, Westville, IN 46391 USA.	Purdue University North Central; Natural Science Foundation of Education Department of Sichuan Province [2006C057]	0	0065-1036	2008	WOS:000264410500006
