AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Yang, L.; Ye, Y. T.; Fan, K. M.; Shen, H. H.; Peng, S. M.; Long, X. G.; Zhou, X. S.; Zu, X. T.; Gao, F.	MODELLING AND SIMULATION IN MATERIALS SCIENCE AND ENGINEERING	potential; helium; hcp Er; ab initio calculation	[Yang, L.; Ye, Y. T.; Fan, K. M.; Shen, H. H.; Zu, X. T.; Gao, F.] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Fan, K. M.] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Peng, S. M.; Long, X. G.; Zhou, X. S.] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Peoples R China; [Gao, F.] Pacific NW Natl Lab, Richland, WA 99352 USA	Yang, L (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China-NSAF [10976007]; US Department of Fusion Energy Science [DE-AC06-76RLO 1830]	4	0965-0393	2014	WOS:000341230900009
Xie, Maosen	APPLIED MATHEMATICS & INFORMATION SCIENCES	IMTL-algebra; Fuzzy filter; Fuzzy stablizer	Sichuan Univ Arts & Sci, Inst Math & Finance, Dazhou 635000, Sichuan, Peoples R China	Xie, MS (reprint author), Sichuan Univ Arts & Sci, Inst Math & Finance, Dazhou 635000, Sichuan, Peoples R China.		0	2325-0399	2014	WOS:000338123400044
Chen, Xiaobo; Song, Zhaoning; Yang, Wen; Duan, Liangfei; Zhang, Liyuan; Yang, Peizhi	Journal of Nanoelectronics and Optoelectronics	Si Quantum Dots; Silicon Nitride; Magnetron Sputtering; Photoluminescence	[Chen, Xiaobo; Yang, Wen; Duan, Liangfei; Zhang, Liyuan; Yang, Peizhi] Yunnan Normal Univ, Inst Solar Energy, Educ Minist Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650092, Peoples R China; [Chen, Xiaobo] Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China; [Song, Zhaoning] Univ Toledo, Dept Phys & Astron, Toledo, OH 43606 USA	Yang, PZ (reprint author), Yunnan Normal Univ, Inst Solar Energy, Educ Minist Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650092, Peoples R China.	National Natural Science Foundation of China [U1037604, 51362031]	1	1555-130X	2014	WOS:000348627600015
Xiang Dong-Shan; Zhai Kun; Xiang Wen-Jun; Wang Lian-Zhi	CHINESE JOURNAL OF ANALYTICAL CHEMISTRY	Non-labeled molecular beacon; Hoechst 33258 nucleic acid dye; Single-stranded nucleic acid Fluorescence	[Xiang Dong-Shan] Hubei Minzu Univ, Key Lab Biol Resources Protect & Utilizat Hubei P, Enshi 445000, Peoples R China; [Xiang Dong-Shan; Zhai Kun; Wang Lian-Zhi] Hubei Minzu Univ, Sch Chem & Environm Engn, Enshi 445000, Peoples R China; [Xiang Wen-Jun] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China	Xiang, DS (reprint author), Hubei Minzu Univ, Key Lab Biol Resources Protect & Utilizat Hubei P, Enshi 445000, Peoples R China.	National Natural Science Foundation of China [21267009]	1	0253-3820	2014	WOS:000346729300016
Liu, Dan	ASIAN JOURNAL OF CHEMISTRY	Cysteamine capped CdTe quantum dots; CdTe quantum dots; Resonance Rayleigh scattering; Dermatan sulfate	[Liu, Dan] Sichuan Univ Arts & Sci, Dazhou 635000, Peoples R China; [Liu, Dan] Southwest Univ, Sch Chem & Chem Engn, Chongqing 400715, Peoples R China	Liu, D (reprint author), Sichuan Univ Arts & Sci, Dazhou 635000, Peoples R China.	National Youth Science Fund of China [21202110]	0	0970-7077	2014	WOS:000343767000057
Huang, Kun; Du, Bing-Xin; Qin, Da-Bin	ASIAN JOURNAL OF CHEMISTRY	Imidazole; Coupling reaction; Crystal Structure	[Huang, Kun; Du, Bing-Xin] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan Provinc, Peoples R China; [Qin, Da-Bin] China West Normal Univ, Nanchong 637002, Sichuan Provinc, Peoples R China	Huang, K (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan Provinc, Peoples R China.	Key Laboratory of Exploitation and Study of Distinctive Plants in education department of Sichuan Province, Sichuan University of Arts and Science [sctz201307]	0	0970-7077	2014	WOS:000336777300042
Zeng, Xiao-Xiong; Li, Qiang; Liu, Xian-Ming	INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS	Area spectrum; Black hole; Generalized uncertainty principle; Periodicity	[Zeng, Xiao-Xiong] Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China; [Li, Qiang] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Liu, Xian-Ming] Hubei Univ Nationalities, Dept Phys, Enshi 445000, Hubei, Peoples R China	Zeng, XX (reprint author), Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China.	Natural Science Fund of Education department of Sichuan Province, China [13ZA0103]	0	0020-7748	2014	WOS:000332609200024
Jiang, Ping; Ren, Dengbo; He, Daiping; Fu, Wensheng; Wang, Jian; Gu, Mu	SEPARATION AND PURIFICATION TECHNOLOGY	Photocatalysis; Titania; Crystallinity; Dye	[Jiang, Ping; He, Daiping; Fu, Wensheng; Wang, Jian; Gu, Mu] Chongqing Normal Univ, Coll Chem, Lab Funct Mat, Chongqing 401331, Peoples R China; [Ren, Dengbo] Sichuan Univ Arts & Sci, Dazhou 63500, Peoples R China	He, DP (reprint author), Chongqing Normal Univ, Coll Chem, Lab Funct Mat, Chongqing 401331, Peoples R China.	Chongqing Normal University [10XLR021, 11X8009]; Chongqing Education Commission [KJ110621, KJ110604]; National Natural Science Foundation of China [20971132, 20801062]; Program for Chongqing Innovative Research Team in University [KJTD201309]	8	1383-5866	2014	WOS:000331422800019
Cheng, Jun; Zhu, Hong; Zhong, Shouming; Zheng, Fengxia; Shi, Kaibo	CANADIAN JOURNAL OF PHYSICS		[Cheng, Jun; Zhu, Hong; Shi, Kaibo] Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Sichuan, Peoples R China; [Zhong, Shouming] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China; [Zheng, Fengxia] Sichuan Univ Arts & Sci, Sch Math & Finance Econ, Dazhou 635000, Sichuan, Peoples R China	Cheng, J (reprint author), Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Sichuan, Peoples R China.	Program for New Century Excellent Talents in University [NCET-10-0097]; Scientific Research Fund for Ph.D. Talents Introduction of CAFUC [J2010-46]; National Basic Research Program of China [2010CB732501]	1	0008-4204	2014	WOS:000331078500001
Deng, Xiang; Wu, Di	RSC ADVANCES		[Deng, Xiang; Wu, Di] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Deng, Xiang; Wu, Di] Sichuan Univ Arts & Sci, Dept Sichuan Prov, Key Lab Exploitat & Study Distinct Plants Educ, Dazhou 635000, Sichuan, Peoples R China	Wu, D (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	major project of Sichuan provincial education department [13ZA0101]; scientific research fund of Sichuan provincial education department [12ZB315]; project of Dazhou municipal science and technology bureau application foundation [JCYJ1119]	10	2046-2069	2014	WOS:000342161600049
Xie, Maosen	JOURNAL OF APPLIED MATHEMATICS		Sichuan Univ Arts & Sci, Inst Math & Finance, Dazhou 635000, Sichuan, Peoples R China	Xie, MS (reprint author), Sichuan Univ Arts & Sci, Inst Math & Finance, Dazhou 635000, Sichuan, Peoples R China.		0	1110-757X	2014	WOS:000337828700001
Chen Ze-Qin; He Yun-Qing; Guo Lin-Feng; Xue Ying	CHINESE JOURNAL OF STRUCTURAL CHEMISTRY	8-oxo-7,8-dihydro-2 '-deoxyguanosine; hydrolysis mechanism; potential energy surface scan; solvent effect	[Chen Ze-Qin; Guo Lin-Feng] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China; [He Yun-Qing] Sichuan Univ Arts & Sci, Dept Chem & Engn, Sichuan Key Lab Exploitat & Study Distinct Plants, Dazhou 635000, Peoples R China; [Xue Ying] Sichuan Univ, Coll Chem, Key Lab Green Chem & Technol, Minist Educ, Chengdu 610064, Peoples R China	Chen, ZQ (reprint author), China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China.	National Natural Science Foundation of China [21203153, 21173151]; Science & Technology Department [2011JY0136]; Department of Education of Sichuan Province [12ZA174]; China West Normal University [11B002]	1	0254-5861	2014	WOS:000334980200001
Liu, Xian-Ming; Hu, Xin-Yun; Li, Qiang; Zeng, Xiao-Xiong	GENERAL RELATIVITY AND GRAVITATION	Spectroscopy; Black hole; Periodicity	[Liu, Xian-Ming; Hu, Xin-Yun] Hubei Univ Nationalities, Dept Phys, Enshi 445000, Hubei, Peoples R China; [Li, Qiang] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Sichuan, Peoples R China; [Zeng, Xiao-Xiong] Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China	Zeng, XX (reprint author), Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China.	National Natural Science Foundation of China [11365008, 61364030]; Natural Science Fund of Education department of Hubei Province [Q20131901]; Natural Science Fund of Education department of Sichuan Province [13ZA0103]	2	0001-7701	2014	WOS:000333634900015
Dai, Yunya; Yang, Li; Nie, Jinlan; Fan, Kaimin; Peng, Shuming; Long, Xinggui; Zhou, Xiaosong; Bing, Wenzeng; Zu, Xiaotao; Gao, Fei	JOURNAL OF ALLOYS AND COMPOUNDS	Metal hydrides; Ab initio calculation; Mechanical properties; Electronic properties; Hydride alloys	[Dai, Yunya; Yang, Li; Nie, Jinlan; Zu, Xiaotao] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Fan, Kaimin] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Peng, Shuming; Long, Xinggui; Zhou, Xiaosong; Bing, Wenzeng] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Peoples R China; [Gao, Fei] Pacific NW Natl Lab, Richland, WA 99352 USA	Yang, L (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.	Fundamental Research Funds for the Central Universities; National Natural Science Foundation of China-NSAF [10976007]; National Natural Science Foundation of China [51201026]; Science and Technology Foundation of China Academy of Engineering Physics [2010A0301011]; US Department of Energy, Office of Fusion Energy Science [DE-AC06-76RLO 1830]	3	0925-8388	2013	WOS:000324823000068
Wu, Di; Deng, Xiang; Huang, Xiaomei; Wang, Kun; Liu, Qingye	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY	Photoluminescent Carbon Nanodots (CDs); Hydrothermal Method; Hydrogen Oxide (H2O2); Glucose	[Wu, Di; Deng, Xiang; Huang, Xiaomei; Wang, Kun] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Peoples R China; [Wu, Di; Deng, Xiang] Sichuan Univ Arts & Sci, Educ Dept Sichuan Prov, Key Lab Exploitat & Study Distinct Plants, Dazhou 635000, Peoples R China; [Liu, Qingye] Wuhan Univ, Dept Chem, Wuhan 430072, Peoples R China	Wu, D (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Peoples R China.	Scientific Research Fund of SiChuan Provincial Education Department [10ZB105, 10ZA143, 11ZA169]	9	1533-4880	2013	WOS:000328704000018
Fan, Kai-min; Yang, Li; Tang, Jing; Sun, Qing-qiang; Dai, Yun-ya; Peng, Shu-ming; zhou, Xiao-song; Zu, Xiao-tao	CHINESE JOURNAL OF CHEMICAL PHYSICS	Hexagonal close-packed yttrium; Bond-order potential; Density functional theory; Molecular dynamics	[Fan, Kai-min; Yang, Li; Sun, Qing-qiang; Dai, Yun-ya; Zu, Xiao-tao] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Fan, Kai-min] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Tang, Jing] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Peoples R China; [Sun, Qing-qiang] Huaihai Inst Technol, Sch Sci, Lianyungang 222005, Peoples R China; [Peng, Shu-ming; zhou, Xiao-song] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Peoples R China	Yang, L (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China [10976007]; Natural Science Foundation of Sichuan Province Educational Bureau of China [11ZB141, 12ZB312]; Natural Science Foundation of Sichuan University of Arts and Science [2012Z008Y]	1	1674-0068	2013	WOS:000326985400006
Zhu, Hua; Zhong, Xin	ASIAN JOURNAL OF CHEMISTRY	Adamantane; 1,3-Adamantanedicarboxylic acid; 1,3-Diaminoadamantane; Synthesis	[Zhu, Hua] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Peoples R China; [Zhong, Xin] Sichuan Univ Arts & Sci, Acad Affairs Off, Dazhou 635000, Peoples R China	Zhu, H (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Peoples R China.		0	0970-7077	2013	WOS:000317246300133
Fan Kai-Min; Yang Li; Sun Qing-Qiang; Dai Yun-Ya; Peng Shu-Ming; Long Xing-Gui; Zhou Xiao-Song; Zu Xiao-Tao	ACTA PHYSICA SINICA	first-principles; elastic properties; hexagonal phase ErHx; hexagonal phase ErHex	[Fan Kai-Min; Yang Li; Sun Qing-Qiang; Dai Yun-Ya; Zu Xiao-Tao] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Fan Kai-Min] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Sun Qing-Qiang] Huaihai Inst Technol, Sch Sci, Lianyungang 222005, Peoples R China; [Peng Shu-Ming; Long Xing-Gui; Zhou Xiao-Song] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Peoples R China	Yang, L (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China [10976007]; Scientific Research Foundation of the Education Department of Sichuan Province, China [11ZB141]; Founds of Sichuan University of Arts and Science [2012Z008Y]	2	1000-3290	2013	WOS:000320244200052
Qi, Wenjing; Wu, Di; Zhao, Jianming; Liu, Zhongyuan; Zhang, Wei; Zhang, Ling; Xu, Guobao	ANALYTICAL CHEMISTRY		[Qi, Wenjing; Zhao, Jianming; Liu, Zhongyuan; Zhang, Wei; Zhang, Ling; Xu, Guobao] Chinese Acad Sci, State Key Lab Electroanalyt Chem, Changchun Inst Appl Chem, Changchun 130022, Jilin, Peoples R China; [Qi, Wenjing; Zhao, Jianming; Zhang, Ling] Chinese Acad Sci, Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Wu, Di] Sichuan Univ Arts & Sci, Sichuan Key Lab Characterist Plant Dev Res, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China	Xu, GB (reprint author), Chinese Acad Sci, State Key Lab Electroanalyt Chem, Changchun Inst Appl Chem, 5625 Renmin St, Changchun 130022, Jilin, Peoples R China.	National Natural Science Foundation of China [21175126]; Chinese Academy of Sciences (CAS)	31	0003-2700	2013	WOS:000316520500024
Wu, D.; He, Y-H.; Deng, X.; Guan, Z.	JOURNAL OF HETEROCYCLIC CHEMISTRY		[Wu, D.; He, Y-H.; Deng, X.; Guan, Z.] Southwest Univ, Sch Chem & Chem Engn, Chongqing 400715, Peoples R China; [Wu, D.; Deng, X.] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Sichuan 635000, Dazhou, Peoples R China	Guan, Z (reprint author), Southwest Univ, Sch Chem & Chem Engn, Chongqing 400715, Peoples R China.	State Personnel Ministry; Natural Science Foundation Project of CQ CSTC [2009BA5051]	0	0022-152X	2013	WOS:000318293000040
Liang, J. H.; Dai, Y. Y.; Yang, L.; Peng, S. M.; Fan, K. M.; Long, X. G.; Zhou, X. S.; Zu, X. T.; Gao, F.	COMPUTATIONAL MATERIALS SCIENCE	Helium; Titanium tritides; Ab initio calculation	[Liang, J. H.; Peng, S. M.; Long, X. G.; Zhou, X. S.] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Peoples R China; [Dai, Y. Y.; Yang, L.; Zu, X. T.] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Fan, K. M.] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Gao, F.] Pacific NW Natl Lab, Richland, WA 99352 USA	Yang, L (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.	Science and Technology Foundation of China Academy of Engineering Physics [2010A0301011]; National Natural Science Foundation of China - NSAF [10976007]; Fundamental Research Funds for the Central Universities; US Department of Energy, Office of Fusion Energy Science [DE-AC06-76RLO 1830]	10	0927-0256	2013	WOS:000314933900015
Chen, Deyou; Zeng, Xiaoxiong	GENERAL RELATIVITY AND GRAVITATION	Remnant; Entropy spectrum; The Bohr-Sommerfeld quantization rule	[Chen, Deyou] China W Normal Univ, Inst Theoret Phys, Nanchong 637009, Peoples R China; [Zeng, Xiaoxiong] Beijing Normal Univ, Inst Theoret Phys, Dept Phys, Beijing 100875, Peoples R China; [Zeng, Xiaoxiong] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China	Chen, DY (reprint author), China W Normal Univ, Inst Theoret Phys, Nanchong 637009, Peoples R China.	National Natural Science Foundation of China [11205125, 11175019]; Fundamental Research Funds for the Central Universities [105116]	5	0001-7701	2013	WOS:000314885500005
Zhou, Zhongcheng; Guo, Chunli	AUTOMATICA	Stabilization; Boundary control; Linear heat equation; Spatial memory kernel; Backstepping	[Zhou, Zhongcheng] Southwest Univ, Sch Math & Stat, Chongqing 400715, Peoples R China; [Guo, Chunli] Sichuan Univ Arts & Sci, Dept Math & Finance, Dazhou 635000, Peoples R China	Zhou, ZC (reprint author), Southwest Univ, Sch Math & Stat, Chongqing 400715, Peoples R China.	National Nature Science Foundation [11026111, 11271303]; Fundamental Research Funds for the Central Universities [XDJK2009C099]; Doctoral Funds of Southwest University [SWU110044]	7	0005-1098	2013	WOS:000315003100014
Sun, Jiaying; Mei, Hu	MEDICINAL CHEMISTRY RESEARCH	Binding site; Flavonoids derivatives; Neuraminidase; 3D-QSAR	[Sun, Jiaying] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Mei, Hu] Chongqing Univ, Coll Bioengn, Chongqing 400044, Peoples R China	Sun, JY (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	Natural Science Foundation of Sichuan Province [2010JY0185]; college project for Sichuan University of Arts and Science [2010A07Z]	4	1054-2523	2013	WOS:000313711700009
Qi, Wenjing; Wu, Di; Zhao, Jianming; Liu, Zhongyuan; Xu, Min; Anjum, Saima; Xu, Guobao	ANALYST		[Qi, Wenjing; Zhao, Jianming; Liu, Zhongyuan; Xu, Min; Anjum, Saima; Xu, Guobao] Chinese Acad Sci, Changchun Inst Appl Chem, State Key Lab Electroanalyt Chem, Changchun 130022, Jilin, Peoples R China; [Qi, Wenjing; Zhao, Jianming; Xu, Min; Anjum, Saima] Chinese Acad Sci, Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Wu, Di] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Key Lab Exploitat & Study Distinct Plants, Educ Dept Sichuan Prov, Dazhou 635000, Peoples R China; [Anjum, Saima] Islamia Univ Bahawalpur, Fac Sci, Dept Chem, Bahawalpur 63100, Pakistan	Xu, GB (reprint author), Chinese Acad Sci, Changchun Inst Appl Chem, State Key Lab Electroanalyt Chem, Changchun 130022, Jilin, Peoples R China.	National Natural Science Foundation of China [21175126]; Academy of Sciences for the Developing World (TWAS); Chinese Academy of Sciences (CAS); HEC Pakistan; The Islamia University of Bahawalpur, Pakistan	7	0003-2654	2013	WOS:000325366700016
Wei, Shiyong; Xiang, Wenjun	JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT	Fulvic acid-coated ferrihydrite; surface properties; adsorption; Pb(II)	[Wei, Shiyong] Hubei Univ Nationalities, Dept Chem & Environm Engn, Key Lab Biol Resources Protect & Utilizat Hubei P, Enshi 445000, Peoples R China; [Xiang, Wenjun] Sichuan Univ Arts & Sci, Dept Chem Engn, Dazhou 635000, Peoples R China	Wei, SY (reprint author), Hubei Univ Nationalities, Dept Chem & Environm Engn, Key Lab Biol Resources Protect & Utilizat Hubei P, Enshi 445000, Peoples R China.	Education Department of Hubei Province [Q20122904]; National Natural Science Foundation of China [41261060]	1	1459-0255	2013	WOS:000322571600001
Wu, Di; Huang, Xiaomei; Deng, Xiang; Wang, Kun; Liu, Qingye	ANALYTICAL METHODS		[Wu, Di; Huang, Xiaomei; Deng, Xiang; Wang, Kun] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Wu, Di; Deng, Xiang] Sichuan Univ Arts & Sci, Key Lab Exploitat & Study Distinct Plants Educ De, Dazhou 635000, Sichuan, Peoples R China; [Liu, Qingye] Wuhan Univ, Dept Chem, Wuhan 430072, Peoples R China	Wu, D (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [11ZA169]	24	1759-9660	2013	WOS:000319819000017
Sun Jia-Ying; Wang Jian-Chao; Mei Hu	CHINESE JOURNAL OF STRUCTURAL CHEMISTRY	QSAR; thiazolidine-4-carboxylic acid derivatives; HQSAR; Topomer CoMFA; CoMSIA	[Sun Jia-Ying; Wang Jian-Chao] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Mei Hu] Chongqing Univ, Coll Bioengn, Chongqing 400044, Peoples R China	Sun, JY (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	National Natural Science Foundation of China [21202110]	3	0254-5861	2013	WOS:000319637100017
Zheng, Bo; Wang, Hui; Han, Yong; Liu, Changlu; Peng, Yungui	CHEMICAL COMMUNICATIONS		[Zheng, Bo; Han, Yong; Peng, Yungui] Southwest Univ, Sch Chem & Chem Engn, Chongqing 400715, Peoples R China; [Wang, Hui; Liu, Changlu] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Peoples R China	Peng, YG (reprint author), Southwest Univ, Sch Chem & Chem Engn, Chongqing 400715, Peoples R China.		6	1359-7345	2013	WOS:000317934700039
Niu, Weiling; Ren, Dengbo; Han, Yuanyuan; Wu, Yanjun; Gou, Xinglong	JOURNAL OF ALLOYS AND COMPOUNDS	Hydrogen generation; Sodium borohydride; Hydrolysis; Cobalt catalyst; Ball-milling; Kinetics	[Niu, Weiling; Han, Yuanyuan; Wu, Yanjun; Gou, Xinglong] China W Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637000, Peoples R China; [Ren, Dengbo] Sichuan Univ Arts & Sci, Div Acad Affairs, Dazhou 635000, Peoples R China	Gou, XL (reprint author), China W Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637000, Peoples R China.	National Natural Science Foundation of China [51071131]; Program for New Century Excellent Talents in University [NCET-10-0890]; Scientific Research Foundation for the Returned Overseas Chinese Scholars [[2008]488]	18	0925-8388	2012	WOS:000311195000028
Huang, Xiaomei; Deng, Xiang; Wu, Di	ANALYTICAL METHODS		[Huang, Xiaomei; Deng, Xiang; Wu, Di] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Sichuan 635000, Dazhou, Peoples R China	Deng, X (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Sichuan 635000, Dazhou, Peoples R China.	Key Program of the Education Department of Sichuan Province [11ZA169, 10ZA143]; Youth Foundation of the Education Department of Sichuan Province [10ZB105]	4	1759-9660	2012	WOS:000310281700012
Liu XianMing; Zeng XiaoXiong; Liu WenBiao	SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY	rotating BTZ black hole; area and entropy spectrum; adiabatic invariance	[Liu XianMing; Zeng XiaoXiong; Liu WenBiao] Beijing Normal Univ, Dept Phys, Inst Theoret Phys, Beijing 100875, Peoples R China; [Liu XianMing] Hubei Univ Nationalities, Dept Phys, Enshi 445000, Peoples R China; [Zeng XiaoXiong] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China	Liu, WB (reprint author), Beijing Normal Univ, Dept Phys, Inst Theoret Phys, Beijing 100875, Peoples R China.	National Natural Science Foundation of China [10773002, 10875012, 11175019]; Fundamental Research Funds for the Central Universities [105116]; Team Research Program of Hubei University for Nationalities [MY2011T006]	6	1674-7348	2012	WOS:000308953800003
Song, Shihua; Deng, Xiang; Guan, Zhi; He, Yanhong	ZEITSCHRIFT FUR NATURFORSCHUNG SECTION B-A JOURNAL OF CHEMICAL SCIENCES	Multicomponent Reaction; One-pot; Ionic Liquid; Phthalazinetrione Derivative	[Song, Shihua; Guan, Zhi; He, Yanhong] Southwest Univ, Sch Chem & Chem Engn, Chongqing 400715, Peoples R China; [Deng, Xiang] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China	Guan, Z (reprint author), Southwest Univ, Sch Chem & Chem Engn, Chongqing 400715, Peoples R China.	Natural Science Foundation Project of CQ CSTC [2009BA5051]	0	0932-0776	2012	WOS:000309629500008
Zeng, Xiao-Xiong; Liu, Wen-Biao	GENERAL RELATIVITY AND GRAVITATION	Hawking radiation; Entropy; Landauer transport model; Gauge potential	[Zeng, Xiao-Xiong; Liu, Wen-Biao] Beijing Normal Univ, Dept Phys, Inst Theoret Phys, Beijing 100875, Peoples R China; [Zeng, Xiao-Xiong] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Sichuan, Peoples R China	Liu, WB (reprint author), Beijing Normal Univ, Dept Phys, Inst Theoret Phys, Beijing 100875, Peoples R China.	National Natural Science Foundation of China [10773002, 10875012, 11175019]; Fundamental Research Funds for the Central Universities [105116]	1	0001-7701	2012	WOS:000305031800004
Li, Ling	INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS	Area spectrum; Action variable; Kerr black hole	[Li, Ling] Sichuan Univ Arts & Sci, Dept Maths & Finance Econ, Dazhou 635000, Peoples R China; [Li, Ling] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China	Li, L (reprint author), Sichuan Univ Arts & Sci, Dept Maths & Finance Econ, Dazhou 635000, Peoples R China.	Natural Science Foundation of Department of Education of Sichuan Province [11ZA167, 11ZA102]	4	0020-7748	2012	WOS:000303821000028
