AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Wu, Kunyu; Zhang, Tingshan; Yang, Yang; Sung, Yuchuan; Yuan, Daoxian	JOURNAL OF EARTH SCIENCE	oxygenic photosynthesis; organic carbon sink; black shale; Early Cambrian; Upper Yangtze shallow sea	[Wu, Kunyu; Zhang, Tingshan; Yang, Yang] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Peoples R China; [Wu, Kunyu; Sung, Yuchuan; Yuan, Daoxian] Southwest Univ, Sch Geog Sci, Chongqing 400715, Peoples R China; [Yuan, Daoxian] CAGS, Inst Karst Geol, MLR & GZAR, Karst Dynam Lab, Guilin 541004, Peoples R China	Zhang, TS (reprint author), Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Peoples R China.	National Natural Science Foundation of China [41302023]; Doctoral Program of Higher Education (Specialized Research Fund) of China [20125121130001]; Science Foundation of Education Department of Sichuan Province [13ZB0190]; Karst Dynamics Laboratory, MLR and GZAR [KDL2011-04]	1	1674-487X	2016	WOS:000373423300007
Zeng, F. H.; Guo, J. C.	ROCK MECHANICS AND ROCK ENGINEERING	Tight gas reservoir; Horizontal well; Staged fracturing; Complex fractures; Optimization design; Filed application	[Zeng, F. H.; Guo, J. C.] Southwest Petr Univ, Key State Lab Geol & Dev Engn Oil & Gas Reservoir, Chengdu, Peoples R China	Zeng, FH (reprint author), Southwest Petr Univ, Key State Lab Geol & Dev Engn Oil & Gas Reservoir, Chengdu, Peoples R China.	National Natural Science Foundation of China [51374178]; China's central government for the development of local colleges and universities-the National First-level Discipline in the Oil and Gas Engineering Project [20101754]; Scientific Research Starting Project of Southwest Petroleum University [2014QHZ004]; Engineering and technology research of shale gas drilling and completion [15ZC1582]; open research subject of key laboratory of fluid power machinery [szjj2015-020]; ministry of education	0	0723-2632	2016	WOS:000373158200017
Li, Liming; Zhang, Tailiang; Liu, Yu; Zhu, Chunhua	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS		[Li, Liming; Zhang, Tailiang] Southwest Petr Univ, Sch Chem & Chem Engn, Xindu 610500, Sichuan, Peoples R China; [Liu, Yu; Zhu, Chunhua] China Acad Engn Phys, Inst Chem Mat, Mianyang 621900, Sichuan, Peoples R China	Zhang, TL (reprint author), Southwest Petr Univ, Sch Chem & Chem Engn, Xindu 610500, Sichuan, Peoples R China.; Zhu, CH (reprint author), China Acad Engn Phys, Inst Chem Mat, Mianyang 621900, Sichuan, Peoples R China.	National Natural Science Foundation of China [21407134]	1	0957-4522	2016	WOS:000372166600009
Wang, Yilong	MATHEMATICAL METHODS IN THE APPLIED SCIENCES	chemotaxis; boundedness; rotation; global existence	[Wang, Yilong] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Peoples R China; [Wang, Yilong] Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China	Wang, YL (reprint author), Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Peoples R China.		2	0170-4214	2016	WOS:000371934100019
Gong, Chenglin; Wang, Yingmin; Steel, Ronald J.; Peakall, Jeff; Zhao, Xiaoming; Sun, Qiliang	SEDIMENTOLOGY	Bottom current-controlled sedimentation; helical flow circulation; the interplay of turbidity and bottom currents; unidirectionally migrating deep-water channels; West African margin	[Gong, Chenglin] China Univ Petr, State Key Lab Petr Resources & Prospecting, Beijing 102249, Peoples R China; [Gong, Chenglin; Steel, Ronald J.] Univ Texas Austin, Jackson Sch Geosci, Dept Geol Sci, Austin, TX 78712 USA; [Wang, Yingmin] Zhejiang Univ, Ocean Coll, Hangzhou 310058, Zhejiang, Peoples R China; [Peakall, Jeff] Univ Leeds, Sch Earth & Environm, Leeds LS2 9JT, W Yorkshire, England; [Zhao, Xiaoming] Southwest Petr Univ, Sch Geosci & Technol, Sichuan 610500, Peoples R China; [Sun, Qiliang] Chinese Acad Sci, Inst Oceanol, Key Lab Marine Geol & Environm, Qingdao 266071, Peoples R China	Gong, CL (reprint author), China Univ Petr, State Key Lab Petr Resources & Prospecting, Beijing 102249, Peoples R China.	National Natural Science Foundation of China [41372115, 41402125]; RioMAR	1	0037-0746	2016	WOS:000372342200006
Lai, Yuanming; Wan, Xusheng; Zhang, Mingyi	COLD REGIONS SCIENCE AND TECHNOLOGY	Sodium sulfate saline soil; Salt expansion; Supersaturation ratio; The rate of crystal growth; Phase change; Qinghai-Tibet plateau	[Lai, Yuanming; Zhang, Mingyi] Chinese Acad Sci, Cold & Arid Reg Environm & Engn Inst, State Key Lab Frozen Soil Engn, Lanzhou 730000, Gansu, Peoples R China; [Wan, Xusheng] Southwest Petr Univ, Sch Civil Engn & Architecture, Chengdu 610513, Sichuan, Peoples R China; [Lai, Yuanming] Lanzhou Jiaotong Univ, Sch Civil Engn, Lanzhou 730070, Gansu, Peoples R China	Lai, YM (reprint author), Chinese Acad Sci, Cold & Arid Reg Environm & Engn Inst, State Key Lab Frozen Soil Engn, Lanzhou 730000, Gansu, Peoples R China.	National Natural Science Foundation of China [41230630]; Western Project Program of the Chinese Academy of Sciences [KZCX2-XB3-19]; National Key Basic Research Program of China (973 Program) [2012CB026102]; foundation of the State Key Laboratory of Frozen Soil Engineering [SKLFSE-ZY-03]	2	0165-232X	2016	WOS:000371903000006
Luo, Jianxin; Qiao, Rui; Li, Jing	ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS	Dual reciprocity method; Multiwavelet Galerkin method; Radial basis function; Alpert multiwavelet; Boundary element method	[Luo, Jianxin] Southwest Petr Univ, Oil & Gas Engn Inst, Chengdu 610500, Sichuan, Peoples R China; [Qiao, Rui; Li, Jing] Zhoukou Normal Univ, Sch Comp Sci & Technol, Zhoukou 466001, Henan, Peoples R China	Qiao, R (reprint author), Zhoukou Normal Univ, Sch Comp Sci & Technol, Zhoukou 466001, Henan, Peoples R China.	Soft Science Research Project of Henan Province [132400411253]	0	0955-7997	2016	WOS:000371837600005
Zhang, Lei; He, Yi; Feng, Shuangwei; Zhang, Ling; Zhang, Lei; Jiao, Zhiling; Zhan, Yingqing; Wang, Yajie	CERAMICS INTERNATIONAL	Graphene oxide; Boehmite; 3-glycidoxypropyltrimethoxysilane; Friction reduction; Anti-wear	[Zhang, Lei; He, Yi; Zhang, Lei; Zhan, Yingqing; Wang, Yajie] Southwest Petr Univ, Sch Chem & Chem Engn, 8 Xindu Ave, Chengdu 610500, Sichuan, Peoples R China; [He, Yi; Zhang, Lei] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, 8 Xindu Ave, Chengdu 610500, Sichuan, Peoples R China; [Zhang, Lei; Feng, Shuangwei; Zhang, Ling; Jiao, Zhiling] PetroChina, Chengdu Lubricant Blending Plant, 188 Xingchuan Ave, Chengdu 610083, Sichuan, Peoples R China	Zhan, YQ (reprint author), Southwest Petr Univ, Sch Chem & Chem Engn, 8 Xindu Ave, Chengdu 610500, Sichuan, Peoples R China.; He, Y (reprint author), Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, 8 Xindu Ave, Chengdu 610500, Sichuan, Peoples R China.	Technology Support Program [15ZC2141, 16ZCxxxx]; College Students Innovation and Entrepreneurship Training Program in Sichuan Province [201510615058]	8	0272-8842	2016	WOS:000370884500071
Xu, Taolong; Stewart, Ross; Fan, Jinghong; Zeng, Xiangguo; Yao, Anlin	ENGINEERING FRACTURE MECHANICS	Cohesive zone model; BCC-Fe; TS curve; Crack propagation; Hybrid multiscale method	[Xu, Taolong; Yao, Anlin] Southwest Petr Univ, Sch Oil & Nat Gas Engn, Chengdu 610500, Peoples R China; [Xu, Taolong; Stewart, Ross; Fan, Jinghong] Alfred Univ, Mech Engn, Alfred, NY 14802 USA; [Xu, Taolong; Zeng, Xiangguo] Sichuan Univ, Coll Architecture & Environm, Chengdu 610065, Peoples R China	Xu, TL (reprint author), Southwest Petr Univ, Sch Oil & Nat Gas Engn, Chengdu 610500, Peoples R China.	Southwest Petroleum University of China	2	0013-7944	2016	WOS:000371354400011
Ren, Junjie; Guo, Ping; Guo, Zhaoli	ADVANCES IN APPLIED MATHEMATICS AND MECHANICS	Lattice Boltzmann equation; gaseous microscale flow; rectangular lattice; boundary conditions; multiple-relaxation time	[Ren, Junjie] Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China; [Guo, Ping] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Peoples R China; [Guo, Zhaoli] Huazhong Univ Sci & Technol, State Key Lab Coal Combust, Wuhan 430074, Peoples R China	Guo, ZL (reprint author), Huazhong Univ Sci & Technol, State Key Lab Coal Combust, Wuhan 430074, Peoples R China.	National Natural Science Foundation of China [51204141, 51125024]; National Basic Research Programme of China [2011CB707305]	0	2070-0733	2016	WOS:000369371600008
