AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Chen Jiaxuan; Tian Yi; Xiang Qingxiang; Xiong Junru; Zhang Liqun; Li Yan	CHINESE JOURNAL OF ORGANIC CHEMISTRY	rhodamine B; fluorescent probe; reversibility; Hg2+ ions; living cells	[Chen Jiaxuan; Tian Yi; Xiang Qingxiang; Xiong Junru; Zhang Liqun; Li Yan] Leshan Normal Univ, Dept Chem, Leshan 614000, Peoples R China	Chen, JX (reprint author), Leshan Normal Univ, Dept Chem, Leshan 614000, Peoples R China.	Science and Technology Department [2009JY0078]; Education Department of Sichuan Province [11ZA154]; Science and Technology Bureau of Leshan City [2011SZD107]	1	0253-2786	2013	WOS:000327365900018
Xu Chenghao; Gong Mingfu; Han Song; Li Chao; Xu Lin; Wei Gehong	JOURNAL OF PURE AND APPLIED MICROBIOLOGY	Sophora alopecuroides; Nodule Endophytic Bacteria; Cotton Fusarium Wilt; Biological Control; Antagonism	[Xu Chenghao; Gong Mingfu] Leshan Normal Univ, Sch Life Sci, Leshan 614004, Sichuan, Peoples R China; [Gong Mingfu; Xu Lin; Wei Gehong] Northwest A&F Univ, Shaanxi Key Lab Mol Biol Agr, Coll Life Sci, Yangling 712100, Shaanxi, Peoples R China; [Gong Mingfu; Han Song; Li Chao] Tarim Univ, Coll Life Sci, Alar 843300, Xinjiang, Peoples R China; [Xu Lin] Hexi Univ, Dept Life Sci & Engeneering, Zhangye 734000, Gansu, Peoples R China	Xu, CH (reprint author), Leshan Normal Univ, Sch Life Sci, Leshan 614004, Sichuan, Peoples R China.	National Natural Science Foundation of China [30960010]; Leshan Normal University [Z1160, Z1223]	0	0973-7510	2013	WOS:000326482600070
Wu, Yunfang; Jin, Peng	LANGUAGE RESOURCES AND EVALUATION	Sentiment ambiguous adjectives; Sentiment analysis; Word sense disambiguation; SemEval	[Wu, Yunfang] Peking Univ, Minist Educ, Key Lab Computat Linguist, Beijing 100871, Peoples R China; [Jin, Peng] Leshan Normal Univ, Lab Intelligent Informat Proc & Applicat, Leshan, Peoples R China	Wu, YF (reprint author), Peking Univ, Minist Educ, Key Lab Computat Linguist, Beijing 100871, Peoples R China.	National High Technology Research and Development Program of China (863 Program) [2012AA011101]; Chiang Ching-kuo Foundation for International Scholarly Exchange [RG013-D-09]	1	1574-020X	2013	WOS:000323754700008
Feng, Xin-Lei; Huang, Ting-Zhu; Li, Zhongshan; Luo, Jun; Gao, Yubin	LINEAR & MULTILINEAR ALGEBRA	sign pattern; allow diagonalizability; allow normality; distinct eigenvalues; minimum rank; maximum rank; generalized permutation; maximum cycle length	[Feng, Xin-Lei] Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Sichuan, Peoples R China; [Feng, Xin-Lei; Huang, Ting-Zhu; Luo, Jun] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China; [Li, Zhongshan; Gao, Yubin] North Univ China, Dept Math, Taiyuan 030051, Shanxi, Peoples R China; [Li, Zhongshan] Georgia State Univ, Dept Math & Stat, Atlanta, GA 30302 USA	Huang, TZ (reprint author), Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China.	Chinese Universities Specialized Research Fund for the Doctoral Programs [20110185110020]; Sichuan Province Sci. & Tech. Research Project [12ZC1802]; Research Project of Leshan Normal University [Z1255]	0	0308-1087	2013	WOS:000323633400005
Tang, Qiong; Lin, Song; Cheng, Ying; Liu, Sujun; Xiong, Jun-Ru	ULTRASONICS SONOCHEMISTRY	Bunker-C oil; Ultrasound assisted; Oxidative desulfurization; Mass transfer; Batch processing	[Tang, Qiong; Cheng, Ying; Liu, Sujun; Xiong, Jun-Ru] Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China; [Tang, Qiong; Lin, Song] Nanyang Technol Univ, Inst Environm Sci & Engn, Singapore 637723, Singapore; [Lin, Song] Hydrochina Guiyang Engn Corp, Guiyang 550081, Peoples R China	Xiong, JR (reprint author), Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China.	marine & Ports Authority (MPA) of Singapore [R09-003-1]; Key Project Fund of Science and Technology Agency, Sichuan province [2013JY0128]; Key Project Fund of Science and Technology bureau, Leshan, China	13	1350-4177	2013	WOS:000319175800006
Tang, Qiong; Lin, Song; Cheng, Ying; Liu, Su-Jun; Xiong, Jun-Ru	BIOCHEMICAL ENGINEERING JOURNAL	Bunker oil; Ultrasound pre-treatment; Biodesulfurization; Microbial growth; Mass transfer; Batch processing	[Tang, Qiong; Cheng, Ying; Liu, Su-Jun; Xiong, Jun-Ru] Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China; [Tang, Qiong] Nanyang Technol Univ, Inst Environm Sci & Engn, Singapore 637723, Singapore; [Lin, Song] Hydrochina Guiyang Engn Corp, Guiyang 550081, Peoples R China	Xiong, JR (reprint author), Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China.	Marine & Ports Authority (MPA) of Singapore [R09-003-1]; Key Project Fund of Science and Technology Agency, Sichuan province [2013JY0128]; Key Project Fund of Science and Technology Bureau, Leshan, China [13GZD055]	5	1369-703X	2013	WOS:000323593900008
Luo, Yiming; Li, Guoxue; Luo, Wenhai; Schuchardt, Frank; Jiang, Tao; Xu, Degang	JOURNAL OF ENVIRONMENTAL SCIENCES	composting; phosphogypsum; dicyandiamide; greenhouse gas; pig manure	[Luo, Yiming; Li, Guoxue; Luo, Wenhai; Jiang, Tao] China Agr Univ, Coll Resource & Environm Sci, Beijing 100193, Peoples R China; [Schuchardt, Frank] Johann Heinrich Thuenen Inst, Inst Agr Technol & Biosyst Engn, D-38116 Braunschweig, Germany; [Jiang, Tao] Leshan Normal Univ, Coll Chem, Leshan 614004, Peoples R China; [Xu, Degang] CNPC, Res Inst Safety & Environm Technol, Beijing 102206, Peoples R China	Li, GX (reprint author), China Agr Univ, Coll Resource & Environm Sci, Beijing 100193, Peoples R China.	National Natural Science Foundation of China [40971177]; National Key Technology RD Program [2012BAD14B01, 2012BAD14B03]; Sino-German Cooperation Project of Recycling of Organic Residues from Agricultural and Municipal Residues in China [BMBF, FKZ 0330847]; Chinese Universities Scientific Fund	10	1001-0742	2013	WOS:000322356100009
Gao, Shi-Long	INTERNATIONAL JOURNAL OF BIOMATHEMATICS	Fractional-order differential equations; time scale; calcium ion channels; asymptotically stable	Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China	Gao, SL (reprint author), Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China.	National Natural Science Foundation of China [11171238]; Scientific Research Fund of Sichuan Provincial Education Department [13ZA0109]	0	1793-5245	2013	WOS:000322119800005
Nong, Xiang; Ren, Yong-Jun; Wang, Jia-Hai; Xie, Yue; Fang, Chun-Lin; Yang, De-Ying; Liu, Tian-Fei; Zhang, Run-Hui; Chen, Lin; Gu, Xiao-Bin; Peng, Xue-Rong; Wang, Shu-Xian; Lai, Song-Jia; Yang, Guang-You	VETERINARY PARASITOLOGY	Eupatorium adenophorum; Sarcoptidosis; Sarcoptes scabiei; Clinical efficacy	[Nong, Xiang; Wang, Jia-Hai; Xie, Yue; Yang, De-Ying; Zhang, Run-Hui; Chen, Lin; Gu, Xiao-Bin; Wang, Shu-Xian; Yang, Guang-You] Sichuan Agr Univ, Coll Vet Med, Dept Parasitol, Yaan 625014, Sichuan, Peoples R China; [Nong, Xiang] Leshan Normal Univ, Coll Life Sci, Leshan 614004, Peoples R China; [Ren, Yong-Jun] Sichuan Acad Anim Sci, Chengdu 610066, Peoples R China; [Fang, Chun-Lin] Sichuan Engn Res Ctr New Vet Drug, Chengdu 611130, Peoples R China; [Liu, Tian-Fei; Lai, Song-Jia] Sichuan Agr Univ, Coll Anim Sci & Technol, Yaan 625014, Sichuan, Peoples R China; [Peng, Xue-Rong] Sichuan Agr Univ, Coll Life & Basic Sci, Yaan 625014, Sichuan, Peoples R China	Yang, GY (reprint author), Sichuan Agr Univ, Coll Vet Med, Dept Parasitol, Yaan 625014, Sichuan, Peoples R China.	Program for Changjiang Scholars and Innovative Research Team in University (PCSIRT) [IRT0848]; Scientific Research Fund of Sichuan Provincial Education Department [11ZB131]	9	0304-4017	2013	WOS:000320736500021
Hu, Jian-Ping; He, Hong-Qiu; Tang, Dian-Yong; Sun, Guo-Feng; Zhang, Yuan-Qin; Fan, Jing; Chang, Shan	JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS	integrase; conformation; molecular dynamics simulation; molecular docking; drug screening	[Hu, Jian-Ping; Tang, Dian-Yong; Sun, Guo-Feng; Zhang, Yuan-Qin; Fan, Jing] Leshan Normal Univ, Dept Chem & Life Sci, Leshan, Peoples R China; [He, Hong-Qiu] Chongqing Acad Sci & Technol, Chongqing Ctr Biomed & Med Equipment, Chongqing 401123, Peoples R China; [Chang, Shan] South China Agr Univ, Coll Informat, Guangzhou, Guangdong, Peoples R China	Hu, JP (reprint author), Leshan Normal Univ, Dept Chem & Life Sci, Leshan, Peoples R China.	National Natural Science Foundation of China [11147175, 11047183]; Key Project of Chinese Ministry of Education [211159]; Science and Technology Bureau Foundation of Sichuan Province [2011JYZ007]	4	0739-1102	2013	WOS:000320981700006
Wang, Hai-Jian; Cao, Cheng-Quan; Shi, Fu-Ming	ZOOTAXA	Neocyrtopsis; new species; new combination; Emeishan; China	[Wang, Hai-Jian] Sichuan Agr Univ, Coll Agron, Chengdu 611130, Peoples R China; [Cao, Cheng-Quan] Leshan Normal Univ, Coll Life Sci, Leshan 614004, Peoples R China; [Shi, Fu-Ming] Hebei Univ, Coll Life Sci, Baoding 071002, Peoples R China	Shi, FM (reprint author), Hebei Univ, Coll Life Sci, Baoding 071002, Peoples R China.	National Natural Sciences Foundation Monumental Projects [31093430]; National Natural Foundation of China [31071955]	2	1175-5326	2013	WOS:000320591500008
Li, Hongheng; Lu, Qi	JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS	Stochastic parabolic equations; Boundary unique continuation property; Global Carleman estimate	[Li, Hongheng] Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China; [Lu, Qi] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 610054, Peoples R China; [Lu, Qi] Basque Ctr Appl Math, Bilbao 48009, Basque Country, Spain	Lu, Q (reprint author), Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 610054, Peoples R China.	Scientific Research Fond of Sichuan Provincial Education Department of China [10ZC110]; Leshan Normal University of China [Z1062]; NSF of China [11101070]; Fundamental Research Fund for the Central Universities in China [ZYGX2012J115]; Basque Government [PI2010-04]; ERC Advanced Grant [FP7-246775 NUMERIWAVES]; ESF Research Networking Programme OPTPDE	4	0022-247X	2013	WOS:000316523500011
Long, Shujun	RESULTS IN MATHEMATICS	Attracting set; Invariant set; Stochastic; Neutral; Differential-difference inequality; L-operator-difference inequality	Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614004, Peoples R China	Long, SJ (reprint author), Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614004, Peoples R China.	National Natural Science Foundation of China [10971147]; Scientific Research Fund of Sichuan Provincial Education Department [10ZA032]; Fundamental Research Funds for the Central Universities [2010SCU21006]	2	1422-6383	2013	WOS:000319515100003
Long, Shujun; Xu, Daoyi	COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION	Cellular neural networks; Non-autonomous; Differential inequality; Exponential stability; Delays; Impulses	[Long, Shujun] Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614004, Peoples R China; [Long, Shujun; Xu, Daoyi] Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China	Xu, DY (reprint author), Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China.	National Natural Science Foundation of China [11271270]; Sichuan Provincial Science and Technology Department [2010JY0147]; Sichuan Provincial Education Department [10ZA032]; Mathematics Tianyuan Fund [11126229]; Fundamental Research Funds for the Central Universities [2011SCU11111]	14	1007-5704	2013	WOS:000313705300012
Luo, Ming-Xing; Deng, Yun; Chen, Xiu-Bo; Yang, Yi-Xian; Li, Hong-Heng	QUANTUM INFORMATION PROCESSING	Quantum broadcast; Quantum teleportation; Quantum remote preparation; Quantum secret distribution; KAK decomposition	[Luo, Ming-Xing] Southwest Jiaotong Univ, Sch Informat Sci & Technol, Chengdu 610031, Peoples R China; [Deng, Yun] Sichuan Univ Sci & Engn, Inst Comp Sci, Zigong 643000, Peoples R China; [Chen, Xiu-Bo; Yang, Yi-Xian] Beijing Univ Posts & Telecommun, State Key Lab Networking & Switching Technol, Informat Secur Ctr, Beijing 100876, Peoples R China; [Li, Hong-Heng] Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China	Li, HH (reprint author), Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China.	Fundamental Research Fund for the Central Universities [SWJTU11BR174]; National Natural Science Foundation of China [61003287, 61170272, 61272514]; Specialized Research Fund for the Doctoral Program of Higher Education [20100005120002]; Fok Ying Tong Education Foundation [131067]; Fundamental Research Funds for the Central Universities [BUPT2012RC0221]; Scientific Research Fund of Sichuan Provincial Education Department of China [10ZC110]; Leshan Normal University of China [Z1062]	2	1570-0755	2013	WOS:000316747300010
Qiong, Tang; Song, Lin; Cheng, Ying; Xiong, Jun-Ru	APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY	Membrane fouling; 4-Nitrophenol; Metabolic uncoupler; Membrane bioreactor	[Qiong, Tang; Cheng, Ying; Xiong, Jun-Ru] Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China; [Qiong, Tang] Nanyang Technol Univ, Inst Environm Sci & Engn, Singapore 637723, Singapore; [Song, Lin] Hydrochina Guiyang, Guiyang 550081, Guizhou, Peoples R China	Song, L (reprint author), Hydrochina Guiyang, 16 Xingqian Rd Jinyang New Dist, Guiyang 550081, Guizhou, Peoples R China.	Maritime Port Authority of Singapore; Leshan Normal University, Leshan, China [Z1061]	2	0273-2289	2013	WOS:000316636600012
Wu, San-Lin; Li, Shu-Hua; Liu, Fang	ASIAN JOURNAL OF CHEMISTRY	Alsophila spinulosa; 3-Acetyl-4-O-beta-D-glucopyranosidecaffeic acid; Spectroscopic methods	[Wu, San-Lin; Li, Shu-Hua; Liu, Fang] Leshan Normal Univ, Coll Chem & Life Sci, Leshan 614004, Peoples R China	Li, SH (reprint author), Leshan Normal Univ, Coll Chem & Life Sci, Leshan 614004, Peoples R China.	Science and Technology Department of Sichuan Province [05JY029]; Leshan Science and Technology Bureau [12szd128]	0	0970-7077	2013	WOS:000312621500126
Li, Shu-Hua; Cheng, Ying; Hu, Jian-Ping	ASIAN JOURNAL OF CHEMISTRY	Euphorbia lathyris; Euphorbia lathyris A; Spectroscopic methods	[Li, Shu-Hua; Cheng, Ying; Hu, Jian-Ping] Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China	Li, SH (reprint author), Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China.	Scientific Special Fund of Sichuan Traditional Chinese Medicine Administration [201003]; Key Research Project of Leshan Science and Technology Administration [2011SZD109]	2	0970-7077	2013	WOS:000312621500133
Si, Zhongwei; Du, Jinyuan	ACTA MATHEMATICA SCIENTIA	Generalized analytic function; Hilbert boundary value problem; (H)over-cap(mu) function	[Si, Zhongwei] Leshan Normal Univ, Sch Math & Informat Sci, Leshan 614004, Peoples R China; [Du, Jinyuan] Wuhan Univ, Sch Math & Stat, Wuhan 430072, Peoples R China	Si, ZW (reprint author), Leshan Normal Univ, Sch Math & Informat Sci, Leshan 614004, Peoples R China.	NNSF of China [11171260]; RFDP of Higher Education of China [20100141110054]; Scientific Research Fund of Leshan Normal University [Z1265]	2	0252-9602	2013	WOS:000316519600006
Zhou, Qigang; Zhai, Jiwei	AIP ADVANCES		[Zhou, Qigang; Zhai, Jiwei] Tongji Univ, Funct Mat Res Lab, Shanghai 200092, Peoples R China; [Zhou, Qigang] Leshan Normal Univ, Sch Phys & Elect Engn, Leshan 614000, Peoples R China	Zhai, JW (reprint author), Tongji Univ, Funct Mat Res Lab, Shanghai 200092, Peoples R China.	National High Technology Development Program of China [2008AA031402]; Foundation Project by Science and Technology Council of Shanghai [1052nm07200]	6	2158-3226	2013	WOS:000316951200002
Zhong, Suchuan; Wei, Kun; Gao, Shilong; Ma, Hong	JOURNAL OF STATISTICAL PHYSICS	Stochastic resonance; Fractional Langevin equation; Linear system; Signal-to-noise ratio	[Zhong, Suchuan; Ma, Hong] Sichuan Univ, Coll Math, Chengdu 610065, Peoples R China; [Zhong, Suchuan] Sichuan Univ, Jincheng Coll, Chengdu 611731, Peoples R China; [Wei, Kun] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Peoples R China; [Gao, Shilong] Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China	Ma, H (reprint author), Sichuan Univ, Coll Math, Chengdu 610065, Peoples R China.	Key Program of the National Natural Science Foundation of China [11171238]	13	0022-4715	2013	WOS:000315510200003
Sun, Feng; Wang, Xue-ping; Qu, Xiao-bing	INFORMATION SCIENCES	Minimal join decomposition; Relation; Fuzzy relation equation; Minimal solution	[Sun, Feng; Qu, Xiao-bing] Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614004, Sichuan, Peoples R China; [Wang, Xue-ping] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Sichuan, Peoples R China	Wang, XP (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Sichuan, Peoples R China.	National Natural Science Foundation of China [11171242]; Doctoral Fund of Ministry of Education of China [20105134110002]; Sichuan Youth Fund [2011JQ0055]; Basic Research Programs of Sichuan Province of China [2011JY0133]	4	0020-0255	2013	WOS:000314006500011
Nong, Xiang; Ren, Yong-Jun; Wang, Jia-Hai; Fang, Chun-Lin; Xie, Yue; Yang, De-Ying; Liu, Tian-Fei; Chen, Lin; Zhou, Xuan; Gu, Xiao-Bin; Zheng, Wan-Peng; Peng, Xue-Rong; Wang, Shu-Xian; Lai, Song-Jia; Yang, Guang-You	VETERINARY PARASITOLOGY	Acaricidal; P. cuniculi; E. adenophorum; Clinical efficacy	[Nong, Xiang; Wang, Jia-Hai; Xie, Yue; Yang, De-Ying; Chen, Lin; Zhou, Xuan; Gu, Xiao-Bin; Zheng, Wan-Peng; Wang, Shu-Xian; Yang, Guang-You] Sichuan Agr Univ, Coll Vet Med, Dept Parasitol, Yaan 625014, Sichuan, Peoples R China; [Nong, Xiang] Leshan Normal Univ, Coll Chem & Life Sci, Leshan 614004, Peoples R China; [Ren, Yong-Jun] Sichuan Acad Anim Sci, Chengdu 610066, Peoples R China; [Fang, Chun-Lin] Sichuan Engn Res Ctr New Vet Drug, Chengdu 611130, Peoples R China; [Liu, Tian-Fei; Lai, Song-Jia] Sichuan Agr Univ, Coll Anim Sci & Technol, Yaan 625014, Sichuan, Peoples R China; [Peng, Xue-Rong] Sichuan Agr Univ, Coll Life & Basic Sci, Yaan 625014, Sichuan, Peoples R China	Yang, GY (reprint author), Sichuan Agr Univ, Coll Vet Med, Dept Parasitol, Yaan 625014, Sichuan, Peoples R China.	Program for Changjiang Scholars and Innovative Research Team in University (PCSIRT) [IRT0848]; Scientific Research Fund of Sichuan Provincial Education Department [11ZB131]	11	0304-4017	2013	WOS:000314078900030
Li, Shu-hua; Xiong, Jun-ru; Zhang, Yuan-qin; Xiang, Qing-xiang; Chen, Feng-zheng	NATURAL PRODUCT COMMUNICATIONS	Aconitum carmichaeli Debx.; C-20-diterpenoid alkaloid; Carmichaeline A	[Li, Shu-hua; Xiong, Jun-ru; Zhang, Yuan-qin; Xiang, Qing-xiang; Chen, Feng-zheng] Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China	Chen, FZ (reprint author), Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614004, Peoples R China.	Scientific Research Fund of Leshan Normal University; Education Department of Sichuan Province, China	1	1934-578X	2013	WOS:000315369000004
Nong, Xiang; Wu, Hong; Xu, Chen-Hao; Fang, Chun-Lin; Lin, Tian-Xing; Liang, Zi; Wang, Yan-Yun; Qin, Tian-Ying; Hu, Qiang	ASIAN JOURNAL OF CHEMISTRY	Purification; Characterization; Cellulase components; Trichoderma reesei QM9414	[Wu, Hong; Qin, Tian-Ying] SW Univ Nationalities, Coll Life Sci, Chengdu 610041, Peoples R China; [Nong, Xiang; Xu, Chen-Hao; Lin, Tian-Xing; Liang, Zi] Leshan Normal Univ, Coll Chem & Life Sci, Leshan 614000, Peoples R China; [Fang, Chun-Lin] Chengdu Qiankun Vet Pharmaceut Co, Chengdu 611130, Peoples R China; [Hu, Qiang] Leshan Bur Qual & Tech Supervis, Leshan, Peoples R China	Wu, H (reprint author), SW Univ Nationalities, Coll Life Sci, Chengdu 610041, Peoples R China.		1	0970-7077	2013	WOS:000312621400112
Hu, Jianping; Liu, Ming; Tang, Dianyong; Chang, Shan	PLOS ONE		[Hu, Jianping; Tang, Dianyong] Leshan Normal Univ, Dept Chem & Life Sci, Leshan, Peoples R China; [Liu, Ming] Beijing Inst Biotechnol, Beijing, Peoples R China; [Chang, Shan] S China Agr Univ, Coll Informat, Guangzhou, Guangdong, Peoples R China	Chang, S (reprint author), S China Agr Univ, Coll Informat, Guangzhou, Guangdong, Peoples R China.	National Natural Science Foundation of China [11147175, 11247018, 31200990]; key Project of Chinese Ministry of Education [211159]; Scientific Special Fund of Sichuan Traditional Chinese Medicine Administration [201003]; key project of Leshan Science and Technology Administration [2011SZD109]	6	1932-6203	2013	WOS:000314023600137
Hu Xia; Wu Yan; Yin Peng; Qian, Wang; Liu Lin; Wu Ning	POLISH JOURNAL OF ECOLOGY	SOIL litter; snow cover; N mineralization; alpine tundra; Tibetan Plateau	[Hu Xia; Wu Yan; Qian, Wang; Liu Lin; Wu Ning] Chinese Acad Sci, ECORES Lab, Chengdu Inst Biol, Chengdu 610041, Peoples R China; [Hu Xia; Yin Peng] Leshan Normal Univ, Coll Chem & Life Sci, Leshan 614004, Sichuan, Peoples R China	Wu, N (reprint author), Chinese Acad Sci, ECORES Lab, Chengdu Inst Biol, POB 416, Chengdu 610041, Peoples R China.	National Science Foundation of China [30870396, 40971178]; National Science and Technology Supporting Program "12th 5-year Plan" of China [2009BAI84B02]; Strategic Priority Research Program of the Chinese Academy of Sciences [XDA05050404]; Chinese Academy of Sciences Fellowships for Young International Scientists [2011Y1SA01]	1	1505-2249	2013	WOS:000321083100009
Wang, Tianfei; Jia, Liping; Sun, Feng	SCIENTIFIC WORLD JOURNAL		[Wang, Tianfei; Jia, Liping; Sun, Feng] Leshan Normal Univ, Sch Math & Informat Sci, Leshan 614004, Peoples R China	Wang, TF (reprint author), Leshan Normal Univ, Sch Math & Informat Sci, Leshan 614004, Peoples R China.	Research Fund of Sichuan Provincial Education Department [11ZA159, 11ZZ020, 12ZB238, 13ZB0108]	0	1537-744X	2013	WOS:000320560800001
Wang Yinghong; Yang Lu; Liu Zhichang	CHINESE JOURNAL OF ORGANIC CHEMISTRY	2-mercapto-5-(2-hydroxyphenyl)-1,3,4-thiadiazole; acyl hydrazones; synthesis; antibacterial activity	[Wang Yinghong; Yang Lu; Liu Zhichang] Leshan Normal Univ, Dept Chem, Leshan 614000, Peoples R China	Wang, YH (reprint author), Leshan Normal Univ, Dept Chem, Leshan 614000, Peoples R China.	Application of Basic Project of the Science and Technology Agency of Sichuan Province [2010JY0148]; Key Projects of the Science and the Technology Bureau of Leshan City in Sichuan Province [08SZD092]	0	0253-2786	2013	WOS:000315605400017
Jiang, Tao; Schuchardt, Frank; Li, Guo Xue; Guo, Rui; Luo, Yi Ming	CHEMOSPHERE	Composting; Covering; Turning frequency; Ganqinfen pig feces; Gaseous emission	[Jiang, Tao] Leshan Normal Univ, Coll Chem, Leshan 614004, Peoples R China; [Jiang, Tao; Li, Guo Xue; Guo, Rui; Luo, Yi Ming] China Agr Univ, CRES, Beijing 100094, Peoples R China; [Schuchardt, Frank] Johann Heinrich von Thuenen Inst, Inst Agr Technol & Biosyst Engn, D-38116 Braunschweig, Germany	Li, GX (reprint author), China Agr Univ, CRES, Beijing 100094, Peoples R China.	Chinese National Science and Technology Support Program [2012BAD14B 01, 2012BAD14B06]; National Natural Science Foundation [40971177]; Ministry of Science and Technology of the People's Republic of China (MOST); National Natural Science Foundation of China (NSFC)	26	0045-6535	2013	WOS:000314429700031
Wan, Hua; Hu, Jian-ping; Tian, Xu-hong; Chang, Shan	PHYSICAL CHEMISTRY CHEMICAL PHYSICS		[Wan, Hua; Tian, Xu-hong; Chang, Shan] S China Agr Univ, Coll Informat, Guangzhou, Guangdong, Peoples R China; [Hu, Jian-ping] Leshan Normal Univ, Dept Chem & Life Sci, Leshan, Peoples R China	Chang, S (reprint author), S China Agr Univ, Coll Informat, Guangzhou, Guangdong, Peoples R China.	National Natural Science Foundation of China [31200990, 11047183, 11147175]; Foundation for Distinguished Young Talents in Higher Education of Guangdong [LYM10042]; Undergraduates Innovating Experimentation Project of Guangdong Province [1056411055]	20	1463-9076	2013	WOS:000312462400023
Gao, Shi-Long	JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT	stochastic particle dynamics (theory); dynamical processes (theory); fluctuations (theory); stochastic processes (theory)	Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China	Gao, SL (reprint author), Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Peoples R China.	Key Program of the National Natural Science Foundation of China [10731050]	2	1742-5468	2012	WOS:000312963100012
Li, Hongheng; Lu, Qi	CHINESE ANNALS OF MATHEMATICS SERIES B	Backward stochastic heat equation; Null controllability; Observability estimate	[Li, Hongheng] Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Sichuan, Peoples R China; [Lu, Qi] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 610054, Peoples R China; [Lu, Qi] Basque Ctr Appl Math, Bilbao 48009, Basque Country, Spain	Li, HH (reprint author), Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614000, Sichuan, Peoples R China.	National Natural Science Foundation of China [11101070]; MICINN, Spain [MTM2011-29306-C02-00]; Basque Government [PI2010-04]; ERC [FP7-246775 NUMERIWAVES]; ESF Research Networking Programme OPT-PDE; Scientific Research Fund of Sichuan Provincial Education Department of China [10ZC110]; Leshan Normal University of China [Z1062]	1	0252-9599	2012	WOS:000311246500011
Sun, Feng	INFORMATION SCIENCES	Fuzzy relation; Fuzzy relation equations; The least solution; Minimal solutions; Complete Brouwerian lattices	Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614004, Sichuan, Peoples R China	Sun, F (reprint author), Leshan Normal Univ, Coll Math & Informat Sci, Leshan 614004, Sichuan, Peoples R China.	National Natural Science Foundation of China [11171242]; Doctoral Fund of Ministry of Education of China [20105134110002]; Research Projects of Leshan Normal University	7	0020-0255	2012	WOS:000305368000006
Chen Jiaxuan; Tian Yi; Xiang Qingxiang; Zhang Liqun; Xiong Junru	CHINESE JOURNAL OF ORGANIC CHEMISTRY	rhodamine B derivative; colorimetric recognition; fluorogenic recognition; metal ion	[Chen Jiaxuan; Tian Yi; Xiang Qingxiang; Zhang Liqun; Xiong Junru] Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614000, Peoples R China	Chen, JX (reprint author), Leshan Normal Univ, Dept Chem & Life Sci, Leshan 614000, Peoples R China.	Science and Technology Department of Sichuan Province [2009JY0078]; Education Department of Sichuan Province [11ZA154]; Science and Technology Bureau of Leshan Town [2011SZD107]	4	0253-2786	2012	WOS:000311063800018
