AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Wang, Minxi; Chen, Wu; Li, Xin	RESOURCES CONSERVATION AND RECYCLING	Substance flow analysis; Solvent-extraction electrowinning; Stocks and flows; Conventional extractive metallurgy; Copper	[Wang, Minxi; Chen, Wu; Li, Xin] Chengdu Univ Technol, Coll Management Sci, Chengdu 610051, Peoples R China	Li, X (reprint author), Chengdu Univ Technol, Coll Management Sci, Chengdu 610051, Peoples R China.	fund of Excellent Innovation Research Team at Chengdu University of Technology	2	0921-3449	2015	WOS:000367769800005
Ma ChangQian; Xiong FuHao; Yin Shuo; Wang LiangXun; Gao Ke	ACTA PETROLOGICA SINICA	Qinghai-Tibetan Plateau; Paleo-Tethys; Granitoid rocks; Mineralization	[Ma ChangQian; Yin Shuo; Wang LiangXun; Gao Ke] China Univ Geosci, Sch Earth Sci, State Key Lab Geol Proc & Mineral Resources, Wuhan 430074, Peoples R China; [Xiong FuHao] Chengdu Univ Technol, Coll Earth Sci, Chengdu 610059, Peoples R China	Ma, CQ (reprint author), China Univ Geosci, Sch Earth Sci, State Key Lab Geol Proc & Mineral Resources, Wuhan 430074, Peoples R China.		0	1000-0569	2015	WOS:000367640000004
Yuan TingYuan; Liu Yan; Zhang HuiMin	ACTA PETROLOGICA SINICA	Dong Tso; Garnet granulite; Warm subduction; Amphibole dehydration melting; Adakite magma with high oxygen fugacity; Bangong-Nujiang suture zone	[Yuan TingYuan] China Univ Geosci, Beijing 100083, Peoples R China; [Yuan TingYuan; Liu Yan; Zhang HuiMin] Chinese Acad Geol Sci, Inst Geol, State Key Lab Continental Tecton & Dynam, Beijing 100037, Peoples R China; [Zhang HuiMin] Chengdu Univ Technol, Chengdu 610059, Peoples R China	Liu, Y (reprint author), Chinese Acad Geol Sci, Inst Geol, State Key Lab Continental Tecton & Dynam, Beijing 100037, Peoples R China.		1	1000-0569	2015	WOS:000367640000011
Peng, Szu-Hsien; Tang, Chuan	WATER	fuzzy logical system; analytic hierarchy process; check dam; landscape assessment	[Peng, Szu-Hsien] Chien Kuo Technol Univ, Dept Spatial Design, Changhua 500, Taiwan; [Tang, Chuan] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm, Chengdu 610059, Peoples R China	Peng, SH (reprint author), Chien Kuo Technol Univ, Dept Spatial Design, 1 Chieh Shou N Rd, Changhua 500, Taiwan.	Ministry of Science and Technology in Taiwan [NSC 102-2313-B-270-001]; State Key Laboratory of Geohazard Prevention and Geoenvironment Protection at Chengdu University of Technology [SKLGP2013K008]	0	2073-4441	2015	WOS:000367533700019
Feng Wenkai; Huang Runqiu; Liu Jintao; Xu Xiangtao; Luo Min	SOILS AND FOUNDATIONS	Oil-gas pipeline; Large-scale landslide model test; Interaction of landslide and pipe line; Deformation of landslide; Deformation of pipeline	[Feng Wenkai; Huang Runqiu; Liu Jintao; Xu Xiangtao] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenviroment P, Chengdu 610059, Peoples R China; [Luo Min] PetroChina Southwest Oil & Gas Field Corp, Gas Transportat Dept, Chengdu 610213, Peoples R China	Feng, WK (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenviroment P, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [41172278]; National Basic Research Program of China [2008CB425801]; Southwest oil-gas Corporation Petro China [XNS07JS2008-37]	0	0038-0806	2015	WOS:000367537700011
Chen, Shan-hua; Su, Jiang; Wang, Yuan; Tang, Yi-qiang; He, Xi-kou	CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY	B2O3-MgO system; CALPHAD; Thermodynamic assessment; Ionic two-sublattice model; Magnesium borate compounds	[Chen, Shan-hua; Su, Jiang; Wang, Yuan; Tang, Yi-qiang] Chengdu Univ Technol, Inst Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China; [He, Xi-kou] Cent Iron & Steel Res Inst, Inst Special Steels, Beijing 100081, Peoples R China	Chen, SH (reprint author), Chengdu Univ Technol, Inst Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	Major Project of Education Department in province Sichan [14ZA0056]; Technology Plan Program of Chengdu Municipal [12DXYB114JH-002]	1	0364-5916	2015	WOS:000366790500008
Chen Lin; Lu Yong-chao; Wu Ji-yuan; Xing Feng-cun; Liu Lu; Ma Yi-quan; Rao Dan; Peng Li	JOURNAL OF CENTRAL SOUTH UNIVERSITY	sedimentary facies; architectural element; depositional model; shallow water delta; Chang 8 oil-bearing group; Ordos Basin	[Chen Lin; Lu Yong-chao; Ma Yi-quan; Rao Dan; Peng Li] China Univ Geosci, Key Lab Tecton & Petr Resources, Minist Educ, Wuhan 430074, Peoples R China; [Chen Lin; Lu Yong-chao; Ma Yi-quan; Rao Dan; Peng Li] China Univ Geosci, Fac Earth Resources, Wuhan 430074, Peoples R China; [Wu Ji-yuan; Liu Lu] SINOPEC, Explorat & Dev Inst, Huabei Branch Co, Zhengzhou 450006, Henan, Peoples R China; [Xing Feng-cun] Chengdu Univ Technol, Inst Sedimentary Geol, Chengdu 610059, Peoples R China	Chen, L (reprint author), China Univ Geosci, Key Lab Tecton & Petr Resources, Minist Educ, Wuhan 430074, Peoples R China.	National Key Basic Research Program of China [SQ2013CB021013]; National Natural Science Foundation of China [41002045]	0	2095-2899	2015	WOS:000366635500029
Sang, Shi Hua; Wei, Cui; Li, Da-Wei; Wang, Pan	GEOCHEMISTRY INTERNATIONAL	strontium sulfate; sodium chloride; metastable zone; activity coefficient	[Sang, Shi Hua; Wei, Cui; Li, Da-Wei; Wang, Pan] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China; [Sang, Shi Hua; Wei, Cui] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Sang, Shi Hua; Li, Da-Wei] Mineral Resources Chem Key Lab Sichuan Higher Edu, Chengdu 610059, Peoples R China; [Wei, Cui] Neijiang Environm Monitoring Ctr Stn, Neijiang 641000, Peoples R China	Sang, SH (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation (Chengdu University of Technology) [PLC201204]; National Natural Science Found of China [41373062]; Specialized Research Fund for the Doctoral Program of Higher Education of China [20125122110015]; Youth Science and Technology Innovation Team of Sichuan Province, China [2013TD0005]	0	0016-7029	2015	WOS:000365876200009
Hao, X. P.; Yuan, Z. D.; Huang, S. Y.; Song, J.; Xu, K.	INTERNATIONAL JOURNAL OF THERMOPHYSICS	Heat-pipe blackbody; Lens-free irradiation thermometer; Multipoint calibration method; Radiation thermometry	[Hao, X. P.; Yuan, Z. D.; Huang, S. Y.; Song, J.; Xu, K.] Natl Inst Metrol, Div Thermophys & Proc Measurements, Beijing 100013, Peoples R China; [Huang, S. Y.; Xu, K.] Chengdu Univ Technol, Coll Appl Nucl Technol & Automat Engn, Chengdu 610059, Peoples R China	Hao, XP (reprint author), Natl Inst Metrol, Div Thermophys & Proc Measurements, Beijing 100013, Peoples R China.		0	0195-928X	2015	WOS:000366120500006
Zhao, Yong; Xu, Mo; Guo, Jian; Zhang, Qiang; Zhao, Hongmei; Kang, Xiaobing; Xia, Qiang	LANDSLIDES	Reservoir; Qinghai-Tibet Plateau; Dadu River; Accumulation characteristics; Translational sliding; Mechanism; Identification	[Zhao, Yong; Xu, Mo; Guo, Jian; Zhang, Qiang; Kang, Xiaobing; Xia, Qiang] Chengdu Univ Technol, State Key Lab Geoharzard Prevent & Geoenvironm Pr, Chengdu 610059, Peoples R China; [Zhao, Hongmei] Sichuan Res Acad Environm Sci, Chengdu 610041, Peoples R China	Xu, M (reprint author), Chengdu Univ Technol, State Key Lab Geoharzard Prevent & Geoenvironm Pr, Chengdu 610059, Peoples R China.		1	1612-510X	2015	WOS:000366124000006
Hu, W.; Xu, Q.; Wang, G. H.; van Asch, T. W. J.; Hicher, P. -Y.	LANDSLIDES	Debris flow; Initial moisture; Runoff; Internal erosion	[Hu, W.; Xu, Q.; van Asch, T. W. J.] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 650023, Peoples R China; [Wang, G. H.] Kyoto Univ, Disaster Prevent Res Inst, Kyoto, Japan; [van Asch, T. W. J.] Univ Utrecht, Fac Geosci, NL-3584 CS Utrecht, Netherlands; [Hicher, P. -Y.] LUNAM Univ, Ecole Cent Nantes, CNRS UMR 6183, Nantes, France	Xu, Q (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 650023, Peoples R China.	National fundamental scientific research grant of China [41102188]; public welfare project from the Ministry of Land and Resources of People's Republic of China [2013-11122]; National Science Found for Distinguished Young Scholars of China [41225011]	0	1612-510X	2015	WOS:000366124000008
Kermani, Elnaz; Qiu, Tong; Li, Tianbin	INTERNATIONAL JOURNAL OF GEOMECHANICS	Collapse; Discrete element simulation; Energy dissipation; Granular flow; Porosity; Rotational resistance	[Kermani, Elnaz; Qiu, Tong] Penn State Univ, Dept Civil & Environm Engn, University Pk, PA 16802 USA; [Li, Tianbin] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China	Qiu, T (reprint author), Penn State Univ, Dept Civil & Environm Engn, University Pk, PA 16802 USA.	U.S. National Science Foundation [CMMI-1131383]; State Key Laboratory of Geohazard Prevention and Geoenvironment Protection (Chengdu University of Technology) [SKLGP2012K001]; Mid-Atlantic Universities Transportation Center (MAUTC)	7	1532-3641	2015	WOS:000365120100019
Li, Zhijie; Wen, Quan; Zhou, Lihong; Deng, Xingmei; Zeng, Qingle	SYNTHESIS-STUTTGART	alpha-hydroxycarboxylic acid anilides; copper; cross-coupling; alpha-hydroxyamides; catalysis; chemoselectivity	[Li, Zhijie; Wen, Quan; Zhou, Lihong; Deng, Xingmei; Zeng, Qingle] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Inst Green Catalysis & Synth, Chengdu 610059, Peoples R China	Zeng, QL (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Inst Green Catalysis & Synth, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [21372034]; Cultivating Program for Excellent Innovation Teams of Chengdu University of Technology [HY0084]	0	0039-7881	2015	WOS:000365304000014
Zhang, Xiao; Sang, Shi-Hua; Zhong, Si-Yao; Huang, Wang-Yin	RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY A	phase equilibrium; potassium chloride; strontium chloride; sodium chloride; solubility	[Zhang, Xiao; Sang, Shi-Hua; Zhong, Si-Yao; Huang, Wang-Yin] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Sichuan, Peoples R China; [Zhang, Xiao; Sang, Shi-Hua] Chengdu Univ Technol, Dept Geochem, Chengdu 610059, Sichuan, Peoples R China; [Zhang, Xiao] Sichuan Zhiyuan Engn Detecting Co LTD, China Railway Eryuan, Chengdu 610031, Sichuan, Peoples R China	Zhang, X (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Sichuan, Peoples R China.	National Natural Science Foundation of China [41373062, U1407108]; Specialized Research Fund for the Doctoral Program of Higher Education of China [20125122110015]; youth science and technology innovation team of Sichuan Province, China [2013TD0005]	0	0036-0244	2015	WOS:000364569300029
Deng Qingchun; Miao Fang; Zhang Bin; Luo Mingliang; Liu Hui; Liu Xiaojiao; Qin Fachao; Liu Gangcai	JOURNAL OF ARID LAND	gully; plane form; morphological parameters; controlling factors; Yuanmou Dry-hot Valley	[Deng Qingchun; Miao Fang] Chengdu Univ Technol, Coll Geophys, Chengdu 610059, Peoples R China; [Deng Qingchun; Zhang Bin; Luo Mingliang; Liu Hui; Liu Xiaojiao; Qin Fachao] China West Normal Univ, Sch Land & Resources, Nanchong 637009, Peoples R China; [Liu Gangcai] Chinese Acad Sci, Inst Mt Hazards & Environm, Chengdu 610041, Peoples R China	Zhang, B (reprint author), China West Normal Univ, Sch Land & Resources, Nanchong 637009, Peoples R China.	National Natural Science Foundation of China [41101348]	2	1674-6767	2015	WOS:000360814900006
Jian, Xingxiang; Zhu, Sixin	JOURNAL OF COASTAL RESEARCH	Wave-group characteristics; multiple attenuation; predictive deconvolution; adaptive deconvolution	[Jian, Xingxiang] Chengdu Univ Technol, Chengdu 610000, Peoples R China; [Zhu, Sixin] North China Univ Water Resources & Elect Power, Zhengzhou 450000, Peoples R China	Jian, XX (reprint author), Chengdu Univ Technol, Chengdu 610000, Peoples R China.		0	0749-0208	2015	WOS:000351538400055
Xu, Wenlai; Yang, Yanna; Cheng, Cheng; Pei, Xiangjun; Luo, Jun	JOURNAL OF COASTAL RESEARCH	Constructed rapid infiltration; treat sewage; Phoenix River; Chengdu	[Xu, Wenlai; Yang, Yanna; Cheng, Cheng; Pei, Xiangjun] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironment, Chengdu 610059, Peoples R China; [Luo, Jun] Guiyang Univ, Dept Chem & Mat, Guiyang 550005, Peoples R China	Yang, YN (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironment, Chengdu 610059, Peoples R China.	State Key Laboratory of Geohazard Prevention and Geoenvironment Protection Foundation [SKLGP2012Z010, SKLGP2014Z001]; specialized research fund for the doctoral program of colleges and universities [20135122120020]; scientific research plan of education department of Sichuan Province [14ZB0073]; science and technology planning project of Guiyang [2012103]; soft science of the department of science and technology of Sichuan Province [2011ZR0106]	3	0749-0208	2015	WOS:000351538400069
Yang, Xin; Yang, Wunian; Liu, Hanhu; Qin, Zhentao; Wu, Xiaoping	JOURNAL OF COASTAL RESEARCH	The exploration of marine resources; combining quantitation of remote sensing information; circular/ring structures; linear structures; structural stress field; quantitative analysis	[Yang, Xin; Yang, Wunian; Liu, Hanhu; Qin, Zhentao; Wu, Xiaoping] Chengdu Univ Technol, Key Lab Geospace Informat Technol, Minist Land & Resources, Inst Remote Sensing & GIS, Chengdu 610059, Peoples R China; [Qin, Zhentao] Panzhihua Coll, Panzhihua 617000, Peoples R China	Yang, WN (reprint author), Chengdu Univ Technol, Key Lab Geospace Informat Technol, Minist Land & Resources, Inst Remote Sensing & GIS, Chengdu 610059, Peoples R China.	National Natural Science Funds [41372340, 41071265]; Committee of Development Foundation of Sciences and Technology for Geology and Minerals, Ministry of Land, and Resources (MLR), China	0	0749-0208	2015	WOS:000351538400080
Chen, Qingtao; Sun, Shihong; Deng, Min	JOURNAL OF COASTAL RESEARCH	Geospatial information; information sharing platform; digital province; geographic information system; Sichuan	[Chen, Qingtao; Sun, Shihong] Chengdu Univ Technol, Key Lab Geospecial Informat Technol, Minist Land & Resources, Inst Remote Sensing & GIS, Chengdu 610059, Peoples R China; [Deng, Min] Sichuan Prov Inst Geol Surveying & Mapping, Chengdu 610017, Peoples R China	Chen, QT (reprint author), Chengdu Univ Technol, Key Lab Geospecial Informat Technol, Minist Land & Resources, Inst Remote Sensing & GIS, Chengdu 610059, Peoples R China.	Key Laboratory of Geo-special Information Technology, Ministry of Land and Resources, Chengdu University of Technology, China [KLGSIT2013-15]	1	0749-0208	2015	WOS:000351538400108
Shu, Chaozhu; Long, Jianping; Li, Shuangjie; Yang, Wenge	JOURNAL OF ALLOYS AND COMPOUNDS	Electronic structure; Elastic constants; Thermodynamic properties; Quasi-harmonic Debye model	[Shu, Chaozhu] Sichuan Higher Educ Inst, Mineral Resources Chem Key Lab, Chengdu 610059, Peoples R China; [Shu, Chaozhu; Long, Jianping; Li, Shuangjie; Yang, Wenge] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Shu, CZ (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.		2	0925-8388	2015	WOS:000361519300082
Lu, Dongming; Ma, Chang; Yuan, Shuai; Zhou, Lihong; Zeng, Qingle	ADVANCED SYNTHESIS & CATALYSIS	alpha-amino acid amides; cross-coupling; domino reactions; nucleophilic substitution; 1,3,4,5-tetrahydrobenzo[e][1,4]diazepin-2-ones	[Lu, Dongming; Ma, Chang; Yuan, Shuai; Zhou, Lihong; Zeng, Qingle] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Inst Green Catalysis & Synth, Chengdu 610059, Peoples R China	Zeng, QL (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Inst Green Catalysis & Synth, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [21372034]; Ministry of Scienve and Technology of the People's Republic of China [2013DFA1690]; cultivating program for excellent innovation team of Cheng-du University of Technology [HY0084]	1	1615-4150	2015	WOS:000368342400015
Duan, Baoli; Zhang, Yuanbin; Xu, Gang; Chen, Juan; Paquette, Alain; Peng, Shuming	AGRICULTURAL AND FOREST METEOROLOGY	Elevated CO2; Fungal colonization; PLFA; Microbial community; Competition	[Duan, Baoli; Zhang, Yuanbin; Xu, Gang; Chen, Juan; Peng, Shuming] Chinese Acad Sci, Key Lab Mt Surface Proc & Ecol Regulat, Inst Mt Hazards & Environm, Chengdu 610041, Peoples R China; [Xu, Gang] Southwest Univ Sci & Technol, Sch Life Sci, Mianyang 621010, Peoples R China; [Paquette, Alain] Univ Quebec, Ctr Forest Res CFR, Montreal, PQ H3C 3P8, Canada; [Peng, Shuming] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China; [Chen, Juan] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621010, Peoples R China	Duan, BL (reprint author), Chinese Acad Sci, Key Lab Mt Surface Proc & Ecol Regulat, Inst Mt Hazards & Environm, Chengdu 610041, Peoples R China.	National Natural Science Foundation of China [31270649, 31170373, 31400333]; Young Talent Team Program of the Institute of Mountain Hazards and Environment [SDSQB-2012-01]	3	0168-1923	2015	WOS:000361255400009
Zhang, Wen; Wang, Qing; Chen, Jianping; Li, Huizhong; Que, Jinsheng; Kong, Yuanyuan	SUSTAINABILITY	debris flow; grain size distribution; debris flow material; catchment area	[Zhang, Wen] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China; [Zhang, Wen; Wang, Qing; Chen, Jianping; Kong, Yuanyuan] Jilin Univ, Coll Construct Engn, Changchun 130012, Peoples R China; [Li, Huizhong] Commiss Water Conservancy Yangzi River, Inst Yangzi Gorges Explorat & Res, Wuhan 430000, Peoples R China; [Que, Jinsheng] North China Power Engn CO, LTD China Power Engn Consulting Grp, Beijing 100000, Peoples R China	Chen, JP (reprint author), Jilin Univ, Coll Construct Engn, Changchun 130012, Peoples R China.	National Natural Key Science Program Foundation [41130745, 41330636]; National Natural Science Foundation of China Natural Science Foundations of China [41402242]; China Postdoctoral Science Foundation [2014M550460, 2015T80965]; Ministry of Water Resources [201001008]; Fundamental Research Funds for the Central Universities [450060501144]	0	2071-1050	2015	WOS:000369088600041
Wang, Daobing; Zhou, Fujian; Ge, Hongkui; Shi, Yang; Yi, Xiangyi; Xiong, Chunming; Liu, Xiongfei; Wu, Yuanqin; Li, Ying	JOURNAL OF NATURAL GAS SCIENCE AND ENGINEERING	Degradable fiber; Diverting fracturing; Dynamic filtration; Additional pressure drop; Skin factor; Circumferential stress	[Wang, Daobing; Zhou, Fujian; Ge, Hongkui; Liu, Xiongfei] China Univ Petr, Unconvent Nat Gas Res Inst, Beijing 102249, Peoples R China; [Wang, Daobing; Zhou, Fujian; Ge, Hongkui] China Univ Petr, State Key Lab Petr Resources & Prospecting, Beijing 102249, Peoples R China; [Wang, Daobing; Shi, Yang; Xiong, Chunming] China Natl Petr Cooperat, Res Inst Petr Explorat & Dev, Beijing Branch, Beijing 100083, Peoples R China; [Yi, Xiangyi; Wu, Yuanqin] Chengdu Univ Technol, Coll Energy Resources, Chengdu 610059, Peoples R China; [Li, Ying] China Natl Petr Cooperat, Chuanqing Drilling Engn Co Ltd, Chengdu 610051, Peoples R China	Wang, DB (reprint author), China Univ Petr, Unconvent Nat Gas Res Inst, Beijing 102249, Peoples R China.	China's Ministry of Science and Technology (973 program) [2015CB250903]; National Science Foundation of China [51490652, 41304141]; China National Petroleum Cooperation (Scientific Research and Technological Development Project) [2010E-2105, 2014A-4212]; China Petrochemical Corporation; Chinese Academy of Sciences [XDB10050203]; Australia-China Natural Gas Technology Partnership Fund; Excellent Doctoral Dissertation Fund of China University of Petroleum(Beijing); Innovation Fund of Basic Research for PhD student of China University of Petroleum (Beijing); Science Foundation of China University of Petroleum (Beijing)	0	1875-5100	2015	WOS:000367755800027
Chen, Lei; Lu, Yongchao; Jiang, Shu; Li, Jianqing; Guo, Tonglou; Luo, Chan; Xing, Fengcun	JOURNAL OF NATURAL GAS SCIENCE AND ENGINEERING	Sequence stratigraphy; Marine shale; Longmaxi Formation; Sichuan Basin	[Chen, Lei] Southwest Petr Univ, Sch Geosci & Technol, Chengdu 610500, Peoples R China; [Chen, Lei; Lu, Yongchao; Luo, Chan] China Univ Geosci, Key Lab Tecton & Petr Resources, Minist Educ, Wuhan, Peoples R China; [Jiang, Shu] Univ Utah, EGI, Salt Lake City, UT 84108 USA; [Li, Jianqing] East China Branch SINOPEC, Nanjing 210011, Jiangsu, Peoples R China; [Guo, Tonglou] Southern Explorat & Dev Div Co SINOPEC, Chengdu, Peoples R China; [Xing, Fengcun] Chengdu Univ Technol, Inst Sedimentary Geol, Chengdu 610059, Peoples R China	Chen, L (reprint author), Southwest Petr Univ, Sch Geosci & Technol, Chengdu 610500, Peoples R China.	Young Scholars Development Fund of SWPU [201599010078]; China National Natural Science Foundation [41302089]	8	1875-5100	2015	WOS:000367756100003
Zhao, Zhengguo; Pu, Xiaolin; Wang, Gui; Li, Zhijun; Chen, Liqun; Cao, Cheng	JOURNAL OF NATURAL GAS SCIENCE AND ENGINEERING	Gas reservoir; Fracture; Gas-fluid displacement; CFD simulation	[Zhao, Zhengguo; Pu, Xiaolin; Wang, Gui; Cao, Cheng] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Sichuan, Peoples R China; [Li, Zhijun] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Sichuan, Peoples R China; [Chen, Liqun] Petro China, Tarim Oilfield Co, Res Inst Explorat & Dev, Korla 841000, Xinjiang, Peoples R China	Zhao, ZG (reprint author), Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Sichuan, Peoples R China.	Open Fund of the State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation (Southwest Petroleum University) [PLN1310]; National High Technology Research and Development Program of China [2012AA091502]	0	1875-5100	2015	WOS:000367756100025
Cao, Qian; Zhou, Wen; Deng, Hucheng; Chen, Wenling	JOURNAL OF NATURAL GAS SCIENCE AND ENGINEERING	Continental oil shale reservoir; Organic pore characteristics; Controlling factors; Yanchang Formation; Ordos Basin	[Cao, Qian; Zhou, Wen; Deng, Hucheng; Chen, Wenling] Chengdu Univ Techonol, State Key Oil & Gas Reservoir Geol & Exploitat, Chengdu 610059, Sichuan, Peoples R China; [Cao, Qian; Zhou, Wen; Deng, Hucheng; Chen, Wenling] Chengdu Univ Technol, Coll Resources, Chengdu 610059, Sichuan, Peoples R China	Zhou, W (reprint author), Chengdu Univ Techonol, State Key Oil & Gas Reservoir Geol & Exploitat, Chengdu 610059, Sichuan, Peoples R China.	National High Technology Research and Development Program of China [2013AA064501]; Key Projects in the National Science and Technology Pillar Program during the Twelfth Five-year Plan Period [2011ZX05018002-001]	2	1875-5100	2015	WOS:000367756500015
Liang YaYun; Liu XueFei; Liu LongLong; Zhou Mian; Li Yan; He Bi	ACTA PETROLOGICA SINICA	Gold mineral; Mineralogy; Micro-chemistry; Ore fluid; Isotope; Jiaodong Peninsula	[Liang YaYun; Liu XueFei; Liu LongLong; Zhou Mian; Li Yan] Sate Key Lab Geol Proc & Mineral Resources, Beijing 100083, Peoples R China; [Liang YaYun; Liu XueFei; Liu LongLong; Zhou Mian; Li Yan] China Univ Geosci, Beijing 100083, Peoples R China; [He Bi] Chengdu Univ Technol, Inst Sedimentary Geol, Chengdu 610059, Peoples R China	Liu, XF (reprint author), Sate Key Lab Geol Proc & Mineral Resources, Beijing 100083, Peoples R China.		0	1000-0569	2015	WOS:000367026900019
Yi, Guihua; Zhang, Tingbin	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH	lake; climate change; delayed response; MODIS; grey relational analysis; Siling Co; Tibetan Plateau	[Yi, Guihua] Chinese Acad Sci, Inst Mt Hazards & Environm, Chengdu 610041, Peoples R China; [Yi, Guihua] Chengdu Univ Technol, Coll Adm Sci, Chengdu 610059, Peoples R China; [Zhang, Tingbin] Chengdu Univ Technol, Coll Earth Sci, Chengdu 610059, Peoples R China; [Zhang, Tingbin] Minist Land & Resources PR China, Key Lab Geosci Spatial Informat Technol, Chengdu 610059, Peoples R China	Zhang, TB (reprint author), Chengdu Univ Technol, Coll Earth Sci, Chengdu 610059, Peoples R China.	National Science and Technology [2012BAC19B05]	0	1660-4601	2015	WOS:000365645500016
Liang, Shengyun; Ning, Yunkun; Li, Huiqi; Wang, Lei; Mei, Zhanyong; Ma, Yingnan; Zhao, Guoru	SENSORS	feature selection; fall prediction; lower limb extremity; gait and balance; ground reaction force; sample entropy; KNN-based classifier	[Liang, Shengyun; Ning, Yunkun; Li, Huiqi; Wang, Lei; Zhao, Guoru] Chinese Acad Sci, Shenzhen Key Lab Low Cost Healthcare, Shenzhen 518055, Peoples R China; [Liang, Shengyun; Ning, Yunkun; Li, Huiqi; Wang, Lei; Zhao, Guoru] Chinese Acad Sci, Shenzhen Inst Adv Technol, Shenzhen 518055, Peoples R China; [Mei, Zhanyong] Chengdu Univ Technol, Chengdu 610059, Peoples R China; [Ma, Yingnan] Beijing Res Ctr Urban Syst Engn, Beijing 100035, Peoples R China; [Liang, Shengyun] Shenzhen Univ, Coll Math & Stat, Shenzhen 518055, Peoples R China	Ma, YN (reprint author), Beijing Res Ctr Urban Syst Engn, Beijing 100035, Peoples R China.	National Natural Science Foundation of China [71532014]; National Key Technology RD Program [2015BAI06B02]; National 863 Programs of China [2012AA02A604, 2015AA040103]; Next Generation Communication Technology Major Project of National ST program [2013ZX03005013]; Guangdong Innovation Research Team Funds for Image-Guided Therapy [2011S013]; Low-cost Healthcare, the Shenzhen Science and Technology Research and Development Fund [JCYJ20130401170412293]; Beijing Financial Fund [PXM2015_ 178215_000002]	0	1424-8220	2015	WOS:000365686400103
Zhong, Ying; Zhang, Hao; Shao, Zenbin; Li, Kai	CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS	gas transport mechanism; adsorption-desorption; slippage effect; Knudsen diffusion; water film	[Zhong, Ying; Zhang, Hao; Shao, Zenbin; Li, Kai] Chengdu Univ Technol, Sch Energy, Chengdu, Peoples R China; [Zhong, Ying; Zhang, Hao; Shao, Zenbin] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu, Peoples R China	Zhong, Y (reprint author), Chengdu Univ Technol, Sch Energy, Chengdu, Peoples R China.	Chinese National Academy of Natural Sciences [N 51374044]	2	0009-3092	2015	WOS:000365785800018
