AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Zhong, Junbo; Li, Jianzhang; Feng, Famei; Fan, Guangyin; Zeng, Jun; Huang, Shengtian; Hu, Wei; Li, Minjiao	ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY	photocatalysis; wastewater treatment; Bi2O3; doping; Pd	[Zhong, Junbo; Li, Jianzhang; Feng, Famei; Zeng, Jun; Huang, Shengtian; Hu, Wei; Li, Minjiao] Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Key Lab Green Catalysis, Higher Educ Inst Sichuan, Zigong 643000, Peoples R China; [Fan, Guangyin] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637009, Peoples R China	Zhong, JB (reprint author), Sichuan Univ Sci & Engn, Coll Chem & Pharmaceut Engn, Key Lab Green Catalysis, Higher Educ Inst Sichuan, Zigong 643000, Peoples R China.	program of Science and Technology Department of Sichuan province [2013JY0080]; Program of Sichuan University of Science and Engineering [2011PY04, 2012RC18]; Ministry of Education of Sichuan province [10ZA140]; Construct program of the Discipline in Sichuan University of Science and Engineering; Opening Project of Key Laboratory of Green Catalysis of Sichuan Institutes of High Education [LYJ1202]	1	1944-7442	2014	WOS:000343867900019
Jiang, Ping; Liu, Qian; Liang, Yanhui; Tian, Jingqi; Asiri, Abdullah M.; Sun, Xuping	ANGEWANDTE CHEMIE-INTERNATIONAL EDITION	electrocatalysis; FeP nanowires; hydrogen evolution; water splitting	[Jiang, Ping; Liu, Qian; Liang, Yanhui; Tian, Jingqi; Sun, Xuping] Changchun Inst Appl Chem, State Key Lab Electroanalyt Chem, Changchun 130022, Jilin, Peoples R China; [Liu, Qian] China West Normal Univ, Coll Chem & Chem Engn, Nanchong 637002, Sichuan, Peoples R China; [Asiri, Abdullah M.] King Abdulaziz Univ, Dept Chem, Jeddah 21589, Saudi Arabia; [Asiri, Abdullah M.] King Abdulaziz Univ, Ctr Excellence Adv Mat Res, Jeddah 21589, Saudi Arabia	Sun, XP (reprint author), Changchun Inst Appl Chem, State Key Lab Electroanalyt Chem, Changchun 130022, Jilin, Peoples R China.	National Natural Science Foundation of China [21175129]; National Basic Research Program of China [2011CB935800]	229	1433-7851	2014	WOS:000344793400032
Chen, Zeqin; Zeng, Biyun; Tao, Jing; Kang, Yuan; Xue, Ying	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY	Thymidine glycol; DNA repair; Electron transfer; IEF-PCM	[Chen, Zeqin; Zeng, Biyun; Tao, Jing; Kang, Yuan] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China; [Xue, Ying] Sichuan Univ, Minist Educ, Key Lab Green Chem & Technol, Coll Chem, Chengdu 610064, Peoples R China	Chen, ZQ (reprint author), China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China.	National Natural Science Foundation of China [21203153, 21173151]; Science & Technology Department of Sichuan Province [2011JY0136]; Department of Education of Sichuan Province [12ZA174]; China West Normal University [11B002]	0	1010-6030	2014	WOS:000343353000012
Xiong Fang; Zhang Shu-Fang; He Zhan; Zhang Hong-Ling; Qin Da-Bin	CHINESE JOURNAL OF INORGANIC CHEMISTRY	cadmium coordination polymers; biimidazole; hydrothermal synthesis	[Xiong Fang; Zhang Shu-Fang; He Zhan; Zhang Hong-Ling; Qin Da-Bin] China West Normal Univ, Sch Chem & Chem Engn, Nanchong 637002, Sichuan, Peoples R China	Qin, DB (reprint author), China West Normal Univ, Sch Chem & Chem Engn, Nanchong 637002, Sichuan, Peoples R China.		0	1001-4861	2014	WOS:000346112500019
Liang, Yanhui; Liu, Qian; Asiri, Abdullah M.; Sun, Xuping; Luo, Yonglan	ACS CATALYSIS	FeP; nanorod arrays; binder-free; 3D hydrogen evolution cathode; electrocatalysis; water splitting	[Liang, Yanhui; Liu, Qian; Sun, Xuping; Luo, Yonglan] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Fac Sci, Dept Chem, Jeddah 21589, Saudi Arabia; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Ctr Excellence Adv Mat Res, Jeddah 21589, Saudi Arabia	Sun, XP (reprint author), China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China.		81	2155-5435	2014	WOS:000344639300032
Huang, Qiang; Zhou, Limei; Jiang, Xiaohui; Qi, Xiaolong; Wang, Zhonghua; Lang, Wencheng	CHINESE JOURNAL OF CATALYSIS	Copper (II) phthalocyanine; N-arylation; Aryl halide; Recyclable catalyst	[Huang, Qiang; Zhou, Limei; Jiang, Xiaohui; Qi, Xiaolong; Wang, Zhonghua; Lang, Wencheng] China West Normal Univ, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China	Zhou, LM (reprint author), China West Normal Univ, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China.	National Natural Science Foundation of China [21303139]; Educational Department of Sichuan Province [11ZA035]; Open Project of Chemical Synthesis and Pollution Control Key Laboratory of Sichuan Province [CSPC2010-3]	1	0253-9837	2014	WOS:000345263700005
Zhang, Yimeng; Zhang, Tao; Zhan, Haoqiang; Li, Xingwei	CHINESE JOURNAL OF CATALYSIS	Rhodium(III); N-sulfonyl 2-aminobenzaldehyde; Olefin; Quinoline	[Zhang, Yimeng; Zhan, Haoqiang] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637009, Sichuan, Peoples R China; [Zhang, Yimeng; Zhang, Tao; Li, Xingwei] Chinese Acad Sci, Dalian Inst Chem Phys, Dalian 116023, Liaoning, Peoples R China; [Zhang, Tao] South Cent Univ Nationalities, Coll Chem & Mat Sci, Wuhan 430074, Hunan, Peoples R China	Li, XW (reprint author), Chinese Acad Sci, Dalian Inst Chem Phys, Dalian 116023, Liaoning, Peoples R China.	National Natural Science Foundation of China [21272231]	1	0253-9837	2014	WOS:000345263700008
Pu, Zonghua; Liu, Qian; Asiri, Abdullah M.; Sun, Xuping	JOURNAL OF APPLIED ELECTROCHEMISTRY	One-step electrodeposition; Graphene film; Ni nanoparticles; Oxygen evolution reaction electrocatalysts	[Pu, Zonghua; Liu, Qian; Sun, Xuping] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Dept Chem, Fac Sci, Jeddah 21589, Saudi Arabia; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Ctr Excellence Adv Mat Res, Jeddah 21589, Saudi Arabia	Sun, XP (reprint author), King Abdulaziz Univ, Ctr Excellence Adv Mat Res, Jeddah 21589, Saudi Arabia.		6	0021-891X	2014	WOS:000344779600001
Deng, Hongying; Fan, Guangyin; Wang, Yinhu	SYNTHESIS AND REACTIVITY IN INORGANIC METAL-ORGANIC AND NANO-METAL CHEMISTRY	hydrochlorination; palladium nanoparticles; 4-chlorophenol; multiwall carbon nanotubes	[Deng, Hongying; Fan, Guangyin; Wang, Yinhu] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong, Peoples R China	Fan, GY (reprint author), China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong, Peoples R China.	National Natural Science Foundation of China [21207109]; Scientific Research Fund of Sichuan Provincial Education Department [11ZA034]; Key Laboratory of Green Catalysis of Sichuan Institutes of High Education [LZJ1205]	7	1553-3174	2014	WOS:000334907600015
Dai Xian-Zhi	ACTA PHYSICA SINICA	magnetoelectric laminated material; magnetoelectric response; energy conversion principle; shear stress	China West Normal Univ, Coll Phys & Elect Informat, Nanchong 637009, Peoples R China	Dai, XZ (reprint author), China West Normal Univ, Coll Phys & Elect Informat, Nanchong 637009, Peoples R China.	National Natural Science Foundation of China [61074177]; Scientific Research Foundation of the Education Department of Sichuan Province, China [11ZA037, 12ZB148]; Scientific Research Foundation of China West Normal University [11B006]; Innovative Research Team Foundation of China West Normal University	1	1000-3290	2014	WOS:000344616500043
