AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Zhou, Jing; Li, Cheng-Lei; Gao, Fei; Luo, Xiao-Peng; Li, Qing-Qing; Zhao, Hai-Xia; Yao, Hui-Peng; Chen, Hui; Wang, An-Hu; Wu, Qi	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY	UDP-glucose: flavonoid 3-O-glycosyltransferase; anthocyanins; cold treatment; specific activity; tartary buckwheat sprouts	[Zhou, Jing; Li, Cheng-Lei; Gao, Fei; Luo, Xiao-Peng; Li, Qing-Qing; Zhao, Hai-Xia; Yao, Hui-Peng; Chen, Hui; Wu, Qi] Sichuan Agr, Coll Life Sci, 46 Xinkang Rd, Yaan 625014, Sichuan, Peoples R China; [Wang, An-Hu] Xichang Coll, Xichang 615000, Sichuan, Peoples R China	Wu, Q (reprint author), Sichuan Agr, Coll Life Sci, 46 Xinkang Rd, Yaan 625014, Sichuan, Peoples R China.	National Natural Science Foundation of China (NSFC) [31500289]	0	0021-8561	2016	WOS:000384037700004
Xu, Xi-ke; Ye, Ji; Chen, Li-ping; Zhang, Wei-dong; Yang, Yong-xun; Li, Hui-liang	PHYTOCHEMISTRY LETTERS	Sesquiterpene lactone dimers; Carpesium faberi; Diels-Alder adducts; Cytotoxicity	[Xu, Xi-ke; Ye, Ji; Chen, Li-ping; Zhang, Wei-dong; Yang, Yong-xun; Li, Hui-liang] Second Mil Med Univ, Sch Pharm, Dept Phytochem, Shanghai 200433, Peoples R China; [Zhang, Wei-dong] Shanghai Inst Pharmaceut Ind, Shanghai 200040, Peoples R China; [Yang, Yong-xun] Xichang Coll, Sch Appl & Chem Engn, Xichang 615000, Peoples R China	Yang, YX; Li, HL (reprint author), Second Mil Med Univ, Sch Pharm, Dept Phytochem, Shanghai 200433, Peoples R China.	National Nature Science Foundation of China [81102335, 81230090, 81473109, 81520108030]; National High-Tech Research and Development Program of China (863 Program) [2014AA022201-03]; Shanghai Leading Academic Discipline Project [B906]; Key laboratory of drug research for special environments, PLA, Shanghai Engineering Research Center for the Preparation of Bioactive Natural Products [10DZ2251300]; Scientific Foundation of Shanghai China [12401900801, 13401900101]; National Major Project of China [2014ZX09101003-001, 2016ZX09307003]; National Key Technology R&D Program of China [2012BAI29B06]; China Postdoctoral Science Foundation [2015M572740]	0	1874-3900	2016	WOS:000378027300049
Gao, Fei; Zhao, Hai-Xia; Yao, Hui-Peng; Li, Cheng-Lei; Chen, Hui; Wang, An-Hu; Park, Sang-Un; Wu, Qi	PLANT CELL REPORTS	Tartary buckwheat; R2R3-MYB; Phylogenetic analysis; Abiotic stress; Phytohormone	[Gao, Fei; Zhao, Hai-Xia; Yao, Hui-Peng; Li, Cheng-Lei; Chen, Hui; Wu, Qi] Sichuan Agr Univ, Coll Life Sci, 46 Xinkang Rd, Yaan 625014, Sichuan, Peoples R China; [Wang, An-Hu] Xichang Coll, Xichang 615013, Sichuan, Peoples R China; [Park, Sang-Un] Chungnam Natl Univ, Coll Agr & Life Sci, Dept Crop Sci, Gung Dong, South Korea	Wu, Q (reprint author), Sichuan Agr Univ, Coll Life Sci, 46 Xinkang Rd, Yaan 625014, Sichuan, Peoples R China.	Science and Technology Department of Sichuan Province, PR China [2015HH0047]	3	0721-7714	2016	WOS:000376248400015
Shen, Linyuan; Chen, Lei; Zhang, Shunhua; Zhang, Yi; Wang, Jingyong; Zhu, Li	MEAT SCIENCE	MicroRNA-23a; Slow myosin heavy chain; MEF2C; Meat quality	[Shen, Linyuan; Zhang, Shunhua; Zhu, Li] Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu, Sichuan, Peoples R China; [Chen, Lei; Wang, Jingyong] Chongqing Acad Anim Sci, Chongqing, Peoples R China; [Zhang, Yi] Xichang Coll, Dept Anim Sci, Xichang, Sichuan, Peoples R China	Zhu, L (reprint author), Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu, Sichuan, Peoples R China.; Wang, JY (reprint author), Chongqing Acad Anim Sci, Chongqing, Peoples R China.	Sichuan Sci & Tech Support Program [2013NZ0041]; Chinese National Sci & Tech Support Program [2015BAD03B01-11]; earmarked fund for China Agriculture Research System [CARS-36-05B]; National Biological Breeding Capacity Building and Industrialization Projects [2014-2573]; National Development and Reform Commission	3	0309-1740	2016	WOS:000372942500025
Chen, Yongxia; Huang, Linkai; Yan, Haidong; Zhang, Xinquan; Xu, Bin; Ma, Xiao	HEREDITAS	Cold stress; DREB transcription factor; Drought and salt stress; Hemarthria compressa; Yeast one-hybrid system	[Chen, Yongxia; Huang, Linkai; Yan, Haidong; Zhang, Xinquan; Ma, Xiao] Sichuan Agr Univ, Grassland Sci Dept, Yaan 625014, Peoples R China; [Chen, Yongxia] Xichang Coll, Dept Anim Sci, Xichang 615000, Peoples R China; [Xu, Bin] Nanjing Agr Univ, Coll Agrograssland Sci, Nanjing 210095, Jiangsu, Peoples R China	Zhang, X (reprint author), Sichuan Agr Univ, Grassland Sci Dept, Yaan 625014, Peoples R China.	National Basic Research Program of China (973 Program) [2014CB138705]; National Modern Grass Industry Technology System [CARS-35-05]; Sichuan Province Breeding Research grant [2011NZ0098-11]	0	0018-0661	2016	WOS:000373904300001
Du, Jingjing; Zhang, Yi; Shen, Linyuan; Luo, Jia; Lei, Huaigang; Zhang, Peiwen; Pu, Qiang; Liu, Yihui; Shuai, Surong; Li, Qiang; Li, Xuewi; Zhang, Shunhua; Zhu, Li	BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY	miR-143-3p; C2C12; myoblast differentiation; Wnt pathway	[Du, Jingjing; Shen, Linyuan; Luo, Jia; Zhang, Peiwen; Pu, Qiang; Liu, Yihui; Shuai, Surong; Li, Xuewi; Zhang, Shunhua; Zhu, Li] Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu, Peoples R China; [Zhang, Yi] Xichang Coll, Dept Anim Sci, Xichang, Peoples R China; [Lei, Huaigang] Univ Alberta, Dept Agr Food & Nutrit Sci, Edmonton, AB, Canada; [Pu, Qiang] Sichuan Prov Gen Stn Anim Husb, Sichuan Prov Agr Dept, Chengdu, Peoples R China	Zhang, SH; Zhu, L (reprint author), Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu, Peoples R China.	Sichuan Sci & Tech Support Program [2013NZ0041]; earmarked fund for China Agriculture Research System [CARS-36-05B]; Chinese National Sci & Tech Support Program [2013BAD20B07]; Program for Changjiang Scholars and Innovative Research Team in University [IRT13083]	0	0916-8451	2016	WOS:000371994100002
Chen, Jinfa; Song, Dagang; Yang, Peng	SEPARATION SCIENCE AND TECHNOLOGY	Cr(VI); Cu(II); Eupatorium adenophorum; Adsorption isotherm model; kinetics	[Chen, Jinfa] Xichang Coll, Dept Engn Sci, Xichang, Peoples R China; [Song, Dagang] Chinese Acad Sci, Chengdu Inst Biol, Chengdu 610041, Sichuan, Peoples R China; [Yang, Peng] Xichang Coll, Dept Agr Sci, Xichang, Peoples R China	Song, DG (reprint author), Chinese Acad Sci, Chengdu Inst Biol, Chengdu 610041, Sichuan, Peoples R China.	Education Department in Sichuan [13ZA0158]	0	0149-6395	2016	WOS:000373778300003
Wu, Xiaoqian; Zhang, Yi; Shen, Linyuan; Du, Jingjing; Luo, Jia; Liu, Chendong; Pu, Qiang; Yang, Runlin; Li, Xuewei; Bai, Lin; Tang, Guoqing; Zhang, Shunhua; Zhu, Li	GENE	Liangshan pig; Coat color; TYRP1; MC1R; ASIP	[Wu, Xiaoqian; Shen, Linyuan; Du, Jingjing; Luo, Jia; Liu, Chendong; Pu, Qiang; Li, Xuewei; Bai, Lin; Tang, Guoqing; Zhang, Shunhua; Zhu, Li] Sichuan Agr Univ, Coll Anim Sci & Technol, 211 Huimin Rd, Chengdu 611130, Peoples R China; [Zhang, Yi] Xichang Coll, Dept Anim Sci, Xichang 615000, Peoples R China; [Yang, Runlin] Mabian Gold Liangshan Agr Dev Co Ltd, Mabian 614600, Peoples R China	Zhang, SH (reprint author), Sichuan Agr Univ, Coll Anim Sci & Technol, 211 Huimin Rd, Chengdu 611130, Peoples R China.	Sichuan Sci & Tech Support Program [2013NZ0041, 2013NZ0056]; China Agriculture Research System [CARS-36-05B]; Chinese National Sci & Tech Support Program [2013BAD20B07, 2015BAD03B01-11]; Program for Changjiang Scholars and Innovative Research Team in University [IRT13083]; National Biological Breeding Capacity Building and Industrialization Projects - National Development and Reform Commission [2014-2573]	0	0378-1119	2016	WOS:000369191700017
Shen, Linyuan; Chen, Lei; Zhang, Shunhua; Du, Jingjing; Bai, Lin; Zhang, Yi; Jiang, Yanzhi; Li, Xuewei; Wang, Jinyong; Zhu, Li	PLOS ONE		[Shen, Linyuan; Zhang, Shunhua; Du, Jingjing; Bai, Lin; Li, Xuewei; Zhu, Li] Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu 611130, Sichuan, Peoples R China; [Chen, Lei; Wang, Jinyong] Chongqing Acad Anim Sci, Chongqing 402460, Peoples R China; [Zhang, Yi] Xichang Coll, Dept Anim Sci, Xichang 615000, Sichuan, Peoples R China; [Jiang, Yanzhi] Sichuan Agr Univ, Dept Biol, Coll Life & Sci, Chengdu 611130, Sichuan, Peoples R China	Zhu, L (reprint author), Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu 611130, Sichuan, Peoples R China.; Wang, JY (reprint author), Chongqing Acad Anim Sci, Chongqing 402460, Peoples R China.	Sichuan Sci & Tech Support Program [2013NZ0041, 2013NZ0056]; earmarked fund for China Agriculture Research System [CARS-36-05B]; Program for Changjiang Scholars and Innovative Research Team in University [IRT13083]	2	1932-6203	2016	WOS:000369554000118
Shen, Linyuan; Zhang, Yi; Du, Jingjing; Chen, Li; Luo, Jia; Li, Xuewei; Li, Mingzhou; Tang, Guoqing; Zhang, Shunhua; Zhu, Li	GENE	3T3-L1 cell line; Adipocyte differentiation; Adipocyte lipid metabolism; MiRNA-23a	[Shen, Linyuan; Du, Jingjing; Chen, Li; Luo, Jia; Li, Xuewei; Li, Mingzhou; Tang, Guoqing; Zhang, Shunhua; Zhu, Li] Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu 611130, Peoples R China; [Zhang, Yi] Xichang Coll, Dept Anim Sci, Xichang 615000, Peoples R China	Zhang, SH (reprint author), Sichuan Agr Univ, Coll Anim Sci & Technol, 211 Huimin Rd, Chengdu 611130, Peoples R China.	Sichuan Sci & Tech Support Program [2013NZ0041, 2013NZ0056]; earmarked fund for China Agriculture Research System [CARS-36-05B]; Chinese National Sci & Tech Support Program [2013BAD201307]; International Science & Technology Cooperation Program of China [2014DFA31260]	4	0378-1119	2016	WOS:000366537700023
Wu, Jiayun; He, Yuxiao; Ren, Hongmei; Zhang, Yi; Du, Zongjun; Xie, Meng; Zhu, Guangxiang; Wang, Qin; Jiang, Yanzhi; He, Tao; Wen, Anxiang	MITOCHONDRIAL DNA PART A	Beaufortia szechuanensis; conservation genetics; mitochondrial genome	[Wu, Jiayun; He, Yuxiao; Xie, Meng; Zhu, Guangxiang; Wang, Qin; Jiang, Yanzhi; He, Tao; Wen, Anxiang] Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Peoples R China; [Ren, Hongmei; Zhang, Yi] Xichang Coll, Sch Anim Sci, Xichang, Peoples R China; [Du, Zongjun] Sichuan Agr Univ, Coll Anim Sci & Technol, Yaan 625014, Peoples R China	Wen, AX (reprint author), Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Peoples R China.	Two Sides Supporting Plan in Sichuan Agricultural University	0	2470-1394	2016	WOS:000377956300089
Wu, Jiayun; Huang, Shiqi; Du, Zongjun; Xie, Meng; Zhu, Guangxiang; Wang, Qin; Jiang, Yanzhi; He, Tao; Ren, Hongmei; Zhang, Yi; Wen, Anxiang	MITOCHONDRIAL DNA PART A	Acrossocheilus yunnanensis; conservation genetics; mitochondrial genome	[Wu, Jiayun; Huang, Shiqi; Xie, Meng; Zhu, Guangxiang; Wang, Qin; Jiang, Yanzhi; He, Tao; Wen, Anxiang] Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Peoples R China; [Du, Zongjun] Sichuan Agr Univ, Coll Anim Sci & Technol, Yaan, Peoples R China; [Ren, Hongmei; Zhang, Yi] Xichang Coll, Sch Anim Sci, Xichang, Peoples R China	Wen, AX (reprint author), Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Peoples R China.	Two Sides Supporting Plan in Sichuan Agriculture University	0	2470-1394	2016	WOS:000377956300118
Du, Jingjing; Li, Qiang; Shen, Linyuan; Lei, Huaigang; Luo, Jia; Liu, Yihui; Zhang, Peiwen; Pu, Qiang; Zhang, Yi; Shuai, Surong; Li, Xuewei; Zhang, Shunhua; Zhu, Li	BIOMED RESEARCH INTERNATIONAL		[Du, Jingjing; Shen, Linyuan; Luo, Jia; Liu, Yihui; Zhang, Peiwen; Pu, Qiang; Shuai, Surong; Li, Xuewei; Zhang, Shunhua; Zhu, Li] Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu 611130, Peoples R China; [Li, Qiang] Sichuan Prov Gen Stn Anim Husb, Chengdu 611130, Peoples R China; [Lei, Huaigang] Univ Alberta, Dept Agr Food & Nutr Sci, Edmonton, AB T6G 2P5, Canada; [Zhang, Yi] Xichang Coll, Dept Anim Sci, Xichang 61500, Peoples R China	Zhang, SH; Zhu, L (reprint author), Sichuan Agr Univ, Coll Anim Sci & Technol, Chengdu 611130, Peoples R China.	Sichuan Sci & Tech Support Program [2013NZ0041, 2013NZ0056]; Chinese National Sci & Tech Support Program [2013BAD20B07, 2015BAD03B01-11]; National Biological Breeding Capacity Building and Industrialization Projects [2014-2573]; National Development and Reform Commission	1	2314-6133	2016	WOS:000375563300001
Li, Jing; Gong, Fayong; Li, Fenglin	BIOMEDICAL RESEARCH-INDIA	Hypoglycemic; Hypolipidemic; Type 2 diabetes; Flavonoids from tatary buckwheat; Rats	[Li, Jing] Xichang Coll, Sch Agr Sci, Liangshan 615000, Sichuan, Peoples R China; [Li, Jing; Gong, Fayong] Xichang Coll, Sch Appl & Chem Engn, Liangshan 615000, Sichuan, Peoples R China; [Li, Fenglin] Jilin Agr Sci & Technol Coll, Coll Food Engn, Changchun 132101, Jilin Province, Peoples R China	Li, J (reprint author), Xichang Coll, Sch Appl & Chem Engn, Liangshan 615000, Sichuan, Peoples R China.	Research Project of Science and Technology of Xichang College (Xichang, China)	1	0970-938X	2016	WOS:000374112200021
Chen, Bo; Zhang, Yan; Lu, Yanli; Wang, Jing; Zhang, Suzhi; Lan, Hai; Rong, Tingzhao; Cao, Moju	JOURNAL OF PLANT BIOCHEMISTRY AND BIOTECHNOLOGY	Maize; CMS-C; Fertility restoration; DNA methylation	[Chen, Bo; Lu, Yanli; Wang, Jing; Zhang, Suzhi; Lan, Hai; Rong, Tingzhao; Cao, Moju] Sichuan Agr Univ, Maize Res Inst, Key Lab Maize Biol & Genet Breeding Southwest Chi, Minist Agr, Chengdu 611130, Sichuan, Peoples R China; [Chen, Bo; Zhang, Yan] Xichang Coll, Dept Agron, Xichang 615013, Sichuan, Peoples R China	Rong, TZ (reprint author), Sichuan Agr Univ, Maize Res Inst, Key Lab Maize Biol & Genet Breeding Southwest Chi, Minist Agr, Chengdu 611130, Sichuan, Peoples R China.	National Natural Science Foundation of China [30971794]	0	0971-7811	2016	WOS:000368040500002
Li, Shunchang; Laher, Ismail	TRENDS IN PHARMACOLOGICAL SCIENCES		[Li, Shunchang] Beijing Sport Univ, Sch Sport Sci, Dept Exercise Physiol, Beijing 100084, Peoples R China; [Li, Shunchang] Xichang Coll, Dept Phys Educ, Chengdu 615022, Sichuan, Peoples R China; [Laher, Ismail] Univ British Columbia, Fac Med, Dept Pharmacol & Therapeut, Vancouver, BC V6T 1Z3, Canada	Laher, I (reprint author), Univ British Columbia, Fac Med, Dept Pharmacol & Therapeut, Vancouver, BC V6T 1Z3, Canada.		4	0165-6147	2015	WOS:000369348200008
Chirkova, Katia; Wang, Dehe; Chen, Yiya; Amelot, Angelique; Antol, Tanja Kocjancic	JOURNAL OF THE INTERNATIONAL PHONETIC ASSOCIATION		[Chirkova, Katia] CNRS, Ctr Rech Linguist Asie Orientale, Paris, France; [Wang, Dehe] Xichang Coll, Xichang, Peoples R China; [Chen, Yiya] Leiden Univ, Ctr Linguist, Leiden Inst Brain & Cognit, Leiden, Netherlands; [Amelot, Angelique; Antol, Tanja Kocjancic] CNRS, Lab Phonol & Phonet, Paris, France	Chirkova, K (reprint author), CNRS, Ctr Rech Linguist Asie Orientale, Paris, France.	Agence Nationale de la Recherche of France [ANR-07-JCJC-0063]; LabEx-EFL (axe PPC2); Endangered Languages Documentation Programme (ELDP) [MPD0257]; European Research Council (ERC) [206198]	0	0025-1003	2015	WOS:000358444500006
Gao, J.; Yin, F.; Liu, M.; Luo, M.; Qin, C.; Yang, A.; Yang, S.; Zhang, Z.; Shen, Y.; Lin, H.; Pan, G.	PLANT BIOLOGY	MicroRNA expression profile; stem-loop RT-PCR; tobacco	[Gao, J.; Qin, C.; Zhang, Z.; Shen, Y.; Lin, H.; Pan, G.] Sichuan Agr Univ, Maize Res Inst, Key Lab Biol & Genet Improvement Maize Southwest, Minist Agr, Chengdu, Peoples R China; [Yin, F.; Liu, M.] Xichang Coll, Sch Agr Sci, Xichang, Peoples R China; [Luo, M.] Luzhou Med Coll, Res Ctr Drug Discovery, Luzhou, Sichuan, Peoples R China; [Qin, C.] Zunyi Acad Agr Sci, Zunyi, Peoples R China; [Yang, A.] Chinese Acad Agr Sci, Tobacco Res Inst, Qingdao, Peoples R China; [Yang, S.] Bijie Inst Agr Sci, Bijie, Guizhou, Peoples R China	Pan, G (reprint author), Sichuan Agr Univ, Maize Res Inst, 211 Huimin Rd, Wenjiang 611130, Sichuan, Peoples R China.	National Natural Science Foundation of China [30900901]; Sichuan Province Special Sci-Tech Projects [2006J13-039]; Ministry of Agriculture of China [2011ZX08003-003]; Open Project Program of the Key Laboratory of Tobacco Genetics and Breeding, State Tobacco Monopoly Administration (Molecular Mechanism of Drought Resistant in Tobacco)	4	1435-8603	2015	WOS:000353057300001
Luo, Qiang; Wang, Tong-Jun; Zhao, Li-Hua	NORDIC JOURNAL OF BOTANY		[Luo, Qiang; Zhao, Li-Hua] Xichang Coll, Inst Agr Sci, CN-615013 Xichang, Sichuan, Peoples R China; [Wang, Tong-Jun] Bur Anim Husb Liangshang Prefecture, CN-615000 Xichang, Sichuan, Peoples R China	Luo, Q (reprint author), Xichang Coll, Inst Agr Sci, CN-615013 Xichang, Sichuan, Peoples R China.	Major Research Projects Fund of the Sichuan Education Dept [14ZA0212]	2	0107-055X	2015	WOS:000352799000011
Liu, Ming; Gao, Jian; Yin, Fuqiang; Gong, Guoshu; Qin, Cheng; Ye, Kunhao; Zhang, Min; Sun, Xiaofang; Zhou, You; Zhang, Youju	PLOS ONE		[Liu, Ming; Gao, Jian; Yin, Fuqiang; Gong, Guoshu; Ye, Kunhao; Zhang, Min; Sun, Xiaofang; Zhou, You; Zhang, Youju] Sichuan Agr Univ, Coll Agr Sci, Chengdu, Peoples R China; [Liu, Ming; Yin, Fuqiang] Xichang Coll, Sch Agr Sci, Xichang, Peoples R China; [Qin, Cheng] Minist Agr, Key Lab Biol & Genet Improvement Maize Southwest, Wenjiang, Sichuan, Peoples R China; [Qin, Cheng] Sichuan Agr Univ, Maize Res Inst, Wenjiang, Sichuan, Peoples R China	Gong, GS (reprint author), Sichuan Agr Univ, Coll Agr Sci, Chengdu, Peoples R China.	Sichuan Innovational Team of Industry Technology System of Modern Agriculture	0	1932-6203	2015	WOS:000351284600101
Luo, Zonggang; Liu, Yingkai; Chen, Lei; Ellis, Michael; Li, Mingzhou; Wang, Jinyong; Zhang, Yi; Fu, Penghui; Wang, Ketian; Li, Xuewei; Wang, Ling	JOURNAL OF ASSISTED REPRODUCTION AND GENETICS	microRNAs; Spermatogenesis; Deep sequencing; Testis; Epididymis; Sperm	[Luo, Zonggang; Fu, Penghui; Wang, Ling] Southwest Univ, Dept Anim Sci, Chongqing, Peoples R China; [Luo, Zonggang; Chen, Lei; Wang, Jinyong] Minist Agr, Key Lab Pig Ind Sci, Chongqing 402460, Peoples R China; [Luo, Zonggang; Chen, Lei; Wang, Jinyong; Wang, Ketian] Chongqing Acad Anim Sci, Chongqing 402460, Peoples R China; [Liu, Yingkai; Li, Mingzhou; Li, Xuewei] Sichuan Agr Univ, Inst Anim Genet & Breeding, Coll Anim Sci & Technol, Yaan 625014, Sichuan, Peoples R China; [Liu, Yingkai; Ellis, Michael] Univ Illinois, Dept Anim Sci, Urbana, IL 61801 USA; [Zhang, Yi] Xichang Coll, Sch Anim Sci, Xichang 615000, Peoples R China	Wang, L (reprint author), Southwest Univ, Dept Anim Sci, Chongqing, Peoples R China.	National Basic Research Foundation for Colleges and Universities of China [XDJK2012C096]; Specialized Doctor Research Fund of Southwestern University of China [2013Bsr8]; National Natural Science Foundation of China [31101701]	3	1058-0468	2015	WOS:000351509400018
Yin, Fuqiang; Liu, Ming; Gao, Jian; Zhang, Wenyou; Qin, Cheng; Yang, Aiguo; Luo, Chenggang; Liu, Haobao; Shen, Yaou; Lin, Haijian; Zhang, Zhiming; Pan, Guangtang	OPEN LIFE SCIENCES	DGE (Illumina / Solexa digital gene expression); qRT-PCR (quantitative real-time PCR); Drought resistance; Tobacco	[Pan, Guangtang] Sichuan Agr Univ, Maize Res Inst, 211 Huimin Rd, Wenjiang 611130, Sichuan, Peoples R China; [Yin, Fuqiang; Liu, Ming; Zhang, Wenyou] Xichang Coll, Sch Agr Sci, Xichang, Sichuan, Peoples R China; [Qin, Cheng; Shen, Yaou; Lin, Haijian; Zhang, Zhiming] Sichuan Agr Univ, Minist Agr, Key Lab Biol & Genet Improvement Maize Southwest, Maize Res Inst, Wenjiang, Sichuan, Peoples R China; [Yang, Aiguo; Luo, Chenggang] State Tobacco Monopoly Adm, Key Lab Tobacco Genet & Breeding, Qingdao, Shandong, Peoples R China; [Liu, Haobao] Chinese Acad Agr Sci, Tobacco Res Inst, Qingdao, Shandong, Peoples R China; [Gao, Jian] Third Mil Med Univ, Inst Pathol, Chongqing, Peoples R China; [Gao, Jian] Third Mil Med Univ, Southwest Canc Ctr, Southwest Hosp, Chongqing, Peoples R China; [Gao, Jian] Minist Educ China, Key Lab Tumor Immunopathol, Chongqing, Peoples R China	Pan, GT (reprint author), Sichuan Agr Univ, Maize Res Inst, 211 Huimin Rd, Wenjiang 611130, Sichuan, Peoples R China.	National Natural Science Foundation of China [30900901]; Sichuan Province Special Sci-Tech Projects [2006J13-039]; Ministry of Agriculture in China [2011ZX08003-003]	0	2391-5412	2015	WOS:000371475600008
